antigen180|P99070|CP002114.3|mhcii|seq4196	antigen180|P99070|CP002114.3|mhcii|seq4196
antigen180|P99070|CP002114.3|mhcii|seq2701	antigen180|P99070|CP002114.3|mhcii|seq3836
antigen180|P99070|CP002114.3|mhcii|seq2701	antigen180|P99070|CP002114.3|mhcii|seq2334
antigen180|P99070|CP002114.3|mhcii|seq2701	antigen180|P99070|CP002114.3|mhcii|seq2910
antigen180|P99070|CP002114.3|mhcii|seq2701	antigen180|P99070|CP002114.3|mhcii|seq2335
antigen180|P99070|CP002114.3|mhcii|seq2701	antigen180|P99070|CP002114.3|mhcii|seq2911
antigen180|P99070|CP002114.3|mhcii|seq2701	antigen180|P99070|CP002114.3|mhcii|seq2336
antigen180|P99070|CP002114.3|mhcii|seq2701	antigen180|P99070|CP002114.3|mhcii|seq2912
antigen180|P99070|CP002114.3|mhcii|seq2701	antigen180|P99070|CP002114.3|mhcii|seq3136
antigen180|P99070|CP002114.3|mhcii|seq2701	antigen180|P99070|CP002114.3|mhcii|seq3653
antigen180|P99070|CP002114.3|mhcii|seq3501	antigen180|P99070|CP002114.3|mhcii|seq3501
antigen180|P99070|CP002114.3|mhcii|seq3661	antigen180|P99070|CP002114.3|mhcii|seq3661
antigen180|P99070|CP002114.3|mhcii|seq3661	antigen180|P99070|CP002114.3|mhcii|seq3086
antigen180|P99070|CP002114.3|mhcii|seq3661	antigen180|P99070|CP002114.3|mhcii|seq3085
antigen180|P99070|CP002114.3|mhcii|seq3661	antigen180|P99070|CP002114.3|mhcii|seq3087
antigen180|P99070|CP002114.3|mhcii|seq3661	antigen180|P99070|CP002114.3|mhcii|seq3088
antigen180|P99070|CP002114.3|mhcii|seq3661	antigen180|P99070|CP002114.3|mhcii|seq1361
antigen180|P99070|CP002114.3|mhcii|seq3661	antigen180|P99070|CP002114.3|mhcii|seq1359
antigen180|P99070|CP002114.3|mhcii|seq3661	antigen180|P99070|CP002114.3|mhcii|seq1360
antigen180|P99070|CP002114.3|mhcii|seq3661	antigen180|P99070|CP002114.3|mhcii|seq1362
antigen180|P99070|CP002114.3|mhcii|seq4269	antigen180|P99070|CP002114.3|mhcii|seq4269
antigen180|P99070|CP002114.3|mhcii|seq142	antigen180|P99070|CP002114.3|mhcii|seq142
antigen180|P99070|CP002114.3|mhcii|seq142	antigen180|P99070|CP002114.3|mhcii|seq3367
antigen180|P99070|CP002114.3|mhcii|seq750	antigen180|P99070|CP002114.3|mhcii|seq750
antigen180|P99070|CP002114.3|mhcii|seq750	antigen180|P99070|CP002114.3|mhcii|seq673
antigen180|P99070|CP002114.3|mhcii|seq750	antigen180|P99070|CP002114.3|mhcii|seq2209
antigen180|P99070|CP002114.3|mhcii|seq750	antigen180|P99070|CP002114.3|mhcii|seq243
antigen180|P99070|CP002114.3|mhcii|seq750	antigen180|P99070|CP002114.3|mhcii|seq674
antigen180|P99070|CP002114.3|mhcii|seq750	antigen180|P99070|CP002114.3|mhcii|seq2210
antigen180|P99070|CP002114.3|mhcii|seq750	antigen180|P99070|CP002114.3|mhcii|seq244
antigen180|P99070|CP002114.3|mhcii|seq750	antigen180|P99070|CP002114.3|mhcii|seq675
antigen180|P99070|CP002114.3|mhcii|seq750	antigen180|P99070|CP002114.3|mhcii|seq2211
antigen180|P99070|CP002114.3|mhcii|seq750	antigen180|P99070|CP002114.3|mhcii|seq245
antigen180|P99070|CP002114.3|mhcii|seq750	antigen180|P99070|CP002114.3|mhcii|seq676
antigen180|P99070|CP002114.3|mhcii|seq750	antigen180|P99070|CP002114.3|mhcii|seq2212
antigen180|P99070|CP002114.3|mhcii|seq750	antigen180|P99070|CP002114.3|mhcii|seq246
antigen180|P99070|CP002114.3|mhcii|seq750	antigen180|P99070|CP002114.3|mhcii|seq677
antigen180|P99070|CP002114.3|mhcii|seq750	antigen180|P99070|CP002114.3|mhcii|seq2822
antigen180|P99070|CP002114.3|mhcii|seq750	antigen180|P99070|CP002114.3|mhcii|seq2823
antigen180|P99070|CP002114.3|mhcii|seq750	antigen180|P99070|CP002114.3|mhcii|seq2824
antigen180|P99070|CP002114.3|mhcii|seq750	antigen180|P99070|CP002114.3|mhcii|seq2825
antigen180|P99070|CP002114.3|mhcii|seq750	antigen180|P99070|CP002114.3|mhcii|seq747
antigen180|P99070|CP002114.3|mhcii|seq750	antigen180|P99070|CP002114.3|mhcii|seq748
antigen180|P99070|CP002114.3|mhcii|seq750	antigen180|P99070|CP002114.3|mhcii|seq749
antigen180|P99070|CP002114.3|mhcii|seq750	antigen180|P99070|CP002114.3|mhcii|seq751
antigen180|P99070|CP002114.3|mhcii|seq750	antigen180|P99070|CP002114.3|mhcii|seq752
antigen180|P99070|CP002114.3|mhcii|seq750	antigen180|P99070|CP002114.3|mhcii|seq3741
antigen180|P99070|CP002114.3|mhcii|seq750	antigen180|P99070|CP002114.3|mhcii|seq3682
antigen180|P99070|CP002114.3|mhcii|seq750	antigen180|P99070|CP002114.3|mhcii|seq3742
antigen180|P99070|CP002114.3|mhcii|seq750	antigen180|P99070|CP002114.3|mhcii|seq3683
antigen180|P99070|CP002114.3|mhcii|seq750	antigen180|P99070|CP002114.3|mhcii|seq3743
antigen180|P99070|CP002114.3|mhcii|seq750	antigen180|P99070|CP002114.3|mhcii|seq3684
antigen180|P99070|CP002114.3|mhcii|seq750	antigen180|P99070|CP002114.3|mhcii|seq672
antigen180|P99070|CP002114.3|mhcii|seq750	antigen180|P99070|CP002114.3|mhcii|seq3744
antigen180|P99070|CP002114.3|mhcii|seq750	antigen180|P99070|CP002114.3|mhcii|seq3685
antigen180|P99070|CP002114.3|mhcii|seq878	antigen180|P99070|CP002114.3|mhcii|seq878
antigen180|P99070|CP002114.3|mhcii|seq878	antigen180|P99070|CP002114.3|mhcii|seq879
antigen180|P99070|CP002114.3|mhcii|seq2286	antigen180|P99070|CP002114.3|mhcii|seq2286
antigen180|P99070|CP002114.3|mhcii|seq2286	antigen180|P99070|CP002114.3|mhcii|seq2502
antigen180|P99070|CP002114.3|mhcii|seq2286	antigen180|P99070|CP002114.3|mhcii|seq3177
antigen180|P99070|CP002114.3|mhcii|seq2286	antigen180|P99070|CP002114.3|mhcii|seq2346
antigen180|P99070|CP002114.3|mhcii|seq2286	antigen180|P99070|CP002114.3|mhcii|seq3178
antigen180|P99070|CP002114.3|mhcii|seq2286	antigen180|P99070|CP002114.3|mhcii|seq2283
antigen180|P99070|CP002114.3|mhcii|seq2286	antigen180|P99070|CP002114.3|mhcii|seq2347
antigen180|P99070|CP002114.3|mhcii|seq2286	antigen180|P99070|CP002114.3|mhcii|seq3179
antigen180|P99070|CP002114.3|mhcii|seq2286	antigen180|P99070|CP002114.3|mhcii|seq2284
antigen180|P99070|CP002114.3|mhcii|seq2286	antigen180|P99070|CP002114.3|mhcii|seq2348
antigen180|P99070|CP002114.3|mhcii|seq2286	antigen180|P99070|CP002114.3|mhcii|seq2285
antigen180|P99070|CP002114.3|mhcii|seq2286	antigen180|P99070|CP002114.3|mhcii|seq3920
antigen180|P99070|CP002114.3|mhcii|seq2286	antigen180|P99070|CP002114.3|mhcii|seq3921
antigen180|P99070|CP002114.3|mhcii|seq2286	antigen180|P99070|CP002114.3|mhcii|seq3953
antigen180|P99070|CP002114.3|mhcii|seq2286	antigen180|P99070|CP002114.3|mhcii|seq3922
antigen180|P99070|CP002114.3|mhcii|seq2286	antigen180|P99070|CP002114.3|mhcii|seq3954
antigen180|P99070|CP002114.3|mhcii|seq2286	antigen180|P99070|CP002114.3|mhcii|seq4248
antigen180|P99070|CP002114.3|mhcii|seq2286	antigen180|P99070|CP002114.3|mhcii|seq4249
antigen180|P99070|CP002114.3|mhcii|seq2830	antigen180|P99070|CP002114.3|mhcii|seq2830
antigen180|P99070|CP002114.3|mhcii|seq3918	antigen180|P99070|CP002114.3|mhcii|seq3918
antigen180|P99070|CP002114.3|mhcii|seq3918	antigen180|P99070|CP002114.3|mhcii|seq3917
antigen180|P99070|CP002114.3|mhcii|seq3918	antigen180|P99070|CP002114.3|mhcii|seq3919
antigen180|P99070|CP002114.3|mhcii|seq3918	antigen180|P99070|CP002114.3|mhcii|seq2342
antigen180|P99070|CP002114.3|mhcii|seq3918	antigen180|P99070|CP002114.3|mhcii|seq3175
antigen180|P99070|CP002114.3|mhcii|seq3918	antigen180|P99070|CP002114.3|mhcii|seq3176
antigen180|P99070|CP002114.3|mhcii|seq3918	antigen180|P99070|CP002114.3|mhcii|seq2344
antigen180|P99070|CP002114.3|mhcii|seq3918	antigen180|P99070|CP002114.3|mhcii|seq2343
antigen180|P99070|CP002114.3|mhcii|seq3918	antigen180|P99070|CP002114.3|mhcii|seq2345
antigen180|P99070|CP002114.3|mhcii|seq3918	antigen180|P99070|CP002114.3|mhcii|seq2281
antigen180|P99070|CP002114.3|mhcii|seq3918	antigen180|P99070|CP002114.3|mhcii|seq2282
antigen180|P99070|CP002114.3|mhcii|seq3918	antigen180|P99070|CP002114.3|mhcii|seq3916
antigen180|P99070|CP002114.3|mhcii|seq3918	antigen180|P99070|CP002114.3|mhcii|seq2670
antigen180|P99070|CP002114.3|mhcii|seq3918	antigen180|P99070|CP002114.3|mhcii|seq3969
antigen180|P99070|CP002114.3|mhcii|seq3918	antigen180|P99070|CP002114.3|mhcii|seq2667
antigen180|P99070|CP002114.3|mhcii|seq3918	antigen180|P99070|CP002114.3|mhcii|seq2668
antigen180|P99070|CP002114.3|mhcii|seq3918	antigen180|P99070|CP002114.3|mhcii|seq2669
antigen180|P99070|CP002114.3|mhcii|seq3918	antigen180|P99070|CP002114.3|mhcii|seq3949
antigen180|P99070|CP002114.3|mhcii|seq3918	antigen180|P99070|CP002114.3|mhcii|seq3950
antigen180|P99070|CP002114.3|mhcii|seq3918	antigen180|P99070|CP002114.3|mhcii|seq559
antigen180|P99070|CP002114.3|mhcii|seq3918	antigen180|P99070|CP002114.3|mhcii|seq2671
antigen180|P99070|CP002114.3|mhcii|seq3918	antigen180|P99070|CP002114.3|mhcii|seq3951
antigen180|P99070|CP002114.3|mhcii|seq3918	antigen180|P99070|CP002114.3|mhcii|seq560
antigen180|P99070|CP002114.3|mhcii|seq3918	antigen180|P99070|CP002114.3|mhcii|seq2672
antigen180|P99070|CP002114.3|mhcii|seq3918	antigen180|P99070|CP002114.3|mhcii|seq3952
antigen180|P99070|CP002114.3|mhcii|seq3918	antigen180|P99070|CP002114.3|mhcii|seq561
antigen180|P99070|CP002114.3|mhcii|seq3918	antigen180|P99070|CP002114.3|mhcii|seq2673
antigen180|P99070|CP002114.3|mhcii|seq3918	antigen180|P99070|CP002114.3|mhcii|seq2392
antigen180|P99070|CP002114.3|mhcii|seq3918	antigen180|P99070|CP002114.3|mhcii|seq2393
antigen180|P99070|CP002114.3|mhcii|seq3918	antigen180|P99070|CP002114.3|mhcii|seq2394
antigen180|P99070|CP002114.3|mhcii|seq3918	antigen180|P99070|CP002114.3|mhcii|seq3968
antigen180|P99070|CP002114.3|mhcii|seq4142	antigen180|P99070|CP002114.3|mhcii|seq4142
antigen180|P99070|CP002114.3|mhcii|seq4142	antigen180|P99070|CP002114.3|mhcii|seq4141
antigen180|P99070|CP002114.3|mhcii|seq4142	antigen180|P99070|CP002114.3|mhcii|seq3797
antigen180|P99070|CP002114.3|mhcii|seq4142	antigen180|P99070|CP002114.3|mhcii|seq1103
antigen180|P99070|CP002114.3|mhcii|seq4142	antigen180|P99070|CP002114.3|mhcii|seq4143
antigen180|P99070|CP002114.3|mhcii|seq4142	antigen180|P99070|CP002114.3|mhcii|seq1104
antigen180|P99070|CP002114.3|mhcii|seq4142	antigen180|P99070|CP002114.3|mhcii|seq4144
antigen180|P99070|CP002114.3|mhcii|seq4142	antigen180|P99070|CP002114.3|mhcii|seq3796
antigen180|P99070|CP002114.3|mhcii|seq4142	antigen180|P99070|CP002114.3|mhcii|seq3798
antigen180|P99070|CP002114.3|mhcii|seq47	antigen180|P99070|CP002114.3|mhcii|seq47
antigen180|P99070|CP002114.3|mhcii|seq47	antigen180|P99070|CP002114.3|mhcii|seq235
antigen180|P99070|CP002114.3|mhcii|seq47	antigen180|P99070|CP002114.3|mhcii|seq48
antigen180|P99070|CP002114.3|mhcii|seq47	antigen180|P99070|CP002114.3|mhcii|seq234
antigen180|P99070|CP002114.3|mhcii|seq47	antigen180|P99070|CP002114.3|mhcii|seq2097
antigen180|P99070|CP002114.3|mhcii|seq47	antigen180|P99070|CP002114.3|mhcii|seq46
antigen180|P99070|CP002114.3|mhcii|seq47	antigen180|P99070|CP002114.3|mhcii|seq660
antigen180|P99070|CP002114.3|mhcii|seq47	antigen180|P99070|CP002114.3|mhcii|seq659
antigen180|P99070|CP002114.3|mhcii|seq239	antigen180|P99070|CP002114.3|mhcii|seq239
antigen180|P99070|CP002114.3|mhcii|seq2607	antigen180|P99070|CP002114.3|mhcii|seq2607
antigen180|P99070|CP002114.3|mhcii|seq2607	antigen180|P99070|CP002114.3|mhcii|seq2606
antigen180|P99070|CP002114.3|mhcii|seq2607	antigen180|P99070|CP002114.3|mhcii|seq1935
antigen180|P99070|CP002114.3|mhcii|seq2607	antigen180|P99070|CP002114.3|mhcii|seq2608
antigen180|P99070|CP002114.3|mhcii|seq2607	antigen180|P99070|CP002114.3|mhcii|seq2609
antigen180|P99070|CP002114.3|mhcii|seq2607	antigen180|P99070|CP002114.3|mhcii|seq2610
antigen180|P99070|CP002114.3|mhcii|seq2607	antigen180|P99070|CP002114.3|mhcii|seq1255
antigen180|P99070|CP002114.3|mhcii|seq2607	antigen180|P99070|CP002114.3|mhcii|seq1253
antigen180|P99070|CP002114.3|mhcii|seq2607	antigen180|P99070|CP002114.3|mhcii|seq1254
antigen180|P99070|CP002114.3|mhcii|seq2607	antigen180|P99070|CP002114.3|mhcii|seq1256
antigen180|P99070|CP002114.3|mhcii|seq2607	antigen180|P99070|CP002114.3|mhcii|seq1932
antigen180|P99070|CP002114.3|mhcii|seq2607	antigen180|P99070|CP002114.3|mhcii|seq1933
antigen180|P99070|CP002114.3|mhcii|seq2607	antigen180|P99070|CP002114.3|mhcii|seq2605
antigen180|P99070|CP002114.3|mhcii|seq2607	antigen180|P99070|CP002114.3|mhcii|seq2891
antigen180|P99070|CP002114.3|mhcii|seq2607	antigen180|P99070|CP002114.3|mhcii|seq2890
antigen180|P99070|CP002114.3|mhcii|seq2607	antigen180|P99070|CP002114.3|mhcii|seq2892
antigen180|P99070|CP002114.3|mhcii|seq2607	antigen180|P99070|CP002114.3|mhcii|seq1581
antigen180|P99070|CP002114.3|mhcii|seq2607	antigen180|P99070|CP002114.3|mhcii|seq2893
antigen180|P99070|CP002114.3|mhcii|seq2607	antigen180|P99070|CP002114.3|mhcii|seq1582
antigen180|P99070|CP002114.3|mhcii|seq2607	antigen180|P99070|CP002114.3|mhcii|seq1934
antigen180|P99070|CP002114.3|mhcii|seq3631	antigen180|P99070|CP002114.3|mhcii|seq3631
antigen180|P99070|CP002114.3|mhcii|seq3631	antigen180|P99070|CP002114.3|mhcii|seq3632
antigen180|P99070|CP002114.3|mhcii|seq3631	antigen180|P99070|CP002114.3|mhcii|seq54
antigen180|P99070|CP002114.3|mhcii|seq3631	antigen180|P99070|CP002114.3|mhcii|seq3324
antigen180|P99070|CP002114.3|mhcii|seq3631	antigen180|P99070|CP002114.3|mhcii|seq315
antigen180|P99070|CP002114.3|mhcii|seq16	antigen180|P99070|CP002114.3|mhcii|seq16
antigen180|P99070|CP002114.3|mhcii|seq496	antigen180|P99070|CP002114.3|mhcii|seq496
antigen180|P99070|CP002114.3|mhcii|seq496	antigen180|P99070|CP002114.3|mhcii|seq908
antigen180|P99070|CP002114.3|mhcii|seq496	antigen180|P99070|CP002114.3|mhcii|seq909
antigen180|P99070|CP002114.3|mhcii|seq496	antigen180|P99070|CP002114.3|mhcii|seq494
antigen180|P99070|CP002114.3|mhcii|seq496	antigen180|P99070|CP002114.3|mhcii|seq495
antigen180|P99070|CP002114.3|mhcii|seq496	antigen180|P99070|CP002114.3|mhcii|seq499
antigen180|P99070|CP002114.3|mhcii|seq496	antigen180|P99070|CP002114.3|mhcii|seq497
antigen180|P99070|CP002114.3|mhcii|seq496	antigen180|P99070|CP002114.3|mhcii|seq498
antigen180|P99070|CP002114.3|mhcii|seq496	antigen180|P99070|CP002114.3|mhcii|seq500
antigen180|P99070|CP002114.3|mhcii|seq496	antigen180|P99070|CP002114.3|mhcii|seq501
antigen180|P99070|CP002114.3|mhcii|seq496	antigen180|P99070|CP002114.3|mhcii|seq502
antigen180|P99070|CP002114.3|mhcii|seq496	antigen180|P99070|CP002114.3|mhcii|seq469
antigen180|P99070|CP002114.3|mhcii|seq496	antigen180|P99070|CP002114.3|mhcii|seq466
antigen180|P99070|CP002114.3|mhcii|seq496	antigen180|P99070|CP002114.3|mhcii|seq467
antigen180|P99070|CP002114.3|mhcii|seq496	antigen180|P99070|CP002114.3|mhcii|seq468
antigen180|P99070|CP002114.3|mhcii|seq496	antigen180|P99070|CP002114.3|mhcii|seq470
antigen180|P99070|CP002114.3|mhcii|seq496	antigen180|P99070|CP002114.3|mhcii|seq471
antigen180|P99070|CP002114.3|mhcii|seq496	antigen180|P99070|CP002114.3|mhcii|seq472
antigen180|P99070|CP002114.3|mhcii|seq496	antigen180|P99070|CP002114.3|mhcii|seq3486
antigen180|P99070|CP002114.3|mhcii|seq496	antigen180|P99070|CP002114.3|mhcii|seq3487
antigen180|P99070|CP002114.3|mhcii|seq1552	antigen180|P99070|CP002114.3|mhcii|seq1552
antigen180|P99070|CP002114.3|mhcii|seq1552	antigen180|P99070|CP002114.3|mhcii|seq206
antigen180|P99070|CP002114.3|mhcii|seq1552	antigen180|P99070|CP002114.3|mhcii|seq1551
antigen180|P99070|CP002114.3|mhcii|seq1552	antigen180|P99070|CP002114.3|mhcii|seq205
antigen180|P99070|CP002114.3|mhcii|seq1552	antigen180|P99070|CP002114.3|mhcii|seq4111
antigen180|P99070|CP002114.3|mhcii|seq1552	antigen180|P99070|CP002114.3|mhcii|seq1554
antigen180|P99070|CP002114.3|mhcii|seq1552	antigen180|P99070|CP002114.3|mhcii|seq208
antigen180|P99070|CP002114.3|mhcii|seq1552	antigen180|P99070|CP002114.3|mhcii|seq1553
antigen180|P99070|CP002114.3|mhcii|seq1552	antigen180|P99070|CP002114.3|mhcii|seq207
antigen180|P99070|CP002114.3|mhcii|seq1552	antigen180|P99070|CP002114.3|mhcii|seq1555
antigen180|P99070|CP002114.3|mhcii|seq1552	antigen180|P99070|CP002114.3|mhcii|seq209
antigen180|P99070|CP002114.3|mhcii|seq1552	antigen180|P99070|CP002114.3|mhcii|seq1556
antigen180|P99070|CP002114.3|mhcii|seq1552	antigen180|P99070|CP002114.3|mhcii|seq210
antigen180|P99070|CP002114.3|mhcii|seq1552	antigen180|P99070|CP002114.3|mhcii|seq3723
antigen180|P99070|CP002114.3|mhcii|seq1552	antigen180|P99070|CP002114.3|mhcii|seq3721
antigen180|P99070|CP002114.3|mhcii|seq1552	antigen180|P99070|CP002114.3|mhcii|seq3722
antigen180|P99070|CP002114.3|mhcii|seq1552	antigen180|P99070|CP002114.3|mhcii|seq3724
antigen180|P99070|CP002114.3|mhcii|seq1552	antigen180|P99070|CP002114.3|mhcii|seq2181
antigen180|P99070|CP002114.3|mhcii|seq1552	antigen180|P99070|CP002114.3|mhcii|seq3507
antigen180|P99070|CP002114.3|mhcii|seq1552	antigen180|P99070|CP002114.3|mhcii|seq2178
antigen180|P99070|CP002114.3|mhcii|seq1552	antigen180|P99070|CP002114.3|mhcii|seq3504
antigen180|P99070|CP002114.3|mhcii|seq1552	antigen180|P99070|CP002114.3|mhcii|seq2179
antigen180|P99070|CP002114.3|mhcii|seq1552	antigen180|P99070|CP002114.3|mhcii|seq3505
antigen180|P99070|CP002114.3|mhcii|seq1552	antigen180|P99070|CP002114.3|mhcii|seq2180
antigen180|P99070|CP002114.3|mhcii|seq1552	antigen180|P99070|CP002114.3|mhcii|seq3506
antigen180|P99070|CP002114.3|mhcii|seq1552	antigen180|P99070|CP002114.3|mhcii|seq2023
antigen180|P99070|CP002114.3|mhcii|seq1552	antigen180|P99070|CP002114.3|mhcii|seq2027
antigen180|P99070|CP002114.3|mhcii|seq1552	antigen180|P99070|CP002114.3|mhcii|seq2182
antigen180|P99070|CP002114.3|mhcii|seq1552	antigen180|P99070|CP002114.3|mhcii|seq3508
antigen180|P99070|CP002114.3|mhcii|seq1552	antigen180|P99070|CP002114.3|mhcii|seq2183
antigen180|P99070|CP002114.3|mhcii|seq1552	antigen180|P99070|CP002114.3|mhcii|seq3509
antigen180|P99070|CP002114.3|mhcii|seq1552	antigen180|P99070|CP002114.3|mhcii|seq2024
antigen180|P99070|CP002114.3|mhcii|seq1552	antigen180|P99070|CP002114.3|mhcii|seq2184
antigen180|P99070|CP002114.3|mhcii|seq1552	antigen180|P99070|CP002114.3|mhcii|seq2025
antigen180|P99070|CP002114.3|mhcii|seq1552	antigen180|P99070|CP002114.3|mhcii|seq2026
antigen180|P99070|CP002114.3|mhcii|seq1552	antigen180|P99070|CP002114.3|mhcii|seq2028
antigen180|P99070|CP002114.3|mhcii|seq1552	antigen180|P99070|CP002114.3|mhcii|seq2029
antigen180|P99070|CP002114.3|mhcii|seq1552	antigen180|P99070|CP002114.3|mhcii|seq3725
antigen180|P99070|CP002114.3|mhcii|seq1552	antigen180|P99070|CP002114.3|mhcii|seq2030
antigen180|P99070|CP002114.3|mhcii|seq1552	antigen180|P99070|CP002114.3|mhcii|seq3726
antigen180|P99070|CP002114.3|mhcii|seq1552	antigen180|P99070|CP002114.3|mhcii|seq3727
antigen180|P99070|CP002114.3|mhcii|seq1552	antigen180|P99070|CP002114.3|mhcii|seq3728
antigen180|P99070|CP002114.3|mhcii|seq1552	antigen180|P99070|CP002114.3|mhcii|seq204
antigen180|P99070|CP002114.3|mhcii|seq1552	antigen180|P99070|CP002114.3|mhcii|seq4112
antigen180|P99070|CP002114.3|mhcii|seq1552	antigen180|P99070|CP002114.3|mhcii|seq3616
antigen180|P99070|CP002114.3|mhcii|seq1808	antigen180|P99070|CP002114.3|mhcii|seq1808
antigen180|P99070|CP002114.3|mhcii|seq1808	antigen180|P99070|CP002114.3|mhcii|seq1185
antigen180|P99070|CP002114.3|mhcii|seq1808	antigen180|P99070|CP002114.3|mhcii|seq1441
antigen180|P99070|CP002114.3|mhcii|seq1808	antigen180|P99070|CP002114.3|mhcii|seq1186
antigen180|P99070|CP002114.3|mhcii|seq1808	antigen180|P99070|CP002114.3|mhcii|seq1442
antigen180|P99070|CP002114.3|mhcii|seq1808	antigen180|P99070|CP002114.3|mhcii|seq1762
antigen180|P99070|CP002114.3|mhcii|seq1808	antigen180|P99070|CP002114.3|mhcii|seq1187
antigen180|P99070|CP002114.3|mhcii|seq1808	antigen180|P99070|CP002114.3|mhcii|seq1188
antigen180|P99070|CP002114.3|mhcii|seq1808	antigen180|P99070|CP002114.3|mhcii|seq1189
antigen180|P99070|CP002114.3|mhcii|seq1808	antigen180|P99070|CP002114.3|mhcii|seq1190
antigen180|P99070|CP002114.3|mhcii|seq1808	antigen180|P99070|CP002114.3|mhcii|seq1095
antigen180|P99070|CP002114.3|mhcii|seq1808	antigen180|P99070|CP002114.3|mhcii|seq1096
antigen180|P99070|CP002114.3|mhcii|seq1808	antigen180|P99070|CP002114.3|mhcii|seq1804
antigen180|P99070|CP002114.3|mhcii|seq1808	antigen180|P99070|CP002114.3|mhcii|seq1805
antigen180|P99070|CP002114.3|mhcii|seq1808	antigen180|P99070|CP002114.3|mhcii|seq1806
antigen180|P99070|CP002114.3|mhcii|seq1808	antigen180|P99070|CP002114.3|mhcii|seq1807
antigen180|P99070|CP002114.3|mhcii|seq1808	antigen180|P99070|CP002114.3|mhcii|seq1809
antigen180|P99070|CP002114.3|mhcii|seq1808	antigen180|P99070|CP002114.3|mhcii|seq1810
antigen180|P99070|CP002114.3|mhcii|seq1808	antigen180|P99070|CP002114.3|mhcii|seq1811
antigen180|P99070|CP002114.3|mhcii|seq1808	antigen180|P99070|CP002114.3|mhcii|seq1812
antigen180|P99070|CP002114.3|mhcii|seq1808	antigen180|P99070|CP002114.3|mhcii|seq855
antigen180|P99070|CP002114.3|mhcii|seq1808	antigen180|P99070|CP002114.3|mhcii|seq856
antigen180|P99070|CP002114.3|mhcii|seq1808	antigen180|P99070|CP002114.3|mhcii|seq857
antigen180|P99070|CP002114.3|mhcii|seq1808	antigen180|P99070|CP002114.3|mhcii|seq858
antigen180|P99070|CP002114.3|mhcii|seq1808	antigen180|P99070|CP002114.3|mhcii|seq859
antigen180|P99070|CP002114.3|mhcii|seq1808	antigen180|P99070|CP002114.3|mhcii|seq860
antigen180|P99070|CP002114.3|mhcii|seq1808	antigen180|P99070|CP002114.3|mhcii|seq1436
antigen180|P99070|CP002114.3|mhcii|seq1808	antigen180|P99070|CP002114.3|mhcii|seq3356
antigen180|P99070|CP002114.3|mhcii|seq1808	antigen180|P99070|CP002114.3|mhcii|seq131
antigen180|P99070|CP002114.3|mhcii|seq1808	antigen180|P99070|CP002114.3|mhcii|seq762
antigen180|P99070|CP002114.3|mhcii|seq1808	antigen180|P99070|CP002114.3|mhcii|seq861
antigen180|P99070|CP002114.3|mhcii|seq1808	antigen180|P99070|CP002114.3|mhcii|seq1437
antigen180|P99070|CP002114.3|mhcii|seq1808	antigen180|P99070|CP002114.3|mhcii|seq3357
antigen180|P99070|CP002114.3|mhcii|seq1808	antigen180|P99070|CP002114.3|mhcii|seq132
antigen180|P99070|CP002114.3|mhcii|seq1808	antigen180|P99070|CP002114.3|mhcii|seq763
antigen180|P99070|CP002114.3|mhcii|seq1808	antigen180|P99070|CP002114.3|mhcii|seq862
antigen180|P99070|CP002114.3|mhcii|seq1808	antigen180|P99070|CP002114.3|mhcii|seq1438
antigen180|P99070|CP002114.3|mhcii|seq1808	antigen180|P99070|CP002114.3|mhcii|seq863
antigen180|P99070|CP002114.3|mhcii|seq1808	antigen180|P99070|CP002114.3|mhcii|seq1183
antigen180|P99070|CP002114.3|mhcii|seq1808	antigen180|P99070|CP002114.3|mhcii|seq1439
antigen180|P99070|CP002114.3|mhcii|seq1808	antigen180|P99070|CP002114.3|mhcii|seq1184
antigen180|P99070|CP002114.3|mhcii|seq1808	antigen180|P99070|CP002114.3|mhcii|seq1440
antigen180|P99070|CP002114.3|mhcii|seq1808	antigen180|P99070|CP002114.3|mhcii|seq3361
antigen180|P99070|CP002114.3|mhcii|seq1808	antigen180|P99070|CP002114.3|mhcii|seq136
antigen180|P99070|CP002114.3|mhcii|seq1808	antigen180|P99070|CP002114.3|mhcii|seq767
antigen180|P99070|CP002114.3|mhcii|seq1808	antigen180|P99070|CP002114.3|mhcii|seq3359
antigen180|P99070|CP002114.3|mhcii|seq1808	antigen180|P99070|CP002114.3|mhcii|seq134
antigen180|P99070|CP002114.3|mhcii|seq1808	antigen180|P99070|CP002114.3|mhcii|seq765
antigen180|P99070|CP002114.3|mhcii|seq2320	antigen180|P99070|CP002114.3|mhcii|seq2320
antigen180|P99070|CP002114.3|mhcii|seq2320	antigen180|P99070|CP002114.3|mhcii|seq2316
antigen180|P99070|CP002114.3|mhcii|seq2320	antigen180|P99070|CP002114.3|mhcii|seq2317
antigen180|P99070|CP002114.3|mhcii|seq2320	antigen180|P99070|CP002114.3|mhcii|seq2318
antigen180|P99070|CP002114.3|mhcii|seq2320	antigen180|P99070|CP002114.3|mhcii|seq2319
antigen180|P99070|CP002114.3|mhcii|seq2320	antigen180|P99070|CP002114.3|mhcii|seq1908
antigen180|P99070|CP002114.3|mhcii|seq2320	antigen180|P99070|CP002114.3|mhcii|seq1909
