antigen193|P68821|BX571857.1|mhcii|seq2312	antigen193|P68821|BX571857.1|mhcii|seq2312
antigen193|P68821|BX571857.1|mhcii|seq3267	antigen193|P68821|BX571857.1|mhcii|seq4222
antigen193|P68821|BX571857.1|mhcii|seq3267	antigen193|P68821|BX571857.1|mhcii|seq1343
antigen193|P68821|BX571857.1|mhcii|seq3267	antigen193|P68821|BX571857.1|mhcii|seq4223
antigen193|P68821|BX571857.1|mhcii|seq3267	antigen193|P68821|BX571857.1|mhcii|seq1344
antigen193|P68821|BX571857.1|mhcii|seq3267	antigen193|P68821|BX571857.1|mhcii|seq3264
antigen193|P68821|BX571857.1|mhcii|seq3267	antigen193|P68821|BX571857.1|mhcii|seq4688
antigen193|P68821|BX571857.1|mhcii|seq3267	antigen193|P68821|BX571857.1|mhcii|seq4224
antigen193|P68821|BX571857.1|mhcii|seq3491	antigen193|P68821|BX571857.1|mhcii|seq3491
antigen193|P68821|BX571857.1|mhcii|seq3491	antigen193|P68821|BX571857.1|mhcii|seq3489
antigen193|P68821|BX571857.1|mhcii|seq3491	antigen193|P68821|BX571857.1|mhcii|seq3490
antigen193|P68821|BX571857.1|mhcii|seq3491	antigen193|P68821|BX571857.1|mhcii|seq3492
antigen193|P68821|BX571857.1|mhcii|seq3491	antigen193|P68821|BX571857.1|mhcii|seq3493
antigen193|P68821|BX571857.1|mhcii|seq3491	antigen193|P68821|BX571857.1|mhcii|seq4902
antigen193|P68821|BX571857.1|mhcii|seq3491	antigen193|P68821|BX571857.1|mhcii|seq4814
antigen193|P68821|BX571857.1|mhcii|seq3491	antigen193|P68821|BX571857.1|mhcii|seq4900
antigen193|P68821|BX571857.1|mhcii|seq3491	antigen193|P68821|BX571857.1|mhcii|seq4812
antigen193|P68821|BX571857.1|mhcii|seq3491	antigen193|P68821|BX571857.1|mhcii|seq4901
antigen193|P68821|BX571857.1|mhcii|seq3491	antigen193|P68821|BX571857.1|mhcii|seq4813
antigen193|P68821|BX571857.1|mhcii|seq3491	antigen193|P68821|BX571857.1|mhcii|seq1351
antigen193|P68821|BX571857.1|mhcii|seq3491	antigen193|P68821|BX571857.1|mhcii|seq1352
antigen193|P68821|BX571857.1|mhcii|seq3491	antigen193|P68821|BX571857.1|mhcii|seq1353
antigen193|P68821|BX571857.1|mhcii|seq3491	antigen193|P68821|BX571857.1|mhcii|seq1354
antigen193|P68821|BX571857.1|mhcii|seq3491	antigen193|P68821|BX571857.1|mhcii|seq2253
antigen193|P68821|BX571857.1|mhcii|seq3491	antigen193|P68821|BX571857.1|mhcii|seq4815
antigen193|P68821|BX571857.1|mhcii|seq3491	antigen193|P68821|BX571857.1|mhcii|seq4903
antigen193|P68821|BX571857.1|mhcii|seq3491	antigen193|P68821|BX571857.1|mhcii|seq2254
antigen193|P68821|BX571857.1|mhcii|seq3491	antigen193|P68821|BX571857.1|mhcii|seq4826
antigen193|P68821|BX571857.1|mhcii|seq3811	antigen193|P68821|BX571857.1|mhcii|seq3811
antigen193|P68821|BX571857.1|mhcii|seq3811	antigen193|P68821|BX571857.1|mhcii|seq3809
antigen193|P68821|BX571857.1|mhcii|seq3811	antigen193|P68821|BX571857.1|mhcii|seq3810
antigen193|P68821|BX571857.1|mhcii|seq3811	antigen193|P68821|BX571857.1|mhcii|seq4676
antigen193|P68821|BX571857.1|mhcii|seq3811	antigen193|P68821|BX571857.1|mhcii|seq4677
antigen193|P68821|BX571857.1|mhcii|seq3811	antigen193|P68821|BX571857.1|mhcii|seq4678
antigen193|P68821|BX571857.1|mhcii|seq3811	antigen193|P68821|BX571857.1|mhcii|seq4679
antigen193|P68821|BX571857.1|mhcii|seq3811	antigen193|P68821|BX571857.1|mhcii|seq3208
antigen193|P68821|BX571857.1|mhcii|seq3811	antigen193|P68821|BX571857.1|mhcii|seq4680
antigen193|P68821|BX571857.1|mhcii|seq3811	antigen193|P68821|BX571857.1|mhcii|seq3209
antigen193|P68821|BX571857.1|mhcii|seq3811	antigen193|P68821|BX571857.1|mhcii|seq4681
antigen193|P68821|BX571857.1|mhcii|seq3811	antigen193|P68821|BX571857.1|mhcii|seq3210
antigen193|P68821|BX571857.1|mhcii|seq3811	antigen193|P68821|BX571857.1|mhcii|seq3211
antigen193|P68821|BX571857.1|mhcii|seq3811	antigen193|P68821|BX571857.1|mhcii|seq3403
antigen193|P68821|BX571857.1|mhcii|seq3811	antigen193|P68821|BX571857.1|mhcii|seq3212
antigen193|P68821|BX571857.1|mhcii|seq3811	antigen193|P68821|BX571857.1|mhcii|seq3404
antigen193|P68821|BX571857.1|mhcii|seq3811	antigen193|P68821|BX571857.1|mhcii|seq3213
antigen193|P68821|BX571857.1|mhcii|seq3811	antigen193|P68821|BX571857.1|mhcii|seq3405
antigen193|P68821|BX571857.1|mhcii|seq3811	antigen193|P68821|BX571857.1|mhcii|seq846
antigen193|P68821|BX571857.1|mhcii|seq3811	antigen193|P68821|BX571857.1|mhcii|seq3406
antigen193|P68821|BX571857.1|mhcii|seq3811	antigen193|P68821|BX571857.1|mhcii|seq847
antigen193|P68821|BX571857.1|mhcii|seq3811	antigen193|P68821|BX571857.1|mhcii|seq3407
antigen193|P68821|BX571857.1|mhcii|seq3811	antigen193|P68821|BX571857.1|mhcii|seq848
antigen193|P68821|BX571857.1|mhcii|seq3811	antigen193|P68821|BX571857.1|mhcii|seq3408
antigen193|P68821|BX571857.1|mhcii|seq3811	antigen193|P68821|BX571857.1|mhcii|seq849
antigen193|P68821|BX571857.1|mhcii|seq3811	antigen193|P68821|BX571857.1|mhcii|seq850
antigen193|P68821|BX571857.1|mhcii|seq3811	antigen193|P68821|BX571857.1|mhcii|seq1042
antigen193|P68821|BX571857.1|mhcii|seq3811	antigen193|P68821|BX571857.1|mhcii|seq1043
antigen193|P68821|BX571857.1|mhcii|seq3811	antigen193|P68821|BX571857.1|mhcii|seq148
antigen193|P68821|BX571857.1|mhcii|seq3811	antigen193|P68821|BX571857.1|mhcii|seq1044
antigen193|P68821|BX571857.1|mhcii|seq3811	antigen193|P68821|BX571857.1|mhcii|seq5108
antigen193|P68821|BX571857.1|mhcii|seq3811	antigen193|P68821|BX571857.1|mhcii|seq149
antigen193|P68821|BX571857.1|mhcii|seq3811	antigen193|P68821|BX571857.1|mhcii|seq1045
antigen193|P68821|BX571857.1|mhcii|seq3811	antigen193|P68821|BX571857.1|mhcii|seq5109
antigen193|P68821|BX571857.1|mhcii|seq3811	antigen193|P68821|BX571857.1|mhcii|seq150
antigen193|P68821|BX571857.1|mhcii|seq3811	antigen193|P68821|BX571857.1|mhcii|seq695
antigen193|P68821|BX571857.1|mhcii|seq3811	antigen193|P68821|BX571857.1|mhcii|seq696
antigen193|P68821|BX571857.1|mhcii|seq3811	antigen193|P68821|BX571857.1|mhcii|seq697
antigen193|P68821|BX571857.1|mhcii|seq3811	antigen193|P68821|BX571857.1|mhcii|seq3193
antigen193|P68821|BX571857.1|mhcii|seq3811	antigen193|P68821|BX571857.1|mhcii|seq698
antigen193|P68821|BX571857.1|mhcii|seq3811	antigen193|P68821|BX571857.1|mhcii|seq3194
antigen193|P68821|BX571857.1|mhcii|seq3811	antigen193|P68821|BX571857.1|mhcii|seq699
antigen193|P68821|BX571857.1|mhcii|seq3811	antigen193|P68821|BX571857.1|mhcii|seq3195
antigen193|P68821|BX571857.1|mhcii|seq3811	antigen193|P68821|BX571857.1|mhcii|seq700
antigen193|P68821|BX571857.1|mhcii|seq3811	antigen193|P68821|BX571857.1|mhcii|seq3196
antigen193|P68821|BX571857.1|mhcii|seq3811	antigen193|P68821|BX571857.1|mhcii|seq3197
antigen193|P68821|BX571857.1|mhcii|seq3811	antigen193|P68821|BX571857.1|mhcii|seq3198
antigen193|P68821|BX571857.1|mhcii|seq3811	antigen193|P68821|BX571857.1|mhcii|seq3806
antigen193|P68821|BX571857.1|mhcii|seq3811	antigen193|P68821|BX571857.1|mhcii|seq3807
antigen193|P68821|BX571857.1|mhcii|seq3811	antigen193|P68821|BX571857.1|mhcii|seq4351
antigen193|P68821|BX571857.1|mhcii|seq3811	antigen193|P68821|BX571857.1|mhcii|seq3808
antigen193|P68821|BX571857.1|mhcii|seq4547	antigen193|P68821|BX571857.1|mhcii|seq4547
antigen193|P68821|BX571857.1|mhcii|seq4547	antigen193|P68821|BX571857.1|mhcii|seq5021
antigen193|P68821|BX571857.1|mhcii|seq4547	antigen193|P68821|BX571857.1|mhcii|seq4548
antigen193|P68821|BX571857.1|mhcii|seq4547	antigen193|P68821|BX571857.1|mhcii|seq5022
antigen193|P68821|BX571857.1|mhcii|seq4579	antigen193|P68821|BX571857.1|mhcii|seq4579
antigen193|P68821|BX571857.1|mhcii|seq4579	antigen193|P68821|BX571857.1|mhcii|seq1063
antigen193|P68821|BX571857.1|mhcii|seq4579	antigen193|P68821|BX571857.1|mhcii|seq1064
antigen193|P68821|BX571857.1|mhcii|seq4579	antigen193|P68821|BX571857.1|mhcii|seq1323
antigen193|P68821|BX571857.1|mhcii|seq4579	antigen193|P68821|BX571857.1|mhcii|seq4577
antigen193|P68821|BX571857.1|mhcii|seq4579	antigen193|P68821|BX571857.1|mhcii|seq4578
antigen193|P68821|BX571857.1|mhcii|seq4579	antigen193|P68821|BX571857.1|mhcii|seq1321
antigen193|P68821|BX571857.1|mhcii|seq4579	antigen193|P68821|BX571857.1|mhcii|seq1322
antigen193|P68821|BX571857.1|mhcii|seq4579	antigen193|P68821|BX571857.1|mhcii|seq1324
antigen193|P68821|BX571857.1|mhcii|seq4579	antigen193|P68821|BX571857.1|mhcii|seq657
antigen193|P68821|BX571857.1|mhcii|seq4579	antigen193|P68821|BX571857.1|mhcii|seq656
antigen193|P68821|BX571857.1|mhcii|seq4579	antigen193|P68821|BX571857.1|mhcii|seq658
antigen193|P68821|BX571857.1|mhcii|seq4579	antigen193|P68821|BX571857.1|mhcii|seq4580
antigen193|P68821|BX571857.1|mhcii|seq4579	antigen193|P68821|BX571857.1|mhcii|seq2809
antigen193|P68821|BX571857.1|mhcii|seq4579	antigen193|P68821|BX571857.1|mhcii|seq659
antigen193|P68821|BX571857.1|mhcii|seq4579	antigen193|P68821|BX571857.1|mhcii|seq4581
antigen193|P68821|BX571857.1|mhcii|seq4579	antigen193|P68821|BX571857.1|mhcii|seq2807
antigen193|P68821|BX571857.1|mhcii|seq4579	antigen193|P68821|BX571857.1|mhcii|seq2808
antigen193|P68821|BX571857.1|mhcii|seq4579	antigen193|P68821|BX571857.1|mhcii|seq346
antigen193|P68821|BX571857.1|mhcii|seq4803	antigen193|P68821|BX571857.1|mhcii|seq4803
antigen193|P68821|BX571857.1|mhcii|seq4803	antigen193|P68821|BX571857.1|mhcii|seq4877
antigen193|P68821|BX571857.1|mhcii|seq4803	antigen193|P68821|BX571857.1|mhcii|seq1851
antigen193|P68821|BX571857.1|mhcii|seq4803	antigen193|P68821|BX571857.1|mhcii|seq2665
antigen193|P68821|BX571857.1|mhcii|seq5379	antigen193|P68821|BX571857.1|mhcii|seq5379
antigen193|P68821|BX571857.1|mhcii|seq5379	antigen193|P68821|BX571857.1|mhcii|seq4033
antigen193|P68821|BX571857.1|mhcii|seq5379	antigen193|P68821|BX571857.1|mhcii|seq4257
antigen193|P68821|BX571857.1|mhcii|seq5379	antigen193|P68821|BX571857.1|mhcii|seq5377
antigen193|P68821|BX571857.1|mhcii|seq5379	antigen193|P68821|BX571857.1|mhcii|seq3298
antigen193|P68821|BX571857.1|mhcii|seq5379	antigen193|P68821|BX571857.1|mhcii|seq4034
antigen193|P68821|BX571857.1|mhcii|seq5379	antigen193|P68821|BX571857.1|mhcii|seq4258
antigen193|P68821|BX571857.1|mhcii|seq5379	antigen193|P68821|BX571857.1|mhcii|seq5378
antigen193|P68821|BX571857.1|mhcii|seq5379	antigen193|P68821|BX571857.1|mhcii|seq1507
antigen193|P68821|BX571857.1|mhcii|seq5379	antigen193|P68821|BX571857.1|mhcii|seq3299
antigen193|P68821|BX571857.1|mhcii|seq5379	antigen193|P68821|BX571857.1|mhcii|seq4035
antigen193|P68821|BX571857.1|mhcii|seq5379	antigen193|P68821|BX571857.1|mhcii|seq4259
antigen193|P68821|BX571857.1|mhcii|seq5379	antigen193|P68821|BX571857.1|mhcii|seq3300
antigen193|P68821|BX571857.1|mhcii|seq5379	antigen193|P68821|BX571857.1|mhcii|seq4036
antigen193|P68821|BX571857.1|mhcii|seq5379	antigen193|P68821|BX571857.1|mhcii|seq4260
antigen193|P68821|BX571857.1|mhcii|seq5379	antigen193|P68821|BX571857.1|mhcii|seq3301
antigen193|P68821|BX571857.1|mhcii|seq5379	antigen193|P68821|BX571857.1|mhcii|seq4261
antigen193|P68821|BX571857.1|mhcii|seq5379	antigen193|P68821|BX571857.1|mhcii|seq5541
antigen193|P68821|BX571857.1|mhcii|seq5379	antigen193|P68821|BX571857.1|mhcii|seq2246
antigen193|P68821|BX571857.1|mhcii|seq5379	antigen193|P68821|BX571857.1|mhcii|seq3302
antigen193|P68821|BX571857.1|mhcii|seq5379	antigen193|P68821|BX571857.1|mhcii|seq5542
antigen193|P68821|BX571857.1|mhcii|seq5379	antigen193|P68821|BX571857.1|mhcii|seq2247
antigen193|P68821|BX571857.1|mhcii|seq5379	antigen193|P68821|BX571857.1|mhcii|seq3303
antigen193|P68821|BX571857.1|mhcii|seq5379	antigen193|P68821|BX571857.1|mhcii|seq5543
antigen193|P68821|BX571857.1|mhcii|seq5379	antigen193|P68821|BX571857.1|mhcii|seq2248
antigen193|P68821|BX571857.1|mhcii|seq5379	antigen193|P68821|BX571857.1|mhcii|seq5544
antigen193|P68821|BX571857.1|mhcii|seq5379	antigen193|P68821|BX571857.1|mhcii|seq2249
antigen193|P68821|BX571857.1|mhcii|seq5379	antigen193|P68821|BX571857.1|mhcii|seq2250
antigen193|P68821|BX571857.1|mhcii|seq5379	antigen193|P68821|BX571857.1|mhcii|seq2251
antigen193|P68821|BX571857.1|mhcii|seq5379	antigen193|P68821|BX571857.1|mhcii|seq1932
antigen193|P68821|BX571857.1|mhcii|seq5379	antigen193|P68821|BX571857.1|mhcii|seq1933
antigen193|P68821|BX571857.1|mhcii|seq5379	antigen193|P68821|BX571857.1|mhcii|seq2189
antigen193|P68821|BX571857.1|mhcii|seq5379	antigen193|P68821|BX571857.1|mhcii|seq2190
antigen193|P68821|BX571857.1|mhcii|seq5379	antigen193|P68821|BX571857.1|mhcii|seq2191
antigen193|P68821|BX571857.1|mhcii|seq5379	antigen193|P68821|BX571857.1|mhcii|seq2416
antigen193|P68821|BX571857.1|mhcii|seq5379	antigen193|P68821|BX571857.1|mhcii|seq890
antigen193|P68821|BX571857.1|mhcii|seq5379	antigen193|P68821|BX571857.1|mhcii|seq891
antigen193|P68821|BX571857.1|mhcii|seq5379	antigen193|P68821|BX571857.1|mhcii|seq892
antigen193|P68821|BX571857.1|mhcii|seq5379	antigen193|P68821|BX571857.1|mhcii|seq893
antigen193|P68821|BX571857.1|mhcii|seq5379	antigen193|P68821|BX571857.1|mhcii|seq894
antigen193|P68821|BX571857.1|mhcii|seq5379	antigen193|P68821|BX571857.1|mhcii|seq895
antigen193|P68821|BX571857.1|mhcii|seq5379	antigen193|P68821|BX571857.1|mhcii|seq4031
antigen193|P68821|BX571857.1|mhcii|seq5379	antigen193|P68821|BX571857.1|mhcii|seq5375
antigen193|P68821|BX571857.1|mhcii|seq5379	antigen193|P68821|BX571857.1|mhcii|seq4032
antigen193|P68821|BX571857.1|mhcii|seq5379	antigen193|P68821|BX571857.1|mhcii|seq4256
antigen193|P68821|BX571857.1|mhcii|seq5379	antigen193|P68821|BX571857.1|mhcii|seq5376
antigen193|P68821|BX571857.1|mhcii|seq420	antigen193|P68821|BX571857.1|mhcii|seq420
antigen193|P68821|BX571857.1|mhcii|seq420	antigen193|P68821|BX571857.1|mhcii|seq417
antigen193|P68821|BX571857.1|mhcii|seq420	antigen193|P68821|BX571857.1|mhcii|seq418
antigen193|P68821|BX571857.1|mhcii|seq420	antigen193|P68821|BX571857.1|mhcii|seq419
antigen193|P68821|BX571857.1|mhcii|seq420	antigen193|P68821|BX571857.1|mhcii|seq4869
antigen193|P68821|BX571857.1|mhcii|seq420	antigen193|P68821|BX571857.1|mhcii|seq4870
antigen193|P68821|BX571857.1|mhcii|seq420	antigen193|P68821|BX571857.1|mhcii|seq5670
antigen193|P68821|BX571857.1|mhcii|seq420	antigen193|P68821|BX571857.1|mhcii|seq2951
antigen193|P68821|BX571857.1|mhcii|seq420	antigen193|P68821|BX571857.1|mhcii|seq2952
antigen193|P68821|BX571857.1|mhcii|seq420	antigen193|P68821|BX571857.1|mhcii|seq2953
antigen193|P68821|BX571857.1|mhcii|seq420	antigen193|P68821|BX571857.1|mhcii|seq2954
antigen193|P68821|BX571857.1|mhcii|seq420	antigen193|P68821|BX571857.1|mhcii|seq2955
antigen193|P68821|BX571857.1|mhcii|seq420	antigen193|P68821|BX571857.1|mhcii|seq2956
antigen193|P68821|BX571857.1|mhcii|seq420	antigen193|P68821|BX571857.1|mhcii|seq3628
antigen193|P68821|BX571857.1|mhcii|seq420	antigen193|P68821|BX571857.1|mhcii|seq3629
antigen193|P68821|BX571857.1|mhcii|seq420	antigen193|P68821|BX571857.1|mhcii|seq3630
antigen193|P68821|BX571857.1|mhcii|seq420	antigen193|P68821|BX571857.1|mhcii|seq3631
antigen193|P68821|BX571857.1|mhcii|seq420	antigen193|P68821|BX571857.1|mhcii|seq1520
antigen193|P68821|BX571857.1|mhcii|seq420	antigen193|P68821|BX571857.1|mhcii|seq2832
antigen193|P68821|BX571857.1|mhcii|seq420	antigen193|P68821|BX571857.1|mhcii|seq1521
antigen193|P68821|BX571857.1|mhcii|seq420	antigen193|P68821|BX571857.1|mhcii|seq2833
antigen193|P68821|BX571857.1|mhcii|seq420	antigen193|P68821|BX571857.1|mhcii|seq1522
antigen193|P68821|BX571857.1|mhcii|seq420	antigen193|P68821|BX571857.1|mhcii|seq2834
antigen193|P68821|BX571857.1|mhcii|seq420	antigen193|P68821|BX571857.1|mhcii|seq2835
antigen193|P68821|BX571857.1|mhcii|seq420	antigen193|P68821|BX571857.1|mhcii|seq2836
antigen193|P68821|BX571857.1|mhcii|seq420	antigen193|P68821|BX571857.1|mhcii|seq4436
antigen193|P68821|BX571857.1|mhcii|seq420	antigen193|P68821|BX571857.1|mhcii|seq1973
antigen193|P68821|BX571857.1|mhcii|seq420	antigen193|P68821|BX571857.1|mhcii|seq4437
antigen193|P68821|BX571857.1|mhcii|seq420	antigen193|P68821|BX571857.1|mhcii|seq1974
antigen193|P68821|BX571857.1|mhcii|seq420	antigen193|P68821|BX571857.1|mhcii|seq4438
antigen193|P68821|BX571857.1|mhcii|seq420	antigen193|P68821|BX571857.1|mhcii|seq1975
antigen193|P68821|BX571857.1|mhcii|seq420	antigen193|P68821|BX571857.1|mhcii|seq4439
antigen193|P68821|BX571857.1|mhcii|seq420	antigen193|P68821|BX571857.1|mhcii|seq1976
antigen193|P68821|BX571857.1|mhcii|seq420	antigen193|P68821|BX571857.1|mhcii|seq4440
antigen193|P68821|BX571857.1|mhcii|seq420	antigen193|P68821|BX571857.1|mhcii|seq1977
antigen193|P68821|BX571857.1|mhcii|seq420	antigen193|P68821|BX571857.1|mhcii|seq4441
antigen193|P68821|BX571857.1|mhcii|seq420	antigen193|P68821|BX571857.1|mhcii|seq1978
antigen193|P68821|BX571857.1|mhcii|seq420	antigen193|P68821|BX571857.1|mhcii|seq2426
antigen193|P68821|BX571857.1|mhcii|seq420	antigen193|P68821|BX571857.1|mhcii|seq1179
antigen193|P68821|BX571857.1|mhcii|seq420	antigen193|P68821|BX571857.1|mhcii|seq2427
antigen193|P68821|BX571857.1|mhcii|seq420	antigen193|P68821|BX571857.1|mhcii|seq1180
antigen193|P68821|BX571857.1|mhcii|seq420	antigen193|P68821|BX571857.1|mhcii|seq2428
antigen193|P68821|BX571857.1|mhcii|seq420	antigen193|P68821|BX571857.1|mhcii|seq1181
antigen193|P68821|BX571857.1|mhcii|seq420	antigen193|P68821|BX571857.1|mhcii|seq2429
antigen193|P68821|BX571857.1|mhcii|seq420	antigen193|P68821|BX571857.1|mhcii|seq1182
antigen193|P68821|BX571857.1|mhcii|seq420	antigen193|P68821|BX571857.1|mhcii|seq2430
antigen193|P68821|BX571857.1|mhcii|seq420	antigen193|P68821|BX571857.1|mhcii|seq415
antigen193|P68821|BX571857.1|mhcii|seq420	antigen193|P68821|BX571857.1|mhcii|seq1183
antigen193|P68821|BX571857.1|mhcii|seq420	antigen193|P68821|BX571857.1|mhcii|seq2431
antigen193|P68821|BX571857.1|mhcii|seq420	antigen193|P68821|BX571857.1|mhcii|seq416
antigen193|P68821|BX571857.1|mhcii|seq420	antigen193|P68821|BX571857.1|mhcii|seq1184
antigen193|P68821|BX571857.1|mhcii|seq836	antigen193|P68821|BX571857.1|mhcii|seq836
antigen193|P68821|BX571857.1|mhcii|seq1828	antigen193|P68821|BX571857.1|mhcii|seq1828
antigen193|P68821|BX571857.1|mhcii|seq1828	antigen193|P68821|BX571857.1|mhcii|seq1825
antigen193|P68821|BX571857.1|mhcii|seq1828	antigen193|P68821|BX571857.1|mhcii|seq1857
antigen193|P68821|BX571857.1|mhcii|seq1828	antigen193|P68821|BX571857.1|mhcii|seq1826
antigen193|P68821|BX571857.1|mhcii|seq1828	antigen193|P68821|BX571857.1|mhcii|seq1858
antigen193|P68821|BX571857.1|mhcii|seq1828	antigen193|P68821|BX571857.1|mhcii|seq1827
antigen193|P68821|BX571857.1|mhcii|seq1828	antigen193|P68821|BX571857.1|mhcii|seq4804
antigen193|P68821|BX571857.1|mhcii|seq1828	antigen193|P68821|BX571857.1|mhcii|seq4878
antigen193|P68821|BX571857.1|mhcii|seq1828	antigen193|P68821|BX571857.1|mhcii|seq1852
antigen193|P68821|BX571857.1|mhcii|seq1828	antigen193|P68821|BX571857.1|mhcii|seq1829
antigen193|P68821|BX571857.1|mhcii|seq1828	antigen193|P68821|BX571857.1|mhcii|seq1830
antigen193|P68821|BX571857.1|mhcii|seq1828	antigen193|P68821|BX571857.1|mhcii|seq1678
antigen193|P68821|BX571857.1|mhcii|seq1828	antigen193|P68821|BX571857.1|mhcii|seq1679
antigen193|P68821|BX571857.1|mhcii|seq1828	antigen193|P68821|BX571857.1|mhcii|seq4879
antigen193|P68821|BX571857.1|mhcii|seq1828	antigen193|P68821|BX571857.1|mhcii|seq1680
antigen193|P68821|BX571857.1|mhcii|seq1828	antigen193|P68821|BX571857.1|mhcii|seq4880
antigen193|P68821|BX571857.1|mhcii|seq1828	antigen193|P68821|BX571857.1|mhcii|seq1681
antigen193|P68821|BX571857.1|mhcii|seq1828	antigen193|P68821|BX571857.1|mhcii|seq4881
antigen193|P68821|BX571857.1|mhcii|seq1828	antigen193|P68821|BX571857.1|mhcii|seq1682
antigen193|P68821|BX571857.1|mhcii|seq1828	antigen193|P68821|BX571857.1|mhcii|seq4882
antigen193|P68821|BX571857.1|mhcii|seq1828	antigen193|P68821|BX571857.1|mhcii|seq1683
antigen193|P68821|BX571857.1|mhcii|seq1828	antigen193|P68821|BX571857.1|mhcii|seq4883
antigen193|P68821|BX571857.1|mhcii|seq1828	antigen193|P68821|BX571857.1|mhcii|seq4884
antigen193|P68821|BX571857.1|mhcii|seq1828	antigen193|P68821|BX571857.1|mhcii|seq441
antigen193|P68821|BX571857.1|mhcii|seq1828	antigen193|P68821|BX571857.1|mhcii|seq3507
antigen193|P68821|BX571857.1|mhcii|seq1828	antigen193|P68821|BX571857.1|mhcii|seq4701
antigen193|P68821|BX571857.1|mhcii|seq1828	antigen193|P68821|BX571857.1|mhcii|seq442
antigen193|P68821|BX571857.1|mhcii|seq1828	antigen193|P68821|BX571857.1|mhcii|seq3508
antigen193|P68821|BX571857.1|mhcii|seq1828	antigen193|P68821|BX571857.1|mhcii|seq4702
antigen193|P68821|BX571857.1|mhcii|seq1828	antigen193|P68821|BX571857.1|mhcii|seq443
antigen193|P68821|BX571857.1|mhcii|seq1828	antigen193|P68821|BX571857.1|mhcii|seq3509
antigen193|P68821|BX571857.1|mhcii|seq1828	antigen193|P68821|BX571857.1|mhcii|seq4703
antigen193|P68821|BX571857.1|mhcii|seq1828	antigen193|P68821|BX571857.1|mhcii|seq444
antigen193|P68821|BX571857.1|mhcii|seq1828	antigen193|P68821|BX571857.1|mhcii|seq3510
antigen193|P68821|BX571857.1|mhcii|seq1828	antigen193|P68821|BX571857.1|mhcii|seq4704
antigen193|P68821|BX571857.1|mhcii|seq1828	antigen193|P68821|BX571857.1|mhcii|seq445
antigen193|P68821|BX571857.1|mhcii|seq1828	antigen193|P68821|BX571857.1|mhcii|seq4705
antigen193|P68821|BX571857.1|mhcii|seq1828	antigen193|P68821|BX571857.1|mhcii|seq3511
antigen193|P68821|BX571857.1|mhcii|seq1828	antigen193|P68821|BX571857.1|mhcii|seq1853
antigen193|P68821|BX571857.1|mhcii|seq1828	antigen193|P68821|BX571857.1|mhcii|seq1854
antigen193|P68821|BX571857.1|mhcii|seq1828	antigen193|P68821|BX571857.1|mhcii|seq1855
antigen193|P68821|BX571857.1|mhcii|seq1828	antigen193|P68821|BX571857.1|mhcii|seq1824
antigen193|P68821|BX571857.1|mhcii|seq1828	antigen193|P68821|BX571857.1|mhcii|seq1856
antigen193|P68821|BX571857.1|mhcii|seq5476	antigen193|P68821|BX571857.1|mhcii|seq5476
antigen193|P68821|BX571857.1|mhcii|seq5476	antigen193|P68821|BX571857.1|mhcii|seq5473
antigen193|P68821|BX571857.1|mhcii|seq5476	antigen193|P68821|BX571857.1|mhcii|seq5474
antigen193|P68821|BX571857.1|mhcii|seq5476	antigen193|P68821|BX571857.1|mhcii|seq5475
antigen193|P68821|BX571857.1|mhcii|seq5476	antigen193|P68821|BX571857.1|mhcii|seq5477
antigen193|P68821|BX571857.1|mhcii|seq5476	antigen193|P68821|BX571857.1|mhcii|seq5478
antigen193|P68821|BX571857.1|mhcii|seq5476	antigen193|P68821|BX571857.1|mhcii|seq1666
antigen193|P68821|BX571857.1|mhcii|seq5476	antigen193|P68821|BX571857.1|mhcii|seq1665
antigen193|P68821|BX571857.1|mhcii|seq5476	antigen193|P68821|BX571857.1|mhcii|seq1664
antigen193|P68821|BX571857.1|mhcii|seq5476	antigen193|P68821|BX571857.1|mhcii|seq734
antigen193|P68821|BX571857.1|mhcii|seq5476	antigen193|P68821|BX571857.1|mhcii|seq4596
antigen193|P68821|BX571857.1|mhcii|seq5476	antigen193|P68821|BX571857.1|mhcii|seq737
antigen193|P68821|BX571857.1|mhcii|seq5476	antigen193|P68821|BX571857.1|mhcii|seq4599
antigen193|P68821|BX571857.1|mhcii|seq5476	antigen193|P68821|BX571857.1|mhcii|seq732
antigen193|P68821|BX571857.1|mhcii|seq5476	antigen193|P68821|BX571857.1|mhcii|seq733
antigen193|P68821|BX571857.1|mhcii|seq5476	antigen193|P68821|BX571857.1|mhcii|seq4595
antigen193|P68821|BX571857.1|mhcii|seq5476	antigen193|P68821|BX571857.1|mhcii|seq735
antigen193|P68821|BX571857.1|mhcii|seq5476	antigen193|P68821|BX571857.1|mhcii|seq4597
antigen193|P68821|BX571857.1|mhcii|seq5476	antigen193|P68821|BX571857.1|mhcii|seq736
antigen193|P68821|BX571857.1|mhcii|seq5476	antigen193|P68821|BX571857.1|mhcii|seq4598
antigen193|P68821|BX571857.1|mhcii|seq421	antigen193|P68821|BX571857.1|mhcii|seq421
antigen193|P68821|BX571857.1|mhcii|seq869	antigen193|P68821|BX571857.1|mhcii|seq869
antigen193|P68821|BX571857.1|mhcii|seq869	antigen193|P68821|BX571857.1|mhcii|seq867
antigen193|P68821|BX571857.1|mhcii|seq869	antigen193|P68821|BX571857.1|mhcii|seq868
