accession,FEL_mean_alpha,FEL_mean_beta,FEL_mean_lrt,FUBAR_mean_alpha,FUBAR_mean_beta,FUBAR_mean_prob_neg,FUBAR_mean_prob_pos,ProtLearn_Amino acid composition,ProtLearn_Average flexibility indices,ProtLearn_Average volume of buried residue,ProtLearn_Composition,ProtLearn_Hydropathy index,ProtLearn_Hydrophobicity,ProtLearn_Hydrophobicity index,ProtLearn_Polarity,ProtLearn_Relative mutability,ProtLearn_Volume,ProtLearn_length,ProtLearn_pK (-COOH),SLAC_mean_dN/dS,SLAC_mean_n,SLAC_mean_s,allergenicity_blast_score,allergenicity_hybrid_score,allergenicity_merci_score,bcell_avg_peptide_length,bcell_num_peptides,deeplocpro_prob_cytoplasmic,deeplocpro_prob_extracellular,deeplocpro_prob_periplasmic,deeptmhmm_proportion_outside,dssp_percent_helix,dssp_percent_loop,dssp_percent_sheet,ellipro_mean_discontinuous_score,ellipro_mean_linear_score,ellipro_med_discontinuous_score,ellipro_med_linear_score,ellipro_num_discontinuous_epitopes,ellipro_num_linear_epitopes,ifnepitope2_mean_blast_score,ifnepitope2_mean_ml_score,ifnepitope2_mean_total_score,ifnepitope2_med_blast_score,ifnepitope2_med_ml_score,ifnepitope2_med_total_score,mhci_num_peptides,mhci_num_strong_binders,mhci_num_weak_binders,mhci_percentile,mhci_score,mhcii_num_peptides,mhcii_num_strong_binders,mhcii_num_weak_binders,mhcii_percentile,mhcii_score,rate4site_deeptmhmm_max_outside_scores,rate4site_deeptmhmm_mean_outside_scores,rate4site_deeptmhmm_min_outside_scores,rate4site_deeptmhmm_nan,rate4site_max_per_site_score,rate4site_mean_per_site_score,rate4site_median_per_site_score,rate4site_min_per_site_score,signalp_prob_other,signalp_prob_signalp,targetp_prob_SP,targetp_prob_mTP,targetp_prob_noTP,prob_antigen
Q2FYP2,301.84531829818326,0.0781980511019225,3.525302248059792,4.243248329606871,7.729238121601997,0.6641034271710602,0.2881850105024155,5.0,0.0,145.0,0.0,0.0,1.0,0.0,8.0,79.0,80.0,533.0,2.0,0.0,0.0,1.0547945205479452,-0.5,-0.39516666666666667,0.0,6.0,1.0,0.7671,0.02025,0.0003333333333333333,0.0,0.4134790528233151,0.3752276867030965,0.1821493624772313,0.6567647058823529,0.6567647058823529,0.668,0.668,17.0,17.0,0.0,0.5925525940286256,0.5925525940286256,0.0,0.6,0.6,506.1666666666667,151.66666666666666,354.5,0.9353554439834867,0.3258803753531779,229.5,49.166666666666664,180.33333333333334,2.4644943786987636,0.3773429694779469,3.5805000000000002,-0.004635165256609934,-0.7345,-0.443,5.3535,4.411764705880099e-06,-0.4372,-0.7345,0.9988544999999999,0.0011455,0.0006125000000000001,0.0008231666666666666,0.9985643333333334,0.344
Q2FZK7,311.9275416906645,10.408233864196315,1.4227598489560485,2.045973818923885,6.183880979713076,0.6903503469415949,0.2584616048517112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0731430802736712,0.1875,1.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3404527225944041
Q2G2G3,231.33419549929604,5.76311318117213,1.99362426383637,2.636884834493614,10.741801931649372,0.7265522749282486,0.2283518791548379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34
A6U2J5,35.1464339005055,13.21187822340801,1.7202707189521802,2.3809132315608,7.517408553869694,0.6073593581458826,0.3435328126851828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.338
A8YZL5,637.4582788307931,0.1797097468847929,2.9363774763483543,6.3126907673052575,11.20463859254686,0.6779193184579233,0.2704816219453455,5.0,0.0,140.0,0.0,0.0,1.0,0.0,8.0,81.0,73.0,295.0,2.0,0.0,0.0,1.0333333333333334,0.0,0.566,0.5,10.0,3.0,0.64395,0.0501,0.0,0.0,0.4372990353697749,0.3858520900321543,0.1254019292604501,0.6905454545454546,0.6905454545454546,0.685,0.685,11.0,11.0,0.0,0.5906271777003484,0.5906271777003484,0.0,0.59,0.59,330.0,103.5,226.5,0.9412753147411822,0.3283804643201498,136.0,29.0,107.0,2.5142922077922076,0.36004927348484844,12.0832,-2.067796610170068e-05,-0.0825,-0.0825,12.0832,-2.067796610170068e-05,-0.0825,-0.0825,0.999632,0.000368,0.000131,8.3e-05,0.999786,0.336
Q2FWH7,185.2567567287202,2.4460413935179397,2.4516491685870254,2.6527445463288943,8.26812137107549,0.6964226971735982,0.2556404488439233,5.0,0.0,150.0,0.0,0.0,1.0,0.5,8.0,79.0,84.5,505.0,2.0,0.0,0.0,1.069767441860465,-0.4,-0.256,0.0,6.5,1.0,0.6862600000000001,0.03034,0.0,0.0031638418079096,0.42193988031945856,0.3271539780973743,0.18314149779188627,0.6985545454545454,0.6985545454545454,0.7065,0.7065,13.0,13.0,0.0,0.556276848020606,0.556276848020606,0.0,0.5519999999999999,0.5519999999999999,441.6,129.4,312.2,0.9424511486193013,0.32378210520327644,192.6,49.0,143.6,2.4107774685278116,0.37949738000669997,2.52558,-0.1489678934758353,-0.44909999999999994,-0.28043,4.5942,-1.6363636363641628e-05,-0.3004,-0.4491,0.998498,0.0015019999999999999,0.0213254,0.007425800000000001,0.971249,0.336
A8Z2N1,14.96009180785966,15.351415962668131,1.2298667890144386,2.247471168351863,8.459854742099234,0.6864081986116692,0.2671007973261847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1491240427228157,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.334
P60946,12.27925629685332,3.19877576033421,1.6157657911162693,3.201237297599997,9.316051636230467,0.7460526709681474,0.2070166574262358,6.0,0.0,141.0,0.0,0.0,1.0,1.0,7.0,74.0,77.0,293.0,2.0,0.0,0.0,1.0,-0.5,-0.437,0.0,5.0,1.0,0.0,0.0002,0.0,0.1350364963503649,0.7734627831715211,0.174757281553398,0.0,0.7208461538461538,0.7208461538461538,0.736,0.736,13.0,13.0,0.0,0.6171052631578947,0.6171052631578947,0.0,0.62,0.62,313.0,77.0,236.0,0.9816613418530352,0.3051024504792332,64.0,7.0,57.0,2.63875,0.405897609375,15.7375,-2.5547445255524314e-06,-0.8098,-0.1809,15.7375,-2.5547445255524314e-06,-0.1809,-0.8098,0.938575,0.061425,0.023059,0.001142,0.975799,0.334
A5IVY0,140.61617200389344,4.77407005042294,1.7461798136848503,1.7935831463848042,5.151425675746744,0.6525841499876712,0.2983561954085679,5.0,0.0,142.0,0.0,0.0,1.0,0.0,8.0,79.0,76.0,514.0,2.0,0.0,0.0,1.0333333333333334,0.16666666666666666,0.6866666666666666,0.0,5.0,1.0,0.9420000000000001,0.044866666666666666,0.0,0.0,0.4056603773584906,0.3622641509433962,0.2018867924528302,0.6961875,0.6961875,0.6935,0.6935,16.0,16.0,0.0,0.5954872527377396,0.5954872527377396,0.0,0.5933333333333333,0.5933333333333333,456.3333333333333,136.33333333333334,320.0,0.914159458581629,0.3341648135028929,226.33333333333334,49.666666666666664,176.66666666666666,2.3753466442482836,0.3814258557026762,5.3366,0.0388567896049821,-0.8178,-0.38053333333333333,5.3366,-9.505703422047996e-06,-0.4144,-0.8178,0.9989866666666667,0.0010133333333333333,0.00022,0.0005016666666666666,0.9992783333333334,0.33
Q2G2A2,7.843362150811869,17.52780643096685,1.068414300517394,2.8799214746696022,10.903828013565317,0.6355422530914424,0.3147960085832702,5.0,0.0,149.0,0.0,0.0,1.0,0.0,8.0,81.0,83.0,91.0,2.0,0.0,0.0,1.0,0.0,0.291,0.0,11.25,4.0,0.6941,0.2576,0.0,0.0,0.5233644859813084,0.2897196261682243,0.0373831775700934,0.6857777777777777,0.6857777777777777,0.694,0.694,9.0,9.0,0.0,0.533012048192771,0.533012048192771,0.0,0.53,0.53,137.0,41.0,96.0,0.9325766423357664,0.3307143868613139,48.0,8.0,40.0,2.5385416666666667,0.4327587916666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999781,0.000219,5e-05,2.8e-05,0.999922,0.328
A5IRV0,467.4034581143838,3.3840216741369287,1.6070699400966313,3.063179628840954,8.128889915047509,0.6796757190192709,0.271719868343116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3264527225944041
Q2FV72,20.007250169059816,6.099479151070542,1.818865504371614,2.3269398064757154,10.306477905014228,0.7156458299142964,0.2387692498061135,5.0,0.0,147.0,0.0,0.0,1.0,1.0,7.0,76.0,81.0,664.0,2.0,0.0,0.0,1.08,-0.5,0.257,0.5,6.0,1.0,0.9954,0.00195,0.0001,0.0,0.6588235294117647,0.2426470588235294,0.075,0.7042307692307692,0.7042307692307692,0.716,0.716,13.0,13.0,0.0,0.5816872427983539,0.5816872427983539,0.0,0.58,0.58,296.0,99.0,197.0,0.88375,0.3473816993243243,82.0,19.0,63.0,2.480609756097561,0.3789495365853658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.992234,0.007766,0.017177,0.073816,0.909006,0.32
P66335,21.791791192387915,41.378802152421216,1.2158769899551565,3.3085705002052133,7.392041020053236,0.5539992440117343,0.397011719515316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32
Q6GJE0,44.98344469180591,2.678248106063977e-09,2.270668665398386,0.0,0.0,0.0,0.0,5.0,0.0,143.0,0.0,0.0,1.0,0.0,8.0,78.0,78.0,215.0,2.0,0.0,0.0,1.0,0.0,0.271,0.0,12.0,2.8,0.78652,0.01618,0.0,0.0,0.3116883116883117,0.4502164502164502,0.1731601731601731,0.701,0.701,0.6885,0.6885,12.0,12.0,0.0,0.6005368442539294,0.6005368442539294,0.0,0.612,0.612,187.4,54.4,133.0,0.9764274146905727,0.32649328495414354,124.6,30.8,93.8,2.4903492063492068,0.3893190650793651,3.4307000000000003,0.23552960701096035,-0.362,-0.28432,3.4307,2.4651162790708707e-05,-0.362,-0.362,0.9977468,0.0022532,0.0104484,0.0014950000000000002,0.988056,0.32
Q6GID8,2507.99227776424,9.930717807268229,1.0473508766219228,3.9623860217292406,7.636218864041504,0.5454471021690771,0.4043609438910565,5.0,0.0,143.0,0.0,0.0,1.0,1.0,7.0,78.0,79.0,113.0,2.0,0.0,0.0,1.0,-0.5,-0.4315,0.0,0.0,0.0,0.0,0.00045,0.0,0.2232142857142857,0.5658914728682171,0.2790697674418604,0.0310077519379844,0.7007142857142857,0.7007142857142857,0.702,0.702,7.0,7.0,0.0,0.5599038461538461,0.5599038461538461,0.0,0.5625,0.5625,137.5,37.5,100.0,0.9884048450227442,0.3054081838569766,42.5,12.5,30.0,2.163471444568869,0.4752966136618141,7.383,3.571428571427236e-05,-0.1342,-0.1342,7.383,3.571428571427236e-05,-0.1342,-0.1342,0.9812115,0.0187885,0.1056165,0.000957,0.893426,0.32
Q2YTM3,6.405645984652842,2.826133609337944,1.2156711316551303,2.6386093655967056,5.529539536242714,0.6967767200202818,0.253836999681406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1817224651526817,0.325,0.9083333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.318
P64331,31.73444953287359,94.60468162290768,1.3678596905617704,2.7421263882050804,7.306418815555867,0.5602127341135189,0.3892033006076916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4456448030063974,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.318
Q5HGH0,42.20500032453282,1.1778789800823923,2.774973447239644,3.5874004083847684,11.81411867976635,0.6497784471137971,0.302181236812016,5.0,0.0,148.0,0.0,1.0,1.0,1.0,7.0,71.0,84.0,260.0,2.0,0.0,0.0,1.0,-0.5,-0.483,0.0,0.0,0.0,0.0001,0.0017,0.0,0.1269230769230769,0.7101449275362319,0.217391304347826,0.0217391304347826,0.6709090909090909,0.6709090909090909,0.714,0.714,11.0,11.0,0.0,0.5966666666666667,0.5966666666666667,0.0,0.62,0.62,359.0,99.0,260.0,0.9380445682451254,0.3134800417827298,59.0,7.0,52.0,2.7252542372881354,0.3358159152542372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.989618,0.010382,0.000265,4.2e-05,0.999693,0.316
Q2G2Q0,23.92732930133958,0.5792321496111396,3.01982394164502,5.556627043441814,16.537858184790906,0.7351067023065546,0.2019961575862305,5.0,0.0,145.0,0.0,0.0,1.0,0.0,8.0,81.0,78.0,1115.0,2.0,0.0187187141948203,0.0472636815920398,1.116915422885572,-0.5,0.02766666666666667,0.5,5.0,1.0,0.9254333333333333,0.037,5e-05,0.0,0.37872370895284957,0.41183808075457506,0.19396606787888845,0.6922055288461538,0.6922055288461538,0.6845,0.6845,29.0,29.0,0.0,0.5717408906882592,0.5717408906882592,0.0,0.58,0.58,986.0,329.6666666666667,656.3333333333334,0.8839844977032593,0.33954490899540674,470.3333333333333,119.66666666666667,350.6666666666667,2.400403226775064,0.4083515521375329,12.190199999999999,2.323097463284865e-05,-0.0819,-0.0819,12.1902,2.323097463284865e-05,-0.0819,-0.0819,0.999326,0.000674,0.00013066666666666665,0.00018633333333333335,0.999683,0.314
Q2FYV4,32.64192577962145,1.962418184062652,2.562488924479545,4.972723822678592,18.395608411524528,0.7893477376483164,0.1617702020265433,5.0,0.0,142.0,0.0,0.0,1.0,0.0,8.0,81.0,77.0,426.0,2.0,0.0,0.0,1.0769230769230769,0.0,0.19099999999999998,0.0,0.0,0.0,0.9866,0.0032166666666666667,5e-05,0.0,0.3687782805429864,0.3529411764705882,0.2420814479638009,0.6693125,0.6693125,0.648,0.648,16.0,16.0,0.0,0.5882456140350878,0.5882456140350878,0.0,0.5833333333333334,0.5833333333333334,501.0,145.33333333333334,355.6666666666667,0.9068543439634329,0.3296805481512662,242.66666666666666,40.666666666666664,202.0,2.500928249951819,0.38868911247151655,14.5431,-4.6948356806568345e-07,-0.0686,-0.0686,14.5431,-4.694835680656835e-07,-0.0686,-0.0686,0.460814,0.539186,0.562586,0.004671,0.43274300000000004,0.312
P11162,15.958371856087131,4.054052332407051,2.026820959235175,2.369208886132958,9.81428751308542,0.7421414871784892,0.213870773048844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.312
Q2FVX4,19.55759837533112,3.940580455115621,1.6174186516783162,2.1199296473895703,4.7394268430315645,0.6392369986523616,0.3077588549336147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1348453353892078,0.28125,1.15625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.312
Q99QV7,314.0690115536861,6.175692475562338,1.8527466805980208,3.2502249975469035,14.425274631736684,0.7585929965189437,0.1974340330389385,5.0,0.0,145.0,0.0,0.0,1.0,0.0,8.0,80.0,79.0,570.0,2.0,0.0,0.0,1.0555555555555556,-0.5,-0.3983333333333334,0.0,5.5625,2.75,0.07165,0.0181,0.0,0.0,0.4129692832764505,0.3703071672354949,0.189419795221843,0.68185,0.68185,0.708,0.708,20.0,20.0,0.0,0.5862835046821279,0.5862835046821279,0.0,0.6,0.6,284.3333333333333,88.5,195.83333333333334,0.9147304535466203,0.33508030651606563,93.0,17.833333333333332,75.16666666666667,2.583693005287777,0.3632010997462711,5.9705,-0.003359407919692567,-0.5629,-0.23767499999999997,5.9705,-1.8181818181696464e-06,-0.2413,-0.5629,0.9990600000000001,0.00094,5.8500000000000006e-05,0.0007848333333333335,0.9991566666666666,0.306
A8Z4B8,30.31746894201867,6.975157307827567,1.8547573600803844,2.105567035314797,4.667886431162284,0.540878083853566,0.4067694526679347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.304
P63843,44.085008261470406,0.3310972891287173,3.0508532781151017,4.107920988831092,10.5093657882688,0.623964892309765,0.3251844784861478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.298
A0AB72WB37,814.5820029570551,110.6807303877248,2.499789004103508,9.771524171241204,15.832769225619812,0.6538897473336964,0.2870373659868355,5.0,0.0,139.0,0.0,0.0,1.0,0.0,8.0,84.0,73.0,432.0,2.0,0.2140561082079492,0.6465629053177692,1.0071335927367056,0.0,0.0,0.0,0.0,0.0,0.0,0.12385,0.0,0.0,0.0572687224669603,0.4625550660792951,0.4317180616740088,0.6672222222222222,0.6672222222222222,0.662,0.662,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1618,-2.5494505494504457e-05,-0.2488,-0.2488,0.0,0.0,0.0,0.0,0.0,0.298
A7X5F7,6.728909308821072,705.2396820942896,-0.1949233629395106,4.730210877264326,6.733677423054644,0.5090708289921798,0.4407548185718389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.296
Q2FG95,40.637265272527245,10.339401662484104,1.9965638027835424,2.73810134076454,5.838951981811221,0.5302846855909983,0.4187744412722549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.296
Q2G0N9,52.6249506957224,1.569384224570086,2.5930303350901656,3.644140503207845,23.12000534064815,0.8596333953890622,0.1022413217518354,6.0,0.0,137.0,0.0,0.0,1.0,0.0,8.0,83.0,73.0,166.0,2.0,0.0,0.0,1.0,-0.5,0.20000000000000004,0.5,0.0,0.0,0.511,0.22665000000000002,0.00145,0.0,0.554945054945055,0.2197802197802197,0.1373626373626373,0.7395,0.7395,0.7004999999999999,0.7004999999999999,10.0,10.0,0.0,0.6067721518987341,0.6067721518987341,0.0,0.62,0.62,213.0,75.0,138.0,0.8699342723004695,0.3574949953051643,97.0,15.0,82.0,2.6887628865979383,0.3657957113402061,2.5483,2.8915662650580837e-05,-0.5079,-0.3917,2.5483,2.8915662650580837e-05,-0.3917,-0.5079,0.9995759999999999,0.00042400000000000006,3.1e-05,2.8e-05,0.9999410000000001,0.296
A6QJI7,20.786641836767885,7.76353143884152,1.6212342910940656,3.4632622418574277,15.673559634933088,0.7098416657887201,0.2448834376085328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.292
Q6G664,341.9657019071865,5.672502180364678,1.9791693494262712,2.5472181956733952,8.111706756962525,0.6723372325715254,0.2791416600665167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29075977653631285
assembly1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,143.66666666666666,0.0,0.0,1.0,0.0,8.0,77.33333333333333,77.0,2293.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33191809778886683,0.4755062278725443,0.1660279776797734,0.7064068223443224,0.7064068223443224,0.6901666666666667,0.6901666666666667,54.666666666666664,54.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2895621839155612
Q5HJT5,267.9483668678168,1.346489737874771,2.32066373628485,1.5345359044965534,4.214060344865054,0.6125807254968276,0.3358011435966977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2413793103448276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28875977653631285
Q2G1U1,17.43079481309691,3.92021642100185,1.8193325405012957,2.4912179230181444,8.95245215150195,0.7245376564962305,0.2294465912689927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0476190476190477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2858252389093715
Q99SE4,927.4148485739048,4.66731689616486,2.0671069858037447,2.9926120583992493,9.624318483964194,0.6716338658542542,0.2807393342841419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.282
