accession,FEL_mean_alpha,FEL_mean_beta,FEL_mean_lrt,FUBAR_mean_alpha,FUBAR_mean_beta,FUBAR_mean_prob_neg,FUBAR_mean_prob_pos,ProtLearn_Amino acid composition,ProtLearn_Average flexibility indices,ProtLearn_Average volume of buried residue,ProtLearn_Composition,ProtLearn_Hydropathy index,ProtLearn_Hydrophobicity,ProtLearn_Hydrophobicity index,ProtLearn_Polarity,ProtLearn_Relative mutability,ProtLearn_Volume,ProtLearn_length,ProtLearn_pK (-COOH),SLAC_mean_dN/dS,SLAC_mean_n,SLAC_mean_s,allergenicity_blast_score,allergenicity_hybrid_score,allergenicity_merci_score,bcell_avg_peptide_length,bcell_num_peptides,cluster_num_clusters,cluster_percent_identity/num_strain,deeplocpro_prob_cell_wall_surface,deeplocpro_prob_cytoplasmic,deeplocpro_prob_cytoplasmic_membrane,deeplocpro_prob_extracellular,deeplocpro_prob_outer_membrane,deeplocpro_prob_periplasmic,deeptmhmm_proportion_outside,discotope_max_calibrated_score,discotope_max_discotope_score,discotope_max_rsa,discotope_mean_calibrated_score,discotope_mean_discotope_score,discotope_mean_rsa,discotope_median_calibrated_score,discotope_median_discotope_score,discotope_median_rsa,discotope_min_calibrated_score,discotope_min_discotope_score,discotope_min_rsa,discotope_num_epitope_peptides,dssp_percent_helix,dssp_percent_loop,dssp_percent_sheet,ellipro_mean_discontinuous_score,ellipro_mean_linear_score,ellipro_med_discontinuous_score,ellipro_med_linear_score,ellipro_num_discontinuous_epitopes,ellipro_num_linear_epitopes,ifnepitope2_mean_blast_score,ifnepitope2_mean_ml_score,ifnepitope2_mean_total_score,ifnepitope2_med_blast_score,ifnepitope2_med_ml_score,ifnepitope2_med_total_score,mhci_num_peptides,mhci_num_strong_binders,mhci_num_weak_binders,mhci_percentile,mhci_score,mhcii_num_peptides,mhcii_num_strong_binders,mhcii_num_weak_binders,mhcii_percentile,mhcii_score,rate4site_deeptmhmm_max_outside_scores,rate4site_deeptmhmm_mean_outside_scores,rate4site_deeptmhmm_min_outside_scores,rate4site_deeptmhmm_nan,rate4site_max_per_site_score,rate4site_mean_per_site_score,rate4site_median_per_site_score,rate4site_min_per_site_score,signalp_prob_other,signalp_prob_signalp,targetp_prob_SP,targetp_prob_mTP,targetp_prob_noTP,prob_antigen
A0AAJ4YWH1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,145.0,0.0,0.0,1.0,0.0,8.0,81.0,79.0,491.0,2.0,0.0,0.0,0.0,-0.3333333333333333,-0.2021666666666667,0.0,5.608333333333333,5.0,1.0,0.9925,0.014166666666666668,0.00016666666666666666,0.6113,0.3683666666666667,0.0039833333333333335,0.0020333333333333336,0.9691237671032514,4.0434,0.38212,1.00521,1.6200503703703704,0.2003639506172839,0.5791498765432099,1.52973,0.19359,0.56708,0.90202,0.14651,0.09391,81.0,0.2583170254403131,0.4794520547945205,0.2250489236790606,0.70035,0.70035,0.667,0.667,20.0,20.0,0.0,0.5761029407570909,0.5761029407570909,0.0,0.585,0.585,636.6666666666666,212.83333333333334,423.8333333333333,0.8965708667727036,0.34313832548287654,367.0,95.0,272.0,2.2541571261734643,0.4086492761047194,8.3067,3.76782077392992e-05,-0.1201,-0.1201,8.3067,3.76782077392992e-05,-0.1201,-0.1201,0.191186,0.8088139999999999,0.8082615,0.019906666666666666,0.171832,0.996
A0AAJ4YWR0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,146.0,0.0,0.0,1.0,0.0,8.0,78.0,79.0,502.0,2.0,0.0,0.0,0.0,-0.5,-0.39633333333333337,0.0,0.0,0.0,1.0,0.987,0.0007500000000000001,0.16933333333333334,0.8086833333333333,0.002766666666666667,0.0183,0.0002,0.0,6.22766,0.56054,0.97335,1.6507627272727272,0.2049881818181818,0.5604750000000001,1.443215,0.188865,0.5718799999999999,0.90005,0.14667,0.07651,88.0,0.3908045977011494,0.3716475095785441,0.1992337164750957,0.6907894736842105,0.6907894736842105,0.716,0.716,19.0,19.0,0.0,0.5748785425101215,0.5748785425101215,0.0,0.59,0.59,711.5,221.0,490.5,0.8983915529919587,0.3326028695482156,350.1666666666667,88.66666666666667,261.5,2.2600212374744166,0.4124932911429498,6.127,-1.4143426294815952e-05,-0.1629,-0.1629,6.127,-1.4143426294815952e-05,-0.1629,-0.1629,0.38006049999999997,0.6199395,0.7285323333333333,0.12049133333333334,0.150976,0.996
A0AAE8PBR8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,145.0,0.0,0.0,1.0,0.0,8.0,80.0,80.0,231.0,2.0,0.0,0.0,0.0,0.4166666666666667,0.624,0.0,8.83982683982684,9.0,1.0,0.9285,0.0773,8.333333333333333e-05,0.0020666666666666667,0.9203666666666667,0.0002,0.0,0.8701298701298702,2.61872,0.56003,1.13287,1.4847475,0.3930544642857143,0.5613573214285714,1.36224,0.375015,0.584875,0.90827,0.30817,0.10019,56.0,0.2151394422310757,0.3266932270916334,0.3824701195219123,0.6885555555555556,0.6885555555555556,0.659,0.659,9.0,9.0,0.0,0.5757698056801196,0.5757698056801196,0.0,0.5816666666666667,0.5816666666666667,264.1666666666667,75.33333333333333,188.83333333333334,0.9268429289179508,0.32310079391566854,118.16666666666667,24.833333333333332,93.33333333333333,2.435975710081131,0.36608734335823656,3.6793,-1.3852813852825785e-05,-0.3729,-0.3729,3.6793,-1.3852813852825785e-05,-0.3729,-0.3729,0.026826000000000003,0.9731739999999999,0.9638665,0.0089955,0.027137833333333333,0.996
A0AAE2ZZC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,147.0,0.0,0.0,1.0,0.0,8.0,79.0,81.0,302.0,2.0,0.0,0.0,0.0,0.0,0.6278333333333334,0.3333333333333333,9.302777777777777,5.666666666666667,1.0,0.837,0.037149999999999996,0.010700000000000001,0.26075,0.6875,0.0036666666666666666,0.00021666666666666668,0.7895828610621737,3.13662,0.49186,1.05368,1.6173877192982455,0.3222319298245614,0.5632942105263158,1.42383,0.30062,0.55608,0.92326,0.24473,0.12224,57.0,0.3478260869565217,0.4037267080745341,0.1894409937888198,0.7446363636363637,0.7446363636363637,0.733,0.733,11.0,11.0,0.0,0.555290326707382,0.555290326707382,0.0,0.5658333333333333,0.5658333333333333,323.1666666666667,94.33333333333333,228.83333333333334,0.9113535791499628,0.3276908275044259,133.0,27.833333333333332,105.16666666666667,2.4177338827907984,0.40636725691081893,3.2292,0.0003896433852803525,-0.4746,-0.4746,3.2292,-2.986577181209505e-05,-0.4746,-0.4746,0.3253293333333333,0.6746706666666666,0.7352621666666667,0.0007163333333333335,0.26402166666666665,0.996
A0A0D1JUU6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,136.0,0.0,0.0,1.0,0.0,8.0,84.0,70.0,335.0,2.0,0.0,0.0,0.0,-0.5,-0.14200000000000002,0.0,12.166666666666666,6.0,1.0,0.9895,0.0014999999999999998,0.0,0.0,0.9983333333333334,0.0001,0.0,0.9252241785086545,3.92706,0.54127,1.08725,1.5936447435897436,0.2957458974358974,0.6624944871794872,1.36545,0.271735,0.699065,0.90038,0.2228,0.13798,78.0,0.1859154929577464,0.5943661971830986,0.1633802816901408,0.6910000000000001,0.6910000000000001,0.6970000000000001,0.6970000000000001,14.0,14.0,0.0,0.583705684070968,0.583705684070968,0.0,0.5933333333333333,0.5933333333333333,477.3333333333333,168.83333333333334,308.5,0.8777029534624304,0.35469059787988605,154.83333333333334,39.0,115.83333333333333,2.440496468998717,0.4174282243061221,6.8245,-9.580838323369856e-06,-0.1461,-0.1461,6.8245,-9.580838323369856e-06,-0.1461,-0.1461,0.143358,0.856642,0.9657838333333334,0.001974,0.03224216666666667,0.996
A0AAE8PBT4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,136.0,0.0,0.0,1.0,0.0,8.0,84.0,70.0,335.0,2.0,0.0,0.0,0.0,-0.5,-0.14200000000000002,0.0,12.166666666666666,6.0,1.0,1.0,0.0014999999999999998,0.0,0.0,0.9983333333333334,0.0001,0.0,0.9252241785086545,3.67571,0.52068,1.12765,1.522214347826087,0.2906555434782609,0.7042032608695652,1.31325,0.268335,0.7609,0.90324,0.22454,0.14304,92.0,0.1943661971830985,0.6084507042253521,0.1436619718309859,0.6977777777777778,0.6977777777777778,0.653,0.653,18.0,18.0,0.0,0.583705684070968,0.583705684070968,0.0,0.5933333333333333,0.5933333333333333,477.3333333333333,168.83333333333334,308.5,0.8777029534624304,0.35469059787988605,154.83333333333334,39.0,115.83333333333333,2.440496468998717,0.4174282243061221,6.8245,-9.580838323369856e-06,-0.1461,-0.1461,6.8245,-9.580838323369856e-06,-0.1461,-0.1461,0.143358,0.856642,0.9657838333333334,0.001974,0.03224216666666667,0.996
A0AAE8PBB7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,145.0,0.0,0.0,1.0,0.0,8.0,77.0,80.0,423.0,2.0,0.0,0.0,0.0,0.0,0.274,0.0,6.599999999999999,5.0,1.0,0.9985,0.0034,5e-05,0.97235,0.009666666666666665,0.014516666666666666,0.0001,0.9527186761229315,4.45315,0.4822,1.02529,1.5546415189873417,0.2311258227848101,0.6604843037974684,1.42366,0.21978,0.65853,0.90601,0.17494,0.10388,79.0,0.4243792325056433,0.3634311512415349,0.1693002257336343,0.6676842105263158,0.6676842105263158,0.642,0.642,19.0,19.0,0.0,0.5892008032128514,0.5892008032128514,0.0,0.59,0.59,517.5,157.33333333333334,360.1666666666667,0.9339661618533824,0.32505963685108163,197.5,37.833333333333336,159.66666666666666,2.495242627290949,0.36416951661461333,20.5183,2.151300236406878e-05,-0.0486,-0.0486,20.5183,2.151300236406878e-05,-0.0486,-0.0486,0.015400833333333334,0.9845991666666666,0.9860289999999999,0.0001415,0.013829333333333332,0.996
A0A2C9TV59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,135.0,0.0,0.0,0.0,0.0,8.0,84.0,67.0,316.0,2.0,0.0,0.0,0.0,-0.5,0.2645,0.5,17.23720538720539,10.166666666666666,1.0,0.9935,0.0009166666666666666,0.0,8.333333333333333e-05,0.9988666666666667,5e-05,0.0001,0.9208442167302927,3.59921,0.49169,1.04457,1.787248333333333,0.31252,0.6302761904761904,1.71595,0.30547,0.6255850000000001,0.9159,0.22636,0.14446,42.0,0.0803571428571428,0.6309523809523809,0.2291666666666666,0.6522307692307693,0.6522307692307693,0.629,0.629,13.0,13.0,0.0,0.5694595442559612,0.5694595442559612,0.0,0.5716666666666667,0.5716666666666667,346.3333333333333,96.5,249.83333333333334,0.9484261199350693,0.3036410748300505,128.16666666666666,32.333333333333336,95.83333333333333,2.3977026433502284,0.3951796685351096,8.8178,4.810126582278268e-05,-0.113,-0.113,8.8178,4.810126582278268e-05,-0.113,-0.113,0.007939166666666666,0.9920608333333334,0.997907,1.8333333333333333e-05,0.0020748333333333335,0.996
A0A391A4D9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,147.0,0.0,0.0,1.0,0.0,8.0,76.0,82.0,149.0,2.0,0.0,0.0,0.0,0.0,0.24939999999999998,0.0,10.371428571428572,7.0,1.0,0.993,0.00152,0.0,0.0008399999999999999,0.99738,0.0002,0.0,0.8120805369127517,2.24011,0.59724,0.96181,1.2614666666666667,0.4412996296296296,0.6281859259259259,1.13834,0.42168,0.61211,0.90858,0.38507,0.19756,27.0,0.2603550295857988,0.4733727810650887,0.1479289940828402,0.6420909090909092,0.6420909090909092,0.628,0.628,11.0,11.0,0.0,0.6171914893617021,0.6171914893617021,0.0,0.626,0.626,157.4,63.2,94.2,0.8215985581006043,0.37022684190735744,58.6,15.4,43.2,2.223044003451251,0.45879648162208797,8.5444,-4.899328859061065e-05,-0.1163,-0.1163,8.5444,-4.899328859061065e-05,-0.1163,-0.1163,0.053249000000000005,0.9467510000000001,0.9892074,0.006808799999999999,0.0039838,0.994
A0A090LVV4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,144.0,0.0,0.0,1.0,0.0,8.0,78.0,79.0,309.0,2.0,0.0,0.0,0.0,-0.5,-0.1815,0.0,11.805555555555555,2.1666666666666665,1.0,1.0,0.0009333333333333333,0.0,0.9975666666666667,0.00021666666666666666,0.0012,0.0,0.9450719857273254,2.83295,0.45409,1.04885,1.5050203278688523,0.3062545901639344,0.6083837704918033,1.34635,0.28859,0.62574,0.90414,0.23936,0.07466,61.0,0.4012158054711246,0.425531914893617,0.1124620060790273,0.7026666666666667,0.7026666666666667,0.685,0.685,12.0,12.0,0.0,0.5682936265081308,0.5682936265081308,0.0,0.58,0.58,324.3333333333333,114.66666666666667,209.66666666666666,0.835215030043677,0.3630406542768057,209.33333333333334,42.166666666666664,167.16666666666666,2.4332591184120442,0.3914617053278162,6.4743,-1.5533980582514366e-05,-1.1868,-0.1532,6.4743,-1.5533980582514366e-05,-0.1532,-1.1868,0.0018009999999999999,0.998199,0.999119,1.7833333333333334e-05,0.0008631666666666667,0.994
A0A3M7ZM78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,144.0,0.0,0.0,1.0,0.0,8.0,81.0,78.0,315.0,2.0,0.0,0.0,0.0,-0.5,0.12266666666666666,0.5,11.666666666666666,4.333333333333333,1.0,0.99,0.00011666666666666667,0.0,3.3333333333333335e-05,0.9994666666666667,0.00031666666666666665,0.0,0.9079365079365079,4.47219,0.64224,1.01681,1.9156672727272728,0.3529672727272727,0.5526586363636363,1.623605,0.31992,0.5115149999999999,0.90757,0.2389,0.19209,66.0,0.0417910447761194,0.3880597014925373,0.5104477611940299,0.7378750000000001,0.7378750000000001,0.724,0.724,16.0,16.0,0.0,0.5641910966340934,0.5641910966340934,0.0,0.5716666666666667,0.5716666666666667,400.5,134.16666666666666,266.3333333333333,0.8756126304669373,0.33930682588220656,203.66666666666666,42.666666666666664,161.0,2.4431647348423193,0.4008637619673359,7.1649,2.380952380952753e-05,-0.1391,-0.1391,7.1649,2.380952380952753e-05,-0.1391,-0.1391,0.11555800000000001,0.884442,0.9219036666666667,0.0321935,0.04590283333333334,0.994
W8TMJ4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,140.0,0.0,0.0,1.0,0.0,8.0,84.0,74.0,227.0,2.0,0.0,0.0,0.0,0.0,0.8728333333333333,0.5,16.3,5.0,1.0,0.9885,0.20575,0.0001,0.5601333333333333,0.1769666666666667,0.05705000000000001,1.6666666666666667e-05,0.7826725403817916,3.11011,0.55276,1.03071,1.7022377192982456,0.3825105263157894,0.5806594736842106,1.54305,0.36326,0.59874,0.91928,0.28783,0.0784,57.0,0.205761316872428,0.4032921810699588,0.3251028806584362,0.7485454545454545,0.7485454545454545,0.751,0.751,11.0,11.0,0.0,0.5726027397260275,0.5726027397260275,0.0,0.57,0.57,268.0,81.16666666666667,186.83333333333334,0.9082754035824857,0.3300509997005381,146.33333333333334,31.5,114.83333333333333,2.3835749964321393,0.39708209044130466,6.6486,4.229074889868011e-05,-0.1497,-0.1497,6.6486,4.229074889868011e-05,-0.1497,-0.1497,0.0116885,0.9883115,0.9906768333333332,7.066666666666667e-05,0.0092525,0.994
X5E203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,150.0,0.0,0.0,1.0,0.0,8.0,77.0,83.0,357.0,2.0,0.0,0.0,0.0,-0.5,-0.3076666666666667,0.0,0.0,0.0,1.0,0.9985,0.002,0.00031666666666666665,0.89715,0.0989,0.0016666666666666668,1.6666666666666667e-05,0.9332399626517275,3.19084,0.44795,0.90787,1.53694109375,0.27768109375,0.5283328125,1.399435,0.263525,0.520435,0.90799,0.21293,0.2072,64.0,0.4772117962466488,0.3056300268096514,0.1769436997319035,0.681,0.681,0.677,0.677,17.0,17.0,0.0,0.5900668576886342,0.5900668576886342,0.0,0.6,0.6,429.6666666666667,135.83333333333334,293.8333333333333,0.9014403010027935,0.34229376176302145,173.16666666666666,32.5,140.66666666666666,2.4091392044825373,0.36240811460478817,18.8415,2.5490196078428564e-05,-0.0529,-0.0529,18.8415,2.5490196078428564e-05,-0.0529,-0.0529,0.4667645,0.5332355,0.8061323333333333,0.009162666666666666,0.18470516666666667,0.994
A0A0D1HWZ3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,149.0,0.0,0.0,1.0,0.0,8.0,76.0,85.0,199.0,2.0,0.0,0.0,0.0,0.0,0.2625,0.0,6.666666666666667,2.0,1.0,0.997,0.0011833333333333333,0.0,0.9833999999999999,0.0087,0.00665,0.0,0.9095477386934675,2.96899,0.66854,0.92647,1.7187009523809524,0.4689547619047619,0.5526859523809524,1.69233,0.4647449999999999,0.5723,0.93505,0.34386,0.13991,42.0,0.4200913242009132,0.4018264840182648,0.091324200913242,0.6938571428571428,0.6938571428571428,0.669,0.669,14.0,14.0,0.0,0.5633071553228621,0.5633071553228621,0.0,0.56,0.56,211.33333333333334,70.33333333333333,141.0,0.9294390160081939,0.32784845539074237,107.16666666666667,31.166666666666668,76.0,2.131079574026365,0.40858162099627,14.0358,-1.206030150754208e-05,-0.0709,-0.0709,14.0358,-1.206030150754208e-05,-0.0709,-0.0709,0.0038951666666666666,0.9961048333333333,0.9954178333333333,0.00018966666666666665,0.0043925,0.994
X5EJN4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,143.0,0.0,0.0,1.0,0.0,8.0,79.0,78.0,259.0,2.0,0.0,0.0,0.0,-0.5,-0.06516666666666666,0.0,7.5,6.0,1.0,0.988,0.0086,0.0001,0.9671333333333333,0.0024333333333333334,0.021716666666666665,0.0,0.9343629343629344,2.40746,0.42831,0.98044,1.401950487804878,0.3164119512195122,0.525359756097561,1.26157,0.30079,0.53921,0.92127,0.26292,0.08365,41.0,0.2836363636363636,0.4363636363636363,0.2254545454545454,0.6983684210526316,0.6983684210526316,0.677,0.677,19.0,19.0,0.0,0.5352656042496681,0.5352656042496681,0.0,0.5316666666666667,0.5316666666666667,276.0,75.0,201.0,0.9500321136788048,0.3127951660587846,162.5,47.166666666666664,115.33333333333333,2.3233645833333334,0.41860463960889566,6.481,-3.861003861065591e-07,-0.1537,-0.1537,6.481,-3.861003861065591e-07,-0.1537,-0.1537,0.003189666666666667,0.9968103333333334,0.9992765,1.716666666666667e-05,0.0007061666666666667,0.994
A0A068DV34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,143.0,0.0,0.0,1.0,0.0,8.0,79.0,79.0,330.0,2.0,0.0,0.0,0.0,0.0,0.26566666666666666,0.0,11.5,4.0,1.0,0.998,0.0023166666666666665,0.0,0.99385,0.0014,0.0024500000000000004,0.0,0.9393939393939394,3.15897,0.47979,1.05177,1.58384,0.3054125352112676,0.5669760563380282,1.50632,0.29683,0.56605,0.90382,0.23013,0.16396,71.0,0.3685714285714285,0.4142857142857143,0.16,0.6942307692307692,0.6942307692307692,0.637,0.637,13.0,13.0,0.0,0.5849223602484472,0.5849223602484472,0.0,0.59,0.59,380.0,109.0,271.0,0.9664131578947369,0.3189559421052632,216.0,51.0,165.0,2.312824074074074,0.40452748611111106,18.1109,4.818181818182059e-05,-0.055,-0.055,18.1109,4.818181818182059e-05,-0.055,-0.055,0.01043,0.98957,0.9950758333333333,0.0003143333333333333,0.004609833333333333,0.994
A0A068A6G0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,147.0,0.0,0.0,1.0,0.0,8.0,76.0,82.0,149.0,2.0,0.0,0.0,0.0,0.0,0.24939999999999998,0.0,10.371428571428572,7.0,1.0,0.993,0.00152,0.0,0.0008399999999999999,0.99738,0.0002,0.0,0.8120805369127517,2.00189,0.57123,0.95331,1.3437706896551724,0.4624351724137931,0.6488203448275862,1.24284,0.44575,0.6442,0.91135,0.39095,0.20761,29.0,0.2485207100591716,0.4852071005917159,0.1479289940828402,0.6392727272727273,0.6392727272727273,0.617,0.617,11.0,11.0,0.0,0.6171914893617021,0.6171914893617021,0.0,0.626,0.626,157.4,63.2,94.2,0.8215985581006043,0.37022684190735744,58.6,15.4,43.2,2.223044003451251,0.45879648162208797,8.5444,-4.899328859061065e-05,-0.1163,-0.1163,8.5444,-4.899328859061065e-05,-0.1163,-0.1163,0.053249000000000005,0.9467510000000001,0.9892074,0.006808799999999999,0.0039838,0.994
A0A0D6HF55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,138.0,0.0,0.0,1.0,0.0,8.0,82.0,72.0,239.0,2.0,0.0,0.0,0.0,0.0,0.539,0.0,7.416666666666667,5.333333333333333,1.0,0.847,0.0015999999999999999,0.00018333333333333334,8.333333333333333e-05,0.9980166666666667,8.333333333333333e-05,0.0,0.8742660244013923,3.62856,0.6788,0.99833,1.7351058,0.4133788,0.5496882,1.51525,0.38256,0.50937,0.91109,0.29787,0.12365,50.0,0.0849420849420849,0.5637065637065637,0.277992277992278,0.6925454545454546,0.6925454545454546,0.64,0.64,11.0,11.0,0.0,0.5737530177875315,0.5737530177875315,0.0,0.5775,0.5775,275.1666666666667,89.5,185.66666666666666,0.9132805171568036,0.33236365593521433,154.5,27.5,127.0,2.524173725712528,0.3946923372584597,3.6511,-0.0005828403638500526,-0.4762,-0.4762,3.6511,2.970711297069467e-05,-0.4762,-0.4762,0.41982933333333333,0.5801706666666667,0.7450533333333333,0.03953233333333333,0.21541449999999998,0.994
A0A389UCX7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,139.0,0.0,0.0,1.0,0.0,8.0,81.0,72.0,514.0,2.0,0.0,0.0,0.0,0.0,0.47816666666666663,0.0,15.666666666666666,6.666666666666667,1.0,0.993,0.0478,8.333333333333333e-05,0.002166666666666667,0.9496333333333333,0.00025,0.0001,0.9472076448617077,4.24383,0.42136,1.00397,1.7996179807692307,0.2217117307692307,0.5586494230769231,1.592145,0.204765,0.523145,0.92621,0.15037,0.13447,104.0,0.1573033707865168,0.6086142322097379,0.196629213483146,0.6800714285714285,0.6800714285714285,0.6385000000000001,0.6385000000000001,14.0,14.0,0.0,0.5903224174803915,0.5903224174803915,0.0,0.59,0.59,490.6666666666667,149.83333333333334,340.8333333333333,0.9218421002777237,0.3286725981695462,274.1666666666667,52.5,221.66666666666666,2.524879484644232,0.36680006148600586,8.5022,-1.2451361867705826e-05,-0.1174,-0.1174,8.5022,-1.2451361867705826e-05,-0.1174,-0.1174,0.1282085,0.8717914999999999,0.971281,0.005058,0.023661,0.994
Q57227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,144.0,0.0,0.0,1.0,0.0,8.0,81.0,78.0,325.0,2.0,0.0,0.0,0.0,-0.5,-0.2791666666666667,0.0,16.583333333333332,4.0,1.0,0.9875,0.0001,0.0,0.00011666666666666667,0.9990833333333334,0.00055,0.0001,0.92,4.52393,0.62698,1.08999,1.8502629850746268,0.3345026865671642,0.5399368656716418,1.54217,0.3008,0.51798,0.90373,0.23096,0.1482,67.0,0.0205278592375366,0.4340175953079179,0.4985337243401759,0.6869333333333333,0.6869333333333333,0.705,0.705,15.0,15.0,0.0,0.573149316508938,0.573149316508938,0.0,0.5983333333333333,0.5983333333333333,407.8333333333333,129.83333333333334,278.0,0.8962148896897228,0.33455614242719595,156.16666666666666,35.666666666666664,120.5,2.5980967039261675,0.3784875462126327,6.2851,1.4153846153852707e-05,-0.1586,-0.1586,6.2851,1.4153846153852707e-05,-0.1586,-0.1586,0.010120833333333334,0.9898791666666668,0.9960755,0.0006403333333333334,0.0032841666666666666,0.994
Q6G8C4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,138.0,0.0,0.0,1.0,0.0,8.0,82.0,72.0,239.0,2.0,0.0,0.0,0.0,0.0,0.539,0.0,7.416666666666667,5.333333333333333,1.0,0.847,0.0015999999999999999,0.00018333333333333334,8.333333333333333e-05,0.9980166666666667,8.333333333333333e-05,0.0,0.8742660244013923,3.65926,0.68168,1.00755,1.734135,0.4125680434782608,0.5600010869565217,1.50198,0.380115,0.5399,0.91334,0.29783,0.17341,46.0,0.0823529411764705,0.5215686274509804,0.3333333333333333,0.6866666666666666,0.6866666666666666,0.635,0.635,9.0,9.0,0.0,0.5737530177875315,0.5737530177875315,0.0,0.5775,0.5775,275.1666666666667,89.5,185.66666666666666,0.9132805171568036,0.33236365593521433,154.5,27.5,127.0,2.524173725712528,0.3946923372584597,3.6511,-0.0005828403638500526,-0.4762,-0.4762,3.6511,2.970711297069467e-05,-0.4762,-0.4762,0.41982933333333333,0.5801706666666667,0.7450533333333333,0.03953233333333333,0.21541449999999998,0.994
Q6GDD3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,143.0,0.0,-1.0,1.0,0.0,9.0,83.0,76.0,680.0,2.0,0.0,0.0,0.0,0.0,0.7271666666666666,0.5,14.74128787878788,19.833333333333332,1.0,0.991,0.011466666666666667,0.0013666666666666664,0.0016166666666666666,0.9797666666666668,0.005783333333333334,0.0,0.9499999999999998,5.17861,0.36244,1.11879,1.479140625,0.1485841964285714,0.7286008035714285,1.26586,0.136255,0.784295,0.90007,0.11511,0.15606,112.0,0.2557471264367816,0.6479885057471264,0.0732758620689655,0.6690344827586207,0.6690344827586207,0.633,0.633,29.0,29.0,0.0,0.5900074404761905,0.5900074404761905,0.0,0.5924999999999999,0.5924999999999999,630.3333333333334,223.83333333333334,406.5,0.8730093299077039,0.34962041891125173,308.0,64.5,243.5,2.5888103208545257,0.351432856777493,7.4555,3.0588235294122605e-05,-0.1339,-0.1339,7.4555,3.0588235294122605e-05,-0.1339,-0.1339,0.049078333333333335,0.9509216666666668,0.8469254999999999,0.001966166666666667,0.15110833333333332,0.994
A0A390B6L2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,150.0,0.0,0.0,1.0,0.0,8.0,77.0,83.0,357.0,2.0,0.0,0.0,0.0,-0.5,-0.3076666666666667,0.0,0.0,0.0,1.0,0.9985,0.002,0.00031666666666666665,0.89715,0.0989,0.0016666666666666668,1.6666666666666667e-05,0.9332399626517275,3.15273,0.45245,0.90898,1.5533475384615385,0.28352,0.5305621538461538,1.47562,0.27531,0.52712,0.90026,0.21454,0.16738,65.0,0.4827586206896552,0.2970822281167108,0.1671087533156498,0.7198461538461538,0.7198461538461538,0.698,0.698,13.0,13.0,0.0,0.5900668576886342,0.5900668576886342,0.0,0.6,0.6,429.6666666666667,135.83333333333334,293.8333333333333,0.9014403010027935,0.34229376176302145,173.16666666666666,32.5,140.66666666666666,2.4091392044825373,0.36240811460478817,18.8415,2.5490196078428564e-05,-0.0529,-0.0529,18.8415,2.5490196078428564e-05,-0.0529,-0.0529,0.4667645,0.5332355,0.8061323333333333,0.009162666666666666,0.18470516666666667,0.994
Q93PN3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,148.0,0.0,0.0,1.0,0.0,8.0,77.0,84.0,303.0,2.0,0.0,0.0,0.0,0.0,0.2976666666666667,0.0,6.708333333333333,3.5,1.0,0.998,0.0031000000000000003,0.0,0.9819166666666667,0.00835,0.006666666666666667,0.0,0.9434237047865861,4.57488,0.65542,0.97877,1.6102501694915254,0.3222076271186441,0.5287596610169492,1.39096,0.29756,0.50163,0.92582,0.24528,0.10958,59.0,0.3824451410658307,0.3981191222570533,0.1692789968652037,0.6835333333333333,0.6835333333333333,0.674,0.674,15.0,15.0,0.0,0.5944252873563218,0.5944252873563218,0.0,0.595,0.595,356.8333333333333,114.0,242.83333333333334,0.8822816994684471,0.34494152458818944,197.0,50.0,147.0,2.3552366337399735,0.4075681527566433,17.2047,2.8187919463083795e-05,-0.0579,-0.0579,17.2047,2.8187919463083795e-05,-0.0579,-0.0579,0.002973,0.9970270000000001,0.9986205,0.00024316666666666668,0.0011365000000000001,0.994
