accession,feature_subfeature,value
P44233,mhci_num_peptides,356.0
P44233,mhci_num_strong_binders,117.0
P44233,mhci_num_weak_binders,239.0
P44233,mhci_percentile,0.91837656
P44233,mhci_score,0.33187887
P44233,mhcii_num_peptides,131.5
P44233,mhcii_num_strong_binders,21.0
P44233,mhcii_num_weak_binders,110.5
P44233,mhcii_percentile,2.456178
P44233,mhcii_score,0.32224202
P44233,rate4site_deeptmhmm_max_outside_scores,3.5592
P44233,rate4site_deeptmhmm_mean_outside_scores,8.62069e-06
P44233,rate4site_deeptmhmm_min_outside_scores,-0.3934
P44233,rate4site_deeptmhmm_nan,-0.3934
P44233,rate4site_max_per_site_score,3.5592
P44233,rate4site_mean_per_site_score,8.62069e-06
P44233,rate4site_median_per_site_score,-0.3934
P44233,rate4site_min_per_site_score,-0.3934
P44233,signalp_prob_other,0.9990685
P44233,signalp_prob_signalp,0.0009315
P44233,targetp_prob_SP,0.000533
P44233,targetp_prob_mTP,0.00020049998
P44233,targetp_prob_noTP,0.999267
P44236,ProtLearn_Amino acid composition,6.0
P44236,ProtLearn_Average flexibility indices,0.0
P44236,ProtLearn_Average volume of buried residue,135.0
P44236,ProtLearn_Composition,0.0
P44236,ProtLearn_Hydropathy index,0.0
P44236,ProtLearn_Hydrophobicity,1.0
P44236,ProtLearn_Hydrophobicity index,0.0
P44236,ProtLearn_Polarity,8.0
P44236,ProtLearn_Relative mutability,78.0
P44236,ProtLearn_Volume,70.0
P44236,ProtLearn_length,631.0
P44236,ProtLearn_pK (-COOH),2.0
P44236,allergenicity_blast_score,0.0
P44236,allergenicity_hybrid_score,0.917
P44236,allergenicity_merci_score,0.5
P44236,bcell_avg_peptide_length,6.5
P44236,bcell_num_peptides,2.0
P44236,cluster_num_clusters,1.0
P44236,cluster_percent_identity/num_strain,0.0013793104
P44236,deeplocpro_prob_cell_wall_surface,0.0007
P44236,deeplocpro_prob_cytoplasmic,0.0002
P44236,deeplocpro_prob_cytoplasmic_membrane,0.6871
P44236,deeplocpro_prob_extracellular,0.2257
P44236,deeplocpro_prob_outer_membrane,0.0861
P44236,deeplocpro_prob_periplasmic,0.0002
P44236,deeptmhmm_proportion_outside,0.9625468
P44236,discotope_max_calibrated_score,3.29185
P44236,discotope_max_discotope_score,0.24159
P44236,discotope_max_rsa,1.39747
P44236,discotope_mean_calibrated_score,1.5603883
P44236,discotope_mean_discotope_score,0.14869584
P44236,discotope_mean_rsa,0.8130922
P44236,discotope_median_calibrated_score,1.40278
P44236,discotope_median_discotope_score,0.14024
P44236,discotope_median_rsa,0.85696
P44236,discotope_min_calibrated_score,0.91239
P44236,discotope_min_discotope_score,0.11393
P44236,discotope_min_rsa,0.1553
P44236,discotope_num_epitope_peptides,154.0
P44236,dssp_percent_helix,0.49149922
P44236,dssp_percent_loop,0.48068005
P44236,dssp_percent_sheet,0.00309119
P44236,ellipro_mean_discontinuous_score,0.7107
P44236,ellipro_mean_linear_score,0.7107
P44236,ellipro_med_discontinuous_score,0.6885
P44236,ellipro_med_linear_score,0.6885
P44236,ellipro_num_discontinuous_epitopes,30.0
P44236,ellipro_num_linear_epitopes,30.0
P44236,ifnepitope2_mean_blast_score,0.0
P44236,ifnepitope2_mean_ml_score,0.59011585
P44236,ifnepitope2_mean_total_score,0.59011585
P44236,ifnepitope2_med_blast_score,0.0
P44236,ifnepitope2_med_ml_score,0.59
P44236,ifnepitope2_med_total_score,0.59
P44236,mhci_num_peptides,374.0
P44236,mhci_num_strong_binders,122.0
P44236,mhci_num_weak_binders,252.0
P44236,mhci_percentile,0.9485374
P44236,mhci_score,0.33011913
P44236,mhcii_num_peptides,91.0
P44236,mhcii_num_strong_binders,25.0
P44236,mhcii_num_weak_binders,66.0
P44236,mhcii_percentile,2.3072526
P44236,mhcii_score,0.4123638
P44236,signalp_prob_other,0.996581
P44236,signalp_prob_signalp,0.003419
P44236,targetp_prob_SP,0.001082
P44236,targetp_prob_mTP,0.008987
P44236,targetp_prob_noTP,0.989931
P44248,ProtLearn_Amino acid composition,5.0
P44248,ProtLearn_Average flexibility indices,0.0
P44248,ProtLearn_Average volume of buried residue,148.0
P44248,ProtLearn_Composition,0.0
P44248,ProtLearn_Hydropathy index,0.0
P44248,ProtLearn_Hydrophobicity,1.0
P44248,ProtLearn_Hydrophobicity index,0.0
P44248,ProtLearn_Polarity,8.0
P44248,ProtLearn_Relative mutability,79.0
P44248,ProtLearn_Volume,82.0
P44248,ProtLearn_length,184.0
P44248,ProtLearn_pK (-COOH),2.0
P44248,allergenicity_blast_score,0.0
P44248,allergenicity_hybrid_score,0.18133335
P44248,allergenicity_merci_score,0.0
P44248,cluster_num_clusters,1.0
P44248,cluster_percent_identity/num_strain,0.006751724
P44248,deeplocpro_prob_cell_wall_surface,1e-04
P44248,deeplocpro_prob_cytoplasmic,0.9365167
P44248,deeplocpro_prob_cytoplasmic_membrane,0.047166664
P44248,deeplocpro_prob_extracellular,0.0030500002
P44248,deeplocpro_prob_outer_membrane,0.011016667
P44248,deeplocpro_prob_periplasmic,0.0022
P44248,deeptmhmm_proportion_outside,0.0
P44248,discotope_max_calibrated_score,2.31269
P44248,discotope_max_discotope_score,0.56363
P44248,discotope_max_rsa,1.0254
P44248,discotope_mean_calibrated_score,1.3903854
P44248,discotope_mean_discotope_score,0.42109406
P44248,discotope_mean_rsa,0.5812035
P44248,discotope_median_calibrated_score,1.25978
P44248,discotope_median_discotope_score,0.40091
P44248,discotope_median_rsa,0.59129
P44248,discotope_min_calibrated_score,0.9092
P44248,discotope_min_discotope_score,0.34673
P44248,discotope_min_rsa,0.2172
P44248,discotope_num_epitope_peptides,37.0
P44248,dssp_percent_helix,0.66
P44248,dssp_percent_loop,0.26
P44248,dssp_percent_sheet,0.0
P44248,ellipro_mean_discontinuous_score,0.6788462
P44248,ellipro_mean_linear_score,0.6788462
P44248,ellipro_med_discontinuous_score,0.678
P44248,ellipro_med_linear_score,0.678
P44248,ellipro_num_discontinuous_epitopes,13.0
P44248,ellipro_num_linear_epitopes,13.0
P44248,ifnepitope2_mean_blast_score,0.0
P44248,ifnepitope2_mean_ml_score,0.5895076
P44248,ifnepitope2_mean_total_score,0.5895076
P44248,ifnepitope2_med_blast_score,0.0
P44248,ifnepitope2_med_ml_score,0.6
P44248,ifnepitope2_med_total_score,0.6
P44248,mhci_num_peptides,260.0
P44248,mhci_num_strong_binders,84.666664
P44248,mhci_num_weak_binders,175.33333
P44248,mhci_percentile,0.87557083
P44248,mhci_score,0.3565403
P44248,mhcii_num_peptides,71.0
P44248,mhcii_num_strong_binders,9.0
P44248,mhcii_num_weak_binders,62.0
P44248,mhcii_percentile,2.6251254
P44248,mhcii_score,0.32121715
P44248,rate4site_deeptmhmm_max_outside_scores,4.2275
P44248,rate4site_deeptmhmm_mean_outside_scores,-1.7391305e-05
P44248,rate4site_deeptmhmm_min_outside_scores,-0.2504
P44248,rate4site_deeptmhmm_nan,-0.2504
P44248,rate4site_max_per_site_score,4.2275
P44248,rate4site_mean_per_site_score,-1.7391305e-05
P44248,rate4site_median_per_site_score,-0.2504
P44248,rate4site_min_per_site_score,-0.2504
P44248,signalp_prob_other,0.99936503
P44248,signalp_prob_signalp,0.000635
P44248,targetp_prob_SP,0.00080466666
P44248,targetp_prob_mTP,0.0007958333
P44248,targetp_prob_noTP,0.9983997
P44252,ProtLearn_Amino acid composition,5.0
P44252,ProtLearn_Average flexibility indices,0.0
P44252,ProtLearn_Average volume of buried residue,145.0
P44252,ProtLearn_Composition,0.0
P44252,ProtLearn_Hydropathy index,0.0
P44252,ProtLearn_Hydrophobicity,1.0
P44252,ProtLearn_Hydrophobicity index,0.0
P44252,ProtLearn_Polarity,8.0
P44252,ProtLearn_Relative mutability,77.0
P44252,ProtLearn_Volume,79.0
P44252,ProtLearn_length,393.0
P44252,ProtLearn_pK (-COOH),2.0
P44252,allergenicity_blast_score,0.0
P44252,allergenicity_hybrid_score,0.059666663
P44252,allergenicity_merci_score,0.0
P44252,cluster_num_clusters,1.0
P44252,cluster_percent_identity/num_strain,0.020012146
P44252,deeplocpro_prob_cell_wall_surface,0.0
P44252,deeplocpro_prob_cytoplasmic,0.0
P44252,deeplocpro_prob_cytoplasmic_membrane,0.99978334
P44252,deeplocpro_prob_extracellular,0.0
P44252,deeplocpro_prob_outer_membrane,0.0002
P44252,deeplocpro_prob_periplasmic,0.0
P44252,deeptmhmm_proportion_outside,0.59075487
P44252,discotope_max_calibrated_score,3.04574
P44252,discotope_max_discotope_score,0.37275
P44252,discotope_max_rsa,1.03469
P44252,discotope_mean_calibrated_score,1.6830709
P44252,discotope_mean_discotope_score,0.25354904
P44252,discotope_mean_rsa,0.6057128
P44252,discotope_median_calibrated_score,1.49217
P44252,discotope_median_discotope_score,0.23685
P44252,discotope_median_rsa,0.62159
P44252,discotope_min_calibrated_score,0.9111
P44252,discotope_min_discotope_score,0.18602
P44252,discotope_min_rsa,0.12574
P44252,discotope_num_epitope_peptides,83.0
P44252,dssp_percent_helix,0.5207824
P44252,dssp_percent_loop,0.2616137
P44252,dssp_percent_sheet,0.17848411
P44252,ellipro_mean_discontinuous_score,0.7280625
P44252,ellipro_mean_linear_score,0.7280625
P44252,ellipro_med_discontinuous_score,0.7275
P44252,ellipro_med_linear_score,0.7275
P44252,ellipro_num_discontinuous_epitopes,16.0
P44252,ellipro_num_linear_epitopes,16.0
P44252,ifnepitope2_mean_blast_score,0.0
P44252,ifnepitope2_mean_ml_score,0.596026
P44252,ifnepitope2_mean_total_score,0.596026
P44252,ifnepitope2_med_blast_score,0.0
P44252,ifnepitope2_med_ml_score,0.60833335
P44252,ifnepitope2_med_total_score,0.60833335
P44252,mhci_num_peptides,539.0
P44252,mhci_num_strong_binders,166.33333
P44252,mhci_num_weak_binders,372.66666
P44252,mhci_percentile,0.8900359
P44252,mhci_score,0.34608757
P44252,mhcii_num_peptides,212.83333
P44252,mhcii_num_strong_binders,29.0
P44252,mhcii_num_weak_binders,183.83333
P44252,mhcii_percentile,2.5876203
P44252,mhcii_score,0.35319686
P44252,rate4site_deeptmhmm_max_outside_scores,4.4311
P44252,rate4site_deeptmhmm_mean_outside_scores,5.5979644e-06
P44252,rate4site_deeptmhmm_min_outside_scores,-0.2251
P44252,rate4site_deeptmhmm_nan,-0.2251
P44252,rate4site_max_per_site_score,4.4311
P44252,rate4site_mean_per_site_score,5.5979644e-06
P44252,rate4site_median_per_site_score,-0.2251
P44252,rate4site_min_per_site_score,-0.2251
P44252,signalp_prob_other,0.997694
P44252,signalp_prob_signalp,0.002306
P44252,targetp_prob_SP,0.0225615
P44252,targetp_prob_mTP,0.029284999
P44252,targetp_prob_noTP,0.9481533
P44255,ProtLearn_Amino acid composition,5.0
P44255,ProtLearn_Average flexibility indices,0.0
P44255,ProtLearn_Average volume of buried residue,148.0
P44255,ProtLearn_Composition,0.0
P44255,ProtLearn_Hydropathy index,0.0
P44255,ProtLearn_Hydrophobicity,1.0
P44255,ProtLearn_Hydrophobicity index,0.0
P44255,ProtLearn_Polarity,8.0
P44255,ProtLearn_Relative mutability,76.0
P44255,ProtLearn_Volume,81.0
P44255,ProtLearn_length,178.0
P44255,ProtLearn_pK (-COOH),2.0
P44255,allergenicity_blast_score,0.0
P44255,allergenicity_hybrid_score,0.2725
P44255,allergenicity_merci_score,0.0
P44255,bcell_avg_peptide_length,5.75
P44255,bcell_num_peptides,2.0
P44255,cluster_num_clusters,1.0
P44255,cluster_percent_identity/num_strain,0.0068165516
P44255,deeplocpro_prob_cell_wall_surface,0.0008
P44255,deeplocpro_prob_cytoplasmic,0.9101667
P44255,deeplocpro_prob_cytoplasmic_membrane,0.0022833333
P44255,deeplocpro_prob_extracellular,0.013233334
P44255,deeplocpro_prob_outer_membrane,0.069866665
P44255,deeplocpro_prob_periplasmic,0.0036666666
P44255,deeptmhmm_proportion_outside,0.0
P44255,discotope_max_calibrated_score,2.63346
P44255,discotope_max_discotope_score,0.66369
P44255,discotope_max_rsa,1.06877
P44255,discotope_mean_calibrated_score,1.4482191
P44255,discotope_mean_discotope_score,0.46010023
P44255,discotope_mean_rsa,0.56718165
P44255,discotope_median_calibrated_score,1.30687
P44255,discotope_median_discotope_score,0.43582
P44255,discotope_median_rsa,0.54099
P44255,discotope_min_calibrated_score,0.90884
P44255,discotope_min_discotope_score,0.36745
P44255,discotope_min_rsa,0.23119
P44255,discotope_num_epitope_peptides,43.0
P44255,dssp_percent_helix,0.5
P44255,dssp_percent_loop,0.35051546
P44255,dssp_percent_sheet,0.067010306
P44255,ellipro_mean_discontinuous_score,0.68378574
P44255,ellipro_mean_linear_score,0.68378574
P44255,ellipro_med_discontinuous_score,0.6775
P44255,ellipro_med_linear_score,0.6775
P44255,ellipro_num_discontinuous_epitopes,14.0
P44255,ellipro_num_linear_epitopes,14.0
P44255,ifnepitope2_mean_blast_score,0.0
P44255,ifnepitope2_mean_ml_score,0.5830196
P44255,ifnepitope2_mean_total_score,0.5830196
P44255,ifnepitope2_med_blast_score,0.0
P44255,ifnepitope2_med_ml_score,0.59833336
P44255,ifnepitope2_med_total_score,0.59833336
P44255,mhci_num_peptides,217.0
P44255,mhci_num_strong_binders,62.0
P44255,mhci_num_weak_binders,155.0
P44255,mhci_percentile,0.9359143
P44255,mhci_score,0.3136646
P44255,mhcii_num_peptides,73.5
P44255,mhcii_num_strong_binders,11.666667
P44255,mhcii_num_weak_binders,61.833332
P44255,mhcii_percentile,2.9236057
P44255,mhcii_score,0.36659682
P44255,rate4site_deeptmhmm_max_outside_scores,5.3391
P44255,rate4site_deeptmhmm_mean_outside_scores,4.6067416e-05
P44255,rate4site_deeptmhmm_min_outside_scores,-0.1862
P44255,rate4site_deeptmhmm_nan,-0.1862
P44255,rate4site_max_per_site_score,5.3391
P44255,rate4site_mean_per_site_score,4.6067416e-05
P44255,rate4site_median_per_site_score,-0.1862
P44255,rate4site_min_per_site_score,-0.1862
P44255,signalp_prob_other,0.9996032
P44255,signalp_prob_signalp,0.00039683332
P44255,targetp_prob_SP,5.9166665e-05
P44255,targetp_prob_mTP,1.8666668e-05
P44255,targetp_prob_noTP,0.999922
P44276,ProtLearn_Amino acid composition,5.0
P44276,ProtLearn_Average flexibility indices,0.0
P44276,ProtLearn_Average volume of buried residue,145.0
P44276,ProtLearn_Composition,0.0
P44276,ProtLearn_Hydropathy index,0.0
P44276,ProtLearn_Hydrophobicity,1.0
P44276,ProtLearn_Hydrophobicity index,0.0
P44276,ProtLearn_Polarity,8.0
P44276,ProtLearn_Relative mutability,78.0
P44276,ProtLearn_Volume,78.0
P44276,ProtLearn_length,227.0
P44276,ProtLearn_pK (-COOH),2.0
P44276,allergenicity_blast_score,0.0
P44276,allergenicity_hybrid_score,0.7348333
P44276,allergenicity_merci_score,0.41666666
P44276,bcell_avg_peptide_length,10.257143
P44276,bcell_num_peptides,5.3333335
P44276,cluster_num_clusters,1.0
P44276,cluster_percent_identity/num_strain,0.00682069
P44276,deeplocpro_prob_cell_wall_surface,0.00014999999
P44276,deeplocpro_prob_cytoplasmic,0.0049
P44276,deeplocpro_prob_cytoplasmic_membrane,0.00090000004
P44276,deeplocpro_prob_extracellular,0.004
P44276,deeplocpro_prob_outer_membrane,0.19308333
P44276,deeplocpro_prob_periplasmic,0.79693335
P44276,deeptmhmm_proportion_outside,0.907489
P44276,discotope_max_calibrated_score,2.89102
P44276,discotope_max_discotope_score,0.58799
P44276,discotope_max_rsa,1.0576
P44276,discotope_mean_calibrated_score,1.5331076
P44276,discotope_mean_discotope_score,0.39479053
P44276,discotope_mean_rsa,0.5052078
P44276,discotope_median_calibrated_score,1.421065
P44276,discotope_median_discotope_score,0.37885
P44276,discotope_median_rsa,0.46891
P44276,discotope_min_calibrated_score,0.90201
P44276,discotope_min_discotope_score,0.305
P44276,discotope_min_rsa,0.09966
P44276,discotope_num_epitope_peptides,58.0
P44276,dssp_percent_helix,0.012345679
P44276,dssp_percent_loop,0.4979424
P44276,dssp_percent_sheet,0.4238683
P44276,ellipro_mean_discontinuous_score,0.7057059
P44276,ellipro_mean_linear_score,0.7057059
P44276,ellipro_med_discontinuous_score,0.704
P44276,ellipro_med_linear_score,0.704
P44276,ellipro_num_discontinuous_epitopes,17.0
P44276,ellipro_num_linear_epitopes,17.0
P44276,ifnepitope2_mean_blast_score,0.0
P44276,ifnepitope2_mean_ml_score,0.6115373
P44276,ifnepitope2_mean_total_score,0.6115373
P44276,ifnepitope2_med_blast_score,0.0
P44276,ifnepitope2_med_ml_score,0.62
P44276,ifnepitope2_med_total_score,0.62
P44276,mhci_num_peptides,291.0
P44276,mhci_num_strong_binders,95.666664
P44276,mhci_num_weak_binders,195.33333
P44276,mhci_percentile,0.8569837
P44276,mhci_score,0.34343696
P44276,mhcii_num_peptides,114.666664
P44276,mhcii_num_strong_binders,22.333334
P44276,mhcii_num_weak_binders,92.333336
P44276,mhcii_percentile,2.5339634
P44276,mhcii_score,0.3720335
P44276,rate4site_deeptmhmm_max_outside_scores,6.0557
P44276,rate4site_deeptmhmm_mean_outside_scores,7.929515e-06
P44276,rate4site_deeptmhmm_min_outside_scores,-0.1644
P44276,rate4site_deeptmhmm_nan,-0.1644
P44276,rate4site_max_per_site_score,6.0557
P44276,rate4site_mean_per_site_score,7.929515e-06
P44276,rate4site_median_per_site_score,-0.1644
P44276,rate4site_min_per_site_score,-0.1644
P44276,signalp_prob_other,0.009659667
P44276,signalp_prob_signalp,0.9903403
P44276,targetp_prob_SP,0.99571115
P44276,targetp_prob_mTP,0.0004115
P44276,targetp_prob_noTP,0.0038775
P44290,ProtLearn_Amino acid composition,6.0
P44290,ProtLearn_Average flexibility indices,0.0
P44290,ProtLearn_Average volume of buried residue,136.0
P44290,ProtLearn_Composition,0.0
P44290,ProtLearn_Hydropathy index,0.0
P44290,ProtLearn_Hydrophobicity,1.0
P44290,ProtLearn_Hydrophobicity index,0.0
P44290,ProtLearn_Polarity,8.0
P44290,ProtLearn_Relative mutability,83.0
P44290,ProtLearn_Volume,71.0
P44290,ProtLearn_length,221.0
P44290,ProtLearn_pK (-COOH),2.0
P44290,allergenicity_blast_score,-0.5
P44290,allergenicity_hybrid_score,-0.3605
P44290,allergenicity_merci_score,0.0
P44290,bcell_avg_peptide_length,7.420635
P44290,bcell_num_peptides,6.1666665
P44290,cluster_num_clusters,1.0
P44290,cluster_percent_identity/num_strain,0.006755862
P44290,deeplocpro_prob_cell_wall_surface,0.00021666667
P44290,deeplocpro_prob_cytoplasmic,0.0021
P44290,deeplocpro_prob_cytoplasmic_membrane,0.016616667
P44290,deeplocpro_prob_extracellular,0.004833333
P44290,deeplocpro_prob_outer_membrane,0.41408333
P44290,deeplocpro_prob_periplasmic,0.5621
P44290,deeptmhmm_proportion_outside,0.9049774
P44290,discotope_max_calibrated_score,3.92318
P44290,discotope_max_discotope_score,0.69764
P44290,discotope_max_rsa,1.08853
P44290,discotope_mean_calibrated_score,1.6548457
P44290,discotope_mean_discotope_score,0.39843634
P44290,discotope_mean_rsa,0.614394
P44290,discotope_median_calibrated_score,1.328995
P44290,discotope_median_discotope_score,0.355455
P44290,discotope_median_rsa,0.62705
P44290,discotope_min_calibrated_score,0.90297
P44290,discotope_min_discotope_score,0.29926
P44290,discotope_min_rsa,0.13769
P44290,discotope_num_epitope_peptides,52.0
P44290,dssp_percent_helix,0.23206751
P44290,dssp_percent_loop,0.4599156
P44290,dssp_percent_sheet,0.24050634
P44290,ellipro_mean_discontinuous_score,0.67584616
P44290,ellipro_mean_linear_score,0.67584616
P44290,ellipro_med_discontinuous_score,0.673
P44290,ellipro_med_linear_score,0.673
P44290,ellipro_num_discontinuous_epitopes,13.0
P44290,ellipro_num_linear_epitopes,13.0
P44290,ifnepitope2_mean_blast_score,0.0
P44290,ifnepitope2_mean_ml_score,0.60296553
P44290,ifnepitope2_mean_total_score,0.60296553
P44290,ifnepitope2_med_blast_score,0.0
P44290,ifnepitope2_med_ml_score,0.605
P44290,ifnepitope2_med_total_score,0.605
P44290,mhci_num_peptides,249.66667
P44290,mhci_num_strong_binders,76.5
P44290,mhci_num_weak_binders,173.16667
P44290,mhci_percentile,0.93348837
P44290,mhci_score,0.3380318
P44290,mhcii_num_peptides,159.66667
P44290,mhcii_num_strong_binders,33.833332
P44290,mhcii_num_weak_binders,125.833336
P44290,mhcii_percentile,2.500761
P44290,mhcii_score,0.38210678
P44290,rate4site_deeptmhmm_max_outside_scores,4.2842
P44290,rate4site_deeptmhmm_mean_outside_scores,-7.692308e-06
P44290,rate4site_deeptmhmm_min_outside_scores,-0.2385
P44290,rate4site_deeptmhmm_nan,-0.2385
P44290,rate4site_max_per_site_score,4.2842
P44290,rate4site_mean_per_site_score,-7.692308e-06
P44290,rate4site_median_per_site_score,-0.2385
P44290,rate4site_min_per_site_score,-0.2385
P44290,signalp_prob_other,0.03606583
P44290,signalp_prob_signalp,0.9639342
P44290,targetp_prob_SP,0.99716353
P44290,targetp_prob_mTP,0.002002
P44290,targetp_prob_noTP,0.00083466666
P44294,ProtLearn_Amino acid composition,6.0
P44294,ProtLearn_Average flexibility indices,0.0
P44294,ProtLearn_Average volume of buried residue,137.0
P44294,ProtLearn_Composition,0.0
P44294,ProtLearn_Hydropathy index,0.0
P44294,ProtLearn_Hydrophobicity,1.0
P44294,ProtLearn_Hydrophobicity index,0.0
P44294,ProtLearn_Polarity,8.0
P44294,ProtLearn_Relative mutability,76.0
P44294,ProtLearn_Volume,73.0
P44294,ProtLearn_length,46.0
P44294,ProtLearn_pK (-COOH),2.0
P44294,allergenicity_blast_score,0.0
P44294,allergenicity_hybrid_score,0.2965
P44294,allergenicity_merci_score,0.0
P44294,bcell_avg_peptide_length,7.0
P44294,bcell_num_peptides,1.0
P44294,cluster_num_clusters,2.0
P44294,cluster_percent_identity/num_strain,0.0013793104
P44294,deeplocpro_prob_cell_wall_surface,1e-04
P44294,deeplocpro_prob_cytoplasmic,0.6908
P44294,deeplocpro_prob_cytoplasmic_membrane,0.2069
P44294,deeplocpro_prob_extracellular,0.0865
P44294,deeplocpro_prob_outer_membrane,0.01285
P44294,deeplocpro_prob_periplasmic,0.0028499998
P44294,deeptmhmm_proportion_outside,0.0
P44294,discotope_max_calibrated_score,1.92992
P44294,discotope_max_discotope_score,0.73543
P44294,discotope_max_rsa,0.93829
P44294,discotope_mean_calibrated_score,1.3874037
P44294,discotope_mean_discotope_score,0.6377175
P44294,discotope_mean_rsa,0.6907675
P44294,discotope_median_calibrated_score,1.251835
P44294,discotope_median_discotope_score,0.6133
P44294,discotope_median_rsa,0.70028
P44294,discotope_min_calibrated_score,1.00676
P44294,discotope_min_discotope_score,0.56916
P44294,discotope_min_rsa,0.33545
P44294,discotope_num_epitope_peptides,8.0
P44294,dssp_percent_helix,0.0
P44294,dssp_percent_loop,0.37096775
P44294,dssp_percent_sheet,0.37096775
P44294,ellipro_mean_discontinuous_score,0.58375
P44294,ellipro_mean_linear_score,0.58375
P44294,ellipro_med_discontinuous_score,0.5635
P44294,ellipro_med_linear_score,0.5635
P44294,ellipro_num_discontinuous_epitopes,4.0
P44294,ellipro_num_linear_epitopes,4.0
P44294,ifnepitope2_mean_blast_score,0.0
P44294,ifnepitope2_mean_ml_score,0.5881433
P44294,ifnepitope2_mean_total_score,0.5881433
P44294,ifnepitope2_med_blast_score,0.0
P44294,ifnepitope2_med_ml_score,0.5925
P44294,ifnepitope2_med_total_score,0.5925
P44294,mhci_num_peptides,35.5
P44294,mhci_num_strong_binders,9.5
P44294,mhci_num_weak_binders,26.0
P44294,mhci_percentile,0.9939602
P44294,mhci_score,0.3098588
P44294,mhcii_num_peptides,8.5
P44294,mhcii_num_strong_binders,0.0
P44294,mhcii_num_weak_binders,8.5
P44294,mhcii_percentile,3.25
P44294,mhcii_score,0.1974119
P44294,rate4site_deeptmhmm_max_outside_scores,4.9029
P44294,rate4site_deeptmhmm_mean_outside_scores,1.5384616e-05
P44294,rate4site_deeptmhmm_min_outside_scores,-0.1961
P44294,rate4site_deeptmhmm_nan,-0.1961
P44294,rate4site_max_per_site_score,4.9029
P44294,rate4site_mean_per_site_score,1.5384616e-05
P44294,rate4site_median_per_site_score,-0.1961
P44294,rate4site_min_per_site_score,-0.1961
P44294,signalp_prob_other,0.9804275
P44294,signalp_prob_signalp,0.0195725
P44294,targetp_prob_SP,0.08821151
P44294,targetp_prob_mTP,0.3813135
P44294,targetp_prob_noTP,0.530475
P44297,ProtLearn_Amino acid composition,5.0
P44297,ProtLearn_Average flexibility indices,0.0
P44297,ProtLearn_Average volume of buried residue,147.0
P44297,ProtLearn_Composition,0.0
P44297,ProtLearn_Hydropathy index,0.0
P44297,ProtLearn_Hydrophobicity,1.0
P44297,ProtLearn_Hydrophobicity index,0.0
P44297,ProtLearn_Polarity,8.0
P44297,ProtLearn_Relative mutability,82.0
P44297,ProtLearn_Volume,81.0
P44297,ProtLearn_length,117.0
P44297,ProtLearn_pK (-COOH),2.0
P44297,allergenicity_blast_score,0.0
P44297,allergenicity_hybrid_score,0.12183333
P44297,allergenicity_merci_score,0.0
P44297,bcell_avg_peptide_length,10.555556
P44297,bcell_num_peptides,3.0
P44297,cluster_num_clusters,1.0
P44297,cluster_percent_identity/num_strain,0.0068248278
P44297,deeplocpro_prob_cell_wall_surface,0.0
P44297,deeplocpro_prob_cytoplasmic,0.98665
P44297,deeplocpro_prob_cytoplasmic_membrane,0.00365
P44297,deeplocpro_prob_extracellular,0.0016
P44297,deeplocpro_prob_outer_membrane,0.0074833333
P44297,deeplocpro_prob_periplasmic,0.0005666667
P44297,deeptmhmm_proportion_outside,0.0
P44297,discotope_max_calibrated_score,2.25886
P44297,discotope_max_discotope_score,0.67679
P44297,discotope_max_rsa,1.00094
P44297,discotope_mean_calibrated_score,1.4597782
P44297,discotope_mean_discotope_score,0.5363232
P44297,discotope_mean_rsa,0.6513391
P44297,discotope_median_calibrated_score,1.4188
P44297,discotope_median_discotope_score,0.52912
P44297,discotope_median_rsa,0.69576
P44297,discotope_min_calibrated_score,0.90141
P44297,discotope_min_discotope_score,0.43817
P44297,discotope_min_rsa,0.29658
P44297,discotope_num_epitope_peptides,22.0
P44297,dssp_percent_helix,0.36090225
P44297,dssp_percent_loop,0.2781955
P44297,dssp_percent_sheet,0.24060151
P44297,ellipro_mean_discontinuous_score,0.71141666
P44297,ellipro_mean_linear_score,0.71141666
P44297,ellipro_med_discontinuous_score,0.7445
P44297,ellipro_med_linear_score,0.7445
P44297,ellipro_num_discontinuous_epitopes,12.0
P44297,ellipro_num_linear_epitopes,12.0
P44297,ifnepitope2_mean_blast_score,0.0
P44297,ifnepitope2_mean_ml_score,0.6111009
P44297,ifnepitope2_mean_total_score,0.6111009
P44297,ifnepitope2_med_blast_score,0.0
P44297,ifnepitope2_med_ml_score,0.63166666
P44297,ifnepitope2_med_total_score,0.63166666
P44297,mhci_num_peptides,132.33333
P44297,mhci_num_strong_binders,35.333332
P44297,mhci_num_weak_binders,97.0
P44297,mhci_percentile,0.9060948
P44297,mhci_score,0.3270153
P44297,mhcii_num_peptides,47.0
P44297,mhcii_num_strong_binders,8.166667
P44297,mhcii_num_weak_binders,38.833332
P44297,mhcii_percentile,2.4468017
P44297,mhcii_score,0.40173838
P44297,rate4site_deeptmhmm_max_outside_scores,4.2979
P44297,rate4site_deeptmhmm_mean_outside_scores,-5.982906e-06
P44297,rate4site_deeptmhmm_min_outside_scores,-0.2315
P44297,rate4site_deeptmhmm_nan,-0.2315
P44297,rate4site_max_per_site_score,4.2979
P44297,rate4site_mean_per_site_score,-5.982906e-06
P44297,rate4site_median_per_site_score,-0.2315
P44297,rate4site_min_per_site_score,-0.2315
P44297,signalp_prob_other,0.9996541
P44297,signalp_prob_signalp,0.00034583334
