antigen30|P65288|BX571856.1|mhcii|seq9729	antigen30|P65288|BX571856.1|mhcii|seq9729
antigen30|P65288|BX571856.1|mhcii|seq7625	antigen30|P65288|BX571856.1|mhcii|seq7255
antigen30|P65288|BX571856.1|mhcii|seq7625	antigen30|P65288|BX571856.1|mhcii|seq7256
antigen30|P65288|BX571856.1|mhcii|seq7625	antigen30|P65288|BX571856.1|mhcii|seq9791
antigen30|P65288|BX571856.1|mhcii|seq7625	antigen30|P65288|BX571856.1|mhcii|seq9792
antigen30|P65288|BX571856.1|mhcii|seq8073	antigen30|P65288|BX571856.1|mhcii|seq8073
antigen30|P65288|BX571856.1|mhcii|seq8393	antigen30|P65288|BX571856.1|mhcii|seq8393
antigen30|P65288|BX571856.1|mhcii|seq8393	antigen30|P65288|BX571856.1|mhcii|seq8388
antigen30|P65288|BX571856.1|mhcii|seq8393	antigen30|P65288|BX571856.1|mhcii|seq8389
antigen30|P65288|BX571856.1|mhcii|seq8393	antigen30|P65288|BX571856.1|mhcii|seq4966
antigen30|P65288|BX571856.1|mhcii|seq8393	antigen30|P65288|BX571856.1|mhcii|seq8390
antigen30|P65288|BX571856.1|mhcii|seq8393	antigen30|P65288|BX571856.1|mhcii|seq4967
antigen30|P65288|BX571856.1|mhcii|seq8393	antigen30|P65288|BX571856.1|mhcii|seq8391
antigen30|P65288|BX571856.1|mhcii|seq8393	antigen30|P65288|BX571856.1|mhcii|seq4968
antigen30|P65288|BX571856.1|mhcii|seq8393	antigen30|P65288|BX571856.1|mhcii|seq8392
antigen30|P65288|BX571856.1|mhcii|seq8393	antigen30|P65288|BX571856.1|mhcii|seq2505
antigen30|P65288|BX571856.1|mhcii|seq8393	antigen30|P65288|BX571856.1|mhcii|seq4681
antigen30|P65288|BX571856.1|mhcii|seq8393	antigen30|P65288|BX571856.1|mhcii|seq4969
antigen30|P65288|BX571856.1|mhcii|seq8393	antigen30|P65288|BX571856.1|mhcii|seq1354
antigen30|P65288|BX571856.1|mhcii|seq8393	antigen30|P65288|BX571856.1|mhcii|seq2506
antigen30|P65288|BX571856.1|mhcii|seq8393	antigen30|P65288|BX571856.1|mhcii|seq4682
antigen30|P65288|BX571856.1|mhcii|seq8393	antigen30|P65288|BX571856.1|mhcii|seq4970
antigen30|P65288|BX571856.1|mhcii|seq8393	antigen30|P65288|BX571856.1|mhcii|seq1355
antigen30|P65288|BX571856.1|mhcii|seq8393	antigen30|P65288|BX571856.1|mhcii|seq2507
antigen30|P65288|BX571856.1|mhcii|seq8393	antigen30|P65288|BX571856.1|mhcii|seq4683
antigen30|P65288|BX571856.1|mhcii|seq8393	antigen30|P65288|BX571856.1|mhcii|seq4971
antigen30|P65288|BX571856.1|mhcii|seq8393	antigen30|P65288|BX571856.1|mhcii|seq1356
antigen30|P65288|BX571856.1|mhcii|seq8393	antigen30|P65288|BX571856.1|mhcii|seq2508
antigen30|P65288|BX571856.1|mhcii|seq8393	antigen30|P65288|BX571856.1|mhcii|seq4684
antigen30|P65288|BX571856.1|mhcii|seq8393	antigen30|P65288|BX571856.1|mhcii|seq1357
antigen30|P65288|BX571856.1|mhcii|seq8393	antigen30|P65288|BX571856.1|mhcii|seq4685
antigen30|P65288|BX571856.1|mhcii|seq8393	antigen30|P65288|BX571856.1|mhcii|seq1358
antigen30|P65288|BX571856.1|mhcii|seq8393	antigen30|P65288|BX571856.1|mhcii|seq4686
antigen30|P65288|BX571856.1|mhcii|seq8393	antigen30|P65288|BX571856.1|mhcii|seq1359
antigen30|P65288|BX571856.1|mhcii|seq8393	antigen30|P65288|BX571856.1|mhcii|seq5015
antigen30|P65288|BX571856.1|mhcii|seq8393	antigen30|P65288|BX571856.1|mhcii|seq7287
antigen30|P65288|BX571856.1|mhcii|seq8393	antigen30|P65288|BX571856.1|mhcii|seq5016
antigen30|P65288|BX571856.1|mhcii|seq8393	antigen30|P65288|BX571856.1|mhcii|seq7288
antigen30|P65288|BX571856.1|mhcii|seq8393	antigen30|P65288|BX571856.1|mhcii|seq7033
antigen30|P65288|BX571856.1|mhcii|seq8393	antigen30|P65288|BX571856.1|mhcii|seq7289
antigen30|P65288|BX571856.1|mhcii|seq8393	antigen30|P65288|BX571856.1|mhcii|seq7034
antigen30|P65288|BX571856.1|mhcii|seq8393	antigen30|P65288|BX571856.1|mhcii|seq7290
antigen30|P65288|BX571856.1|mhcii|seq8393	antigen30|P65288|BX571856.1|mhcii|seq7802
antigen30|P65288|BX571856.1|mhcii|seq8393	antigen30|P65288|BX571856.1|mhcii|seq2171
antigen30|P65288|BX571856.1|mhcii|seq8393	antigen30|P65288|BX571856.1|mhcii|seq3515
antigen30|P65288|BX571856.1|mhcii|seq8393	antigen30|P65288|BX571856.1|mhcii|seq7035
antigen30|P65288|BX571856.1|mhcii|seq8393	antigen30|P65288|BX571856.1|mhcii|seq7291
antigen30|P65288|BX571856.1|mhcii|seq8393	antigen30|P65288|BX571856.1|mhcii|seq2172
antigen30|P65288|BX571856.1|mhcii|seq8393	antigen30|P65288|BX571856.1|mhcii|seq3516
antigen30|P65288|BX571856.1|mhcii|seq8393	antigen30|P65288|BX571856.1|mhcii|seq7036
antigen30|P65288|BX571856.1|mhcii|seq8393	antigen30|P65288|BX571856.1|mhcii|seq7292
antigen30|P65288|BX571856.1|mhcii|seq8393	antigen30|P65288|BX571856.1|mhcii|seq2173
antigen30|P65288|BX571856.1|mhcii|seq8393	antigen30|P65288|BX571856.1|mhcii|seq3517
antigen30|P65288|BX571856.1|mhcii|seq8393	antigen30|P65288|BX571856.1|mhcii|seq7037
antigen30|P65288|BX571856.1|mhcii|seq8393	antigen30|P65288|BX571856.1|mhcii|seq3518
antigen30|P65288|BX571856.1|mhcii|seq8393	antigen30|P65288|BX571856.1|mhcii|seq3519
antigen30|P65288|BX571856.1|mhcii|seq8393	antigen30|P65288|BX571856.1|mhcii|seq3520
antigen30|P65288|BX571856.1|mhcii|seq8937	antigen30|P65288|BX571856.1|mhcii|seq8937
antigen30|P65288|BX571856.1|mhcii|seq8937	antigen30|P65288|BX571856.1|mhcii|seq8935
antigen30|P65288|BX571856.1|mhcii|seq8937	antigen30|P65288|BX571856.1|mhcii|seq8936
antigen30|P65288|BX571856.1|mhcii|seq8937	antigen30|P65288|BX571856.1|mhcii|seq1808
antigen30|P65288|BX571856.1|mhcii|seq8937	antigen30|P65288|BX571856.1|mhcii|seq1809
antigen30|P65288|BX571856.1|mhcii|seq8937	antigen30|P65288|BX571856.1|mhcii|seq850
antigen30|P65288|BX571856.1|mhcii|seq8937	antigen30|P65288|BX571856.1|mhcii|seq851
antigen30|P65288|BX571856.1|mhcii|seq8937	antigen30|P65288|BX571856.1|mhcii|seq852
antigen30|P65288|BX571856.1|mhcii|seq9225	antigen30|P65288|BX571856.1|mhcii|seq9225
antigen30|P65288|BX571856.1|mhcii|seq9225	antigen30|P65288|BX571856.1|mhcii|seq6850
antigen30|P65288|BX571856.1|mhcii|seq9225	antigen30|P65288|BX571856.1|mhcii|seq6851
antigen30|P65288|BX571856.1|mhcii|seq9225	antigen30|P65288|BX571856.1|mhcii|seq9222
antigen30|P65288|BX571856.1|mhcii|seq9225	antigen30|P65288|BX571856.1|mhcii|seq9223
antigen30|P65288|BX571856.1|mhcii|seq9225	antigen30|P65288|BX571856.1|mhcii|seq6024
antigen30|P65288|BX571856.1|mhcii|seq9225	antigen30|P65288|BX571856.1|mhcii|seq9224
antigen30|P65288|BX571856.1|mhcii|seq9225	antigen30|P65288|BX571856.1|mhcii|seq1961
antigen30|P65288|BX571856.1|mhcii|seq9225	antigen30|P65288|BX571856.1|mhcii|seq6025
antigen30|P65288|BX571856.1|mhcii|seq9225	antigen30|P65288|BX571856.1|mhcii|seq1962
antigen30|P65288|BX571856.1|mhcii|seq9225	antigen30|P65288|BX571856.1|mhcii|seq6026
antigen30|P65288|BX571856.1|mhcii|seq9225	antigen30|P65288|BX571856.1|mhcii|seq9226
antigen30|P65288|BX571856.1|mhcii|seq9225	antigen30|P65288|BX571856.1|mhcii|seq1963
antigen30|P65288|BX571856.1|mhcii|seq9225	antigen30|P65288|BX571856.1|mhcii|seq9227
antigen30|P65288|BX571856.1|mhcii|seq9225	antigen30|P65288|BX571856.1|mhcii|seq1964
antigen30|P65288|BX571856.1|mhcii|seq9225	antigen30|P65288|BX571856.1|mhcii|seq1965
antigen30|P65288|BX571856.1|mhcii|seq9225	antigen30|P65288|BX571856.1|mhcii|seq5871
antigen30|P65288|BX571856.1|mhcii|seq9225	antigen30|P65288|BX571856.1|mhcii|seq5872
antigen30|P65288|BX571856.1|mhcii|seq9225	antigen30|P65288|BX571856.1|mhcii|seq5873
antigen30|P65288|BX571856.1|mhcii|seq9225	antigen30|P65288|BX571856.1|mhcii|seq5682
antigen30|P65288|BX571856.1|mhcii|seq9225	antigen30|P65288|BX571856.1|mhcii|seq7888
antigen30|P65288|BX571856.1|mhcii|seq9225	antigen30|P65288|BX571856.1|mhcii|seq5874
antigen30|P65288|BX571856.1|mhcii|seq9225	antigen30|P65288|BX571856.1|mhcii|seq5875
antigen30|P65288|BX571856.1|mhcii|seq9225	antigen30|P65288|BX571856.1|mhcii|seq5876
antigen30|P65288|BX571856.1|mhcii|seq9225	antigen30|P65288|BX571856.1|mhcii|seq9372
antigen30|P65288|BX571856.1|mhcii|seq9225	antigen30|P65288|BX571856.1|mhcii|seq9373
antigen30|P65288|BX571856.1|mhcii|seq9225	antigen30|P65288|BX571856.1|mhcii|seq9374
antigen30|P65288|BX571856.1|mhcii|seq9225	antigen30|P65288|BX571856.1|mhcii|seq9375
antigen30|P65288|BX571856.1|mhcii|seq9225	antigen30|P65288|BX571856.1|mhcii|seq9376
antigen30|P65288|BX571856.1|mhcii|seq9705	antigen30|P65288|BX571856.1|mhcii|seq9705
antigen30|P65288|BX571856.1|mhcii|seq9705	antigen30|P65288|BX571856.1|mhcii|seq3204
antigen30|P65288|BX571856.1|mhcii|seq9705	antigen30|P65288|BX571856.1|mhcii|seq3205
antigen30|P65288|BX571856.1|mhcii|seq9705	antigen30|P65288|BX571856.1|mhcii|seq3206
antigen30|P65288|BX571856.1|mhcii|seq9705	antigen30|P65288|BX571856.1|mhcii|seq9702
antigen30|P65288|BX571856.1|mhcii|seq9705	antigen30|P65288|BX571856.1|mhcii|seq3207
antigen30|P65288|BX571856.1|mhcii|seq9705	antigen30|P65288|BX571856.1|mhcii|seq7431
antigen30|P65288|BX571856.1|mhcii|seq9705	antigen30|P65288|BX571856.1|mhcii|seq9703
antigen30|P65288|BX571856.1|mhcii|seq9705	antigen30|P65288|BX571856.1|mhcii|seq3208
antigen30|P65288|BX571856.1|mhcii|seq9705	antigen30|P65288|BX571856.1|mhcii|seq7432
antigen30|P65288|BX571856.1|mhcii|seq9705	antigen30|P65288|BX571856.1|mhcii|seq9704
antigen30|P65288|BX571856.1|mhcii|seq9705	antigen30|P65288|BX571856.1|mhcii|seq7433
antigen30|P65288|BX571856.1|mhcii|seq9705	antigen30|P65288|BX571856.1|mhcii|seq9706
antigen30|P65288|BX571856.1|mhcii|seq9705	antigen30|P65288|BX571856.1|mhcii|seq3371
antigen30|P65288|BX571856.1|mhcii|seq9705	antigen30|P65288|BX571856.1|mhcii|seq9707
antigen30|P65288|BX571856.1|mhcii|seq9705	antigen30|P65288|BX571856.1|mhcii|seq3372
antigen30|P65288|BX571856.1|mhcii|seq9705	antigen30|P65288|BX571856.1|mhcii|seq9676
antigen30|P65288|BX571856.1|mhcii|seq9705	antigen30|P65288|BX571856.1|mhcii|seq8171
antigen30|P65288|BX571856.1|mhcii|seq9705	antigen30|P65288|BX571856.1|mhcii|seq3373
antigen30|P65288|BX571856.1|mhcii|seq9705	antigen30|P65288|BX571856.1|mhcii|seq9677
antigen30|P65288|BX571856.1|mhcii|seq9705	antigen30|P65288|BX571856.1|mhcii|seq3374
antigen30|P65288|BX571856.1|mhcii|seq9705	antigen30|P65288|BX571856.1|mhcii|seq9678
antigen30|P65288|BX571856.1|mhcii|seq9705	antigen30|P65288|BX571856.1|mhcii|seq3375
antigen30|P65288|BX571856.1|mhcii|seq9705	antigen30|P65288|BX571856.1|mhcii|seq9679
antigen30|P65288|BX571856.1|mhcii|seq9705	antigen30|P65288|BX571856.1|mhcii|seq3376
antigen30|P65288|BX571856.1|mhcii|seq9705	antigen30|P65288|BX571856.1|mhcii|seq1304
antigen30|P65288|BX571856.1|mhcii|seq9705	antigen30|P65288|BX571856.1|mhcii|seq4184
antigen30|P65288|BX571856.1|mhcii|seq9705	antigen30|P65288|BX571856.1|mhcii|seq1305
antigen30|P65288|BX571856.1|mhcii|seq9705	antigen30|P65288|BX571856.1|mhcii|seq4185
antigen30|P65288|BX571856.1|mhcii|seq9705	antigen30|P65288|BX571856.1|mhcii|seq1306
antigen30|P65288|BX571856.1|mhcii|seq9705	antigen30|P65288|BX571856.1|mhcii|seq4186
antigen30|P65288|BX571856.1|mhcii|seq9705	antigen30|P65288|BX571856.1|mhcii|seq1307
antigen30|P65288|BX571856.1|mhcii|seq9705	antigen30|P65288|BX571856.1|mhcii|seq4187
antigen30|P65288|BX571856.1|mhcii|seq9705	antigen30|P65288|BX571856.1|mhcii|seq1308
antigen30|P65288|BX571856.1|mhcii|seq9705	antigen30|P65288|BX571856.1|mhcii|seq4188
antigen30|P65288|BX571856.1|mhcii|seq9801	antigen30|P65288|BX571856.1|mhcii|seq9801
antigen30|P65288|BX571856.1|mhcii|seq9801	antigen30|P65288|BX571856.1|mhcii|seq9798
antigen30|P65288|BX571856.1|mhcii|seq9801	antigen30|P65288|BX571856.1|mhcii|seq9799
antigen30|P65288|BX571856.1|mhcii|seq9801	antigen30|P65288|BX571856.1|mhcii|seq9800
antigen30|P65288|BX571856.1|mhcii|seq9801	antigen30|P65288|BX571856.1|mhcii|seq9802
antigen30|P65288|BX571856.1|mhcii|seq9865	antigen30|P65288|BX571856.1|mhcii|seq9865
antigen30|P65288|BX571856.1|mhcii|seq9865	antigen30|P65288|BX571856.1|mhcii|seq8914
antigen30|P65288|BX571856.1|mhcii|seq9865	antigen30|P65288|BX571856.1|mhcii|seq9861
antigen30|P65288|BX571856.1|mhcii|seq9865	antigen30|P65288|BX571856.1|mhcii|seq8910
antigen30|P65288|BX571856.1|mhcii|seq9865	antigen30|P65288|BX571856.1|mhcii|seq9862
antigen30|P65288|BX571856.1|mhcii|seq9865	antigen30|P65288|BX571856.1|mhcii|seq8911
antigen30|P65288|BX571856.1|mhcii|seq9865	antigen30|P65288|BX571856.1|mhcii|seq9863
antigen30|P65288|BX571856.1|mhcii|seq9865	antigen30|P65288|BX571856.1|mhcii|seq8912
antigen30|P65288|BX571856.1|mhcii|seq9865	antigen30|P65288|BX571856.1|mhcii|seq9864
antigen30|P65288|BX571856.1|mhcii|seq9865	antigen30|P65288|BX571856.1|mhcii|seq8913
antigen30|P65288|BX571856.1|mhcii|seq9865	antigen30|P65288|BX571856.1|mhcii|seq9866
antigen30|P65288|BX571856.1|mhcii|seq9865	antigen30|P65288|BX571856.1|mhcii|seq8915
antigen30|P65288|BX571856.1|mhcii|seq9865	antigen30|P65288|BX571856.1|mhcii|seq9867
antigen30|P65288|BX571856.1|mhcii|seq9865	antigen30|P65288|BX571856.1|mhcii|seq8916
antigen30|P65288|BX571856.1|mhcii|seq9865	antigen30|P65288|BX571856.1|mhcii|seq9868
antigen30|P65288|BX571856.1|mhcii|seq9865	antigen30|P65288|BX571856.1|mhcii|seq8917
antigen30|P65288|BX571856.1|mhcii|seq9865	antigen30|P65288|BX571856.1|mhcii|seq9869
antigen30|P65288|BX571856.1|mhcii|seq9865	antigen30|P65288|BX571856.1|mhcii|seq8918
antigen30|P65288|BX571856.1|mhcii|seq9865	antigen30|P65288|BX571856.1|mhcii|seq5456
antigen30|P65288|BX571856.1|mhcii|seq9865	antigen30|P65288|BX571856.1|mhcii|seq5457
antigen30|P65288|BX571856.1|mhcii|seq9865	antigen30|P65288|BX571856.1|mhcii|seq8849
antigen30|P65288|BX571856.1|mhcii|seq9865	antigen30|P65288|BX571856.1|mhcii|seq9844
antigen30|P65288|BX571856.1|mhcii|seq9865	antigen30|P65288|BX571856.1|mhcii|seq8893
antigen30|P65288|BX571856.1|mhcii|seq9865	antigen30|P65288|BX571856.1|mhcii|seq5458
antigen30|P65288|BX571856.1|mhcii|seq9865	antigen30|P65288|BX571856.1|mhcii|seq8850
antigen30|P65288|BX571856.1|mhcii|seq9865	antigen30|P65288|BX571856.1|mhcii|seq9845
antigen30|P65288|BX571856.1|mhcii|seq9865	antigen30|P65288|BX571856.1|mhcii|seq8894
antigen30|P65288|BX571856.1|mhcii|seq9865	antigen30|P65288|BX571856.1|mhcii|seq3603
antigen30|P65288|BX571856.1|mhcii|seq9865	antigen30|P65288|BX571856.1|mhcii|seq5459
antigen30|P65288|BX571856.1|mhcii|seq9865	antigen30|P65288|BX571856.1|mhcii|seq8851
antigen30|P65288|BX571856.1|mhcii|seq9865	antigen30|P65288|BX571856.1|mhcii|seq9846
antigen30|P65288|BX571856.1|mhcii|seq9865	antigen30|P65288|BX571856.1|mhcii|seq8895
antigen30|P65288|BX571856.1|mhcii|seq9865	antigen30|P65288|BX571856.1|mhcii|seq3604
antigen30|P65288|BX571856.1|mhcii|seq9865	antigen30|P65288|BX571856.1|mhcii|seq5460
antigen30|P65288|BX571856.1|mhcii|seq9865	antigen30|P65288|BX571856.1|mhcii|seq8852
antigen30|P65288|BX571856.1|mhcii|seq9865	antigen30|P65288|BX571856.1|mhcii|seq9847
antigen30|P65288|BX571856.1|mhcii|seq9865	antigen30|P65288|BX571856.1|mhcii|seq8896
antigen30|P65288|BX571856.1|mhcii|seq9865	antigen30|P65288|BX571856.1|mhcii|seq3605
antigen30|P65288|BX571856.1|mhcii|seq9865	antigen30|P65288|BX571856.1|mhcii|seq5461
antigen30|P65288|BX571856.1|mhcii|seq9865	antigen30|P65288|BX571856.1|mhcii|seq8853
antigen30|P65288|BX571856.1|mhcii|seq9865	antigen30|P65288|BX571856.1|mhcii|seq8897
antigen30|P65288|BX571856.1|mhcii|seq9865	antigen30|P65288|BX571856.1|mhcii|seq9848
antigen30|P65288|BX571856.1|mhcii|seq9865	antigen30|P65288|BX571856.1|mhcii|seq3606
antigen30|P65288|BX571856.1|mhcii|seq9865	antigen30|P65288|BX571856.1|mhcii|seq5462
antigen30|P65288|BX571856.1|mhcii|seq9865	antigen30|P65288|BX571856.1|mhcii|seq8854
antigen30|P65288|BX571856.1|mhcii|seq9865	antigen30|P65288|BX571856.1|mhcii|seq8898
antigen30|P65288|BX571856.1|mhcii|seq9865	antigen30|P65288|BX571856.1|mhcii|seq9849
antigen30|P65288|BX571856.1|mhcii|seq9865	antigen30|P65288|BX571856.1|mhcii|seq3607
antigen30|P65288|BX571856.1|mhcii|seq9865	antigen30|P65288|BX571856.1|mhcii|seq8855
antigen30|P65288|BX571856.1|mhcii|seq9865	antigen30|P65288|BX571856.1|mhcii|seq8899
antigen30|P65288|BX571856.1|mhcii|seq9865	antigen30|P65288|BX571856.1|mhcii|seq9850
antigen30|P65288|BX571856.1|mhcii|seq9865	antigen30|P65288|BX571856.1|mhcii|seq3608
antigen30|P65288|BX571856.1|mhcii|seq9865	antigen30|P65288|BX571856.1|mhcii|seq8856
antigen30|P65288|BX571856.1|mhcii|seq9865	antigen30|P65288|BX571856.1|mhcii|seq8900
antigen30|P65288|BX571856.1|mhcii|seq9865	antigen30|P65288|BX571856.1|mhcii|seq9851
antigen30|P65288|BX571856.1|mhcii|seq9865	antigen30|P65288|BX571856.1|mhcii|seq3609
antigen30|P65288|BX571856.1|mhcii|seq9865	antigen30|P65288|BX571856.1|mhcii|seq3610
antigen30|P65288|BX571856.1|mhcii|seq4202	antigen30|P65288|BX571856.1|mhcii|seq4202
antigen30|P65288|BX571856.1|mhcii|seq4202	antigen30|P65288|BX571856.1|mhcii|seq2337
antigen30|P65288|BX571856.1|mhcii|seq4202	antigen30|P65288|BX571856.1|mhcii|seq4199
antigen30|P65288|BX571856.1|mhcii|seq4202	antigen30|P65288|BX571856.1|mhcii|seq5351
antigen30|P65288|BX571856.1|mhcii|seq4202	antigen30|P65288|BX571856.1|mhcii|seq4200
antigen30|P65288|BX571856.1|mhcii|seq4202	antigen30|P65288|BX571856.1|mhcii|seq4201
antigen30|P65288|BX571856.1|mhcii|seq4202	antigen30|P65288|BX571856.1|mhcii|seq4203
antigen30|P65288|BX571856.1|mhcii|seq4202	antigen30|P65288|BX571856.1|mhcii|seq4204
antigen30|P65288|BX571856.1|mhcii|seq4202	antigen30|P65288|BX571856.1|mhcii|seq2618
antigen30|P65288|BX571856.1|mhcii|seq4202	antigen30|P65288|BX571856.1|mhcii|seq7553
antigen30|P65288|BX571856.1|mhcii|seq4202	antigen30|P65288|BX571856.1|mhcii|seq2619
antigen30|P65288|BX571856.1|mhcii|seq4202	antigen30|P65288|BX571856.1|mhcii|seq7554
antigen30|P65288|BX571856.1|mhcii|seq4202	antigen30|P65288|BX571856.1|mhcii|seq2620
antigen30|P65288|BX571856.1|mhcii|seq4202	antigen30|P65288|BX571856.1|mhcii|seq7555
antigen30|P65288|BX571856.1|mhcii|seq4202	antigen30|P65288|BX571856.1|mhcii|seq2621
antigen30|P65288|BX571856.1|mhcii|seq4202	antigen30|P65288|BX571856.1|mhcii|seq7556
antigen30|P65288|BX571856.1|mhcii|seq4202	antigen30|P65288|BX571856.1|mhcii|seq2336
antigen30|P65288|BX571856.1|mhcii|seq4362	antigen30|P65288|BX571856.1|mhcii|seq4362
antigen30|P65288|BX571856.1|mhcii|seq4362	antigen30|P65288|BX571856.1|mhcii|seq4363
antigen30|P65288|BX571856.1|mhcii|seq4362	antigen30|P65288|BX571856.1|mhcii|seq4361
antigen30|P65288|BX571856.1|mhcii|seq4362	antigen30|P65288|BX571856.1|mhcii|seq3957
antigen30|P65288|BX571856.1|mhcii|seq4362	antigen30|P65288|BX571856.1|mhcii|seq3959
antigen30|P65288|BX571856.1|mhcii|seq4362	antigen30|P65288|BX571856.1|mhcii|seq288
antigen30|P65288|BX571856.1|mhcii|seq4362	antigen30|P65288|BX571856.1|mhcii|seq3958
antigen30|P65288|BX571856.1|mhcii|seq4362	antigen30|P65288|BX571856.1|mhcii|seq287
antigen30|P65288|BX571856.1|mhcii|seq4362	antigen30|P65288|BX571856.1|mhcii|seq3960
antigen30|P65288|BX571856.1|mhcii|seq4362	antigen30|P65288|BX571856.1|mhcii|seq289
antigen30|P65288|BX571856.1|mhcii|seq4362	antigen30|P65288|BX571856.1|mhcii|seq3961
antigen30|P65288|BX571856.1|mhcii|seq4362	antigen30|P65288|BX571856.1|mhcii|seq290
antigen30|P65288|BX571856.1|mhcii|seq4362	antigen30|P65288|BX571856.1|mhcii|seq286
antigen30|P65288|BX571856.1|mhcii|seq4362	antigen30|P65288|BX571856.1|mhcii|seq9280
antigen30|P65288|BX571856.1|mhcii|seq4362	antigen30|P65288|BX571856.1|mhcii|seq9281
antigen30|P65288|BX571856.1|mhcii|seq4362	antigen30|P65288|BX571856.1|mhcii|seq9282
antigen30|P65288|BX571856.1|mhcii|seq4362	antigen30|P65288|BX571856.1|mhcii|seq9279
antigen30|P65288|BX571856.1|mhcii|seq4522	antigen30|P65288|BX571856.1|mhcii|seq4522
antigen30|P65288|BX571856.1|mhcii|seq4522	antigen30|P65288|BX571856.1|mhcii|seq4523
antigen30|P65288|BX571856.1|mhcii|seq4874	antigen30|P65288|BX571856.1|mhcii|seq4874
antigen30|P65288|BX571856.1|mhcii|seq4874	antigen30|P65288|BX571856.1|mhcii|seq7105
antigen30|P65288|BX571856.1|mhcii|seq4874	antigen30|P65288|BX571856.1|mhcii|seq8597
antigen30|P65288|BX571856.1|mhcii|seq4874	antigen30|P65288|BX571856.1|mhcii|seq7106
antigen30|P65288|BX571856.1|mhcii|seq4874	antigen30|P65288|BX571856.1|mhcii|seq4871
antigen30|P65288|BX571856.1|mhcii|seq4874	antigen30|P65288|BX571856.1|mhcii|seq4872
antigen30|P65288|BX571856.1|mhcii|seq4874	antigen30|P65288|BX571856.1|mhcii|seq4873
antigen30|P65288|BX571856.1|mhcii|seq4874	antigen30|P65288|BX571856.1|mhcii|seq4875
antigen30|P65288|BX571856.1|mhcii|seq4874	antigen30|P65288|BX571856.1|mhcii|seq1038
antigen30|P65288|BX571856.1|mhcii|seq4874	antigen30|P65288|BX571856.1|mhcii|seq1039
antigen30|P65288|BX571856.1|mhcii|seq4874	antigen30|P65288|BX571856.1|mhcii|seq4560
antigen30|P65288|BX571856.1|mhcii|seq4874	antigen30|P65288|BX571856.1|mhcii|seq4561
antigen30|P65288|BX571856.1|mhcii|seq4874	antigen30|P65288|BX571856.1|mhcii|seq9493
antigen30|P65288|BX571856.1|mhcii|seq4874	antigen30|P65288|BX571856.1|mhcii|seq9494
antigen30|P65288|BX571856.1|mhcii|seq4874	antigen30|P65288|BX571856.1|mhcii|seq9495
antigen30|P65288|BX571856.1|mhcii|seq4874	antigen30|P65288|BX571856.1|mhcii|seq9496
antigen30|P65288|BX571856.1|mhcii|seq4874	antigen30|P65288|BX571856.1|mhcii|seq3194
antigen30|P65288|BX571856.1|mhcii|seq4874	antigen30|P65288|BX571856.1|mhcii|seq3195
antigen30|P65288|BX571856.1|mhcii|seq4874	antigen30|P65288|BX571856.1|mhcii|seq2364
antigen30|P65288|BX571856.1|mhcii|seq4874	antigen30|P65288|BX571856.1|mhcii|seq2365
antigen30|P65288|BX571856.1|mhcii|seq4874	antigen30|P65288|BX571856.1|mhcii|seq2366
antigen30|P65288|BX571856.1|mhcii|seq4874	antigen30|P65288|BX571856.1|mhcii|seq7102
antigen30|P65288|BX571856.1|mhcii|seq4874	antigen30|P65288|BX571856.1|mhcii|seq8594
antigen30|P65288|BX571856.1|mhcii|seq4874	antigen30|P65288|BX571856.1|mhcii|seq2367
antigen30|P65288|BX571856.1|mhcii|seq4874	antigen30|P65288|BX571856.1|mhcii|seq7103
antigen30|P65288|BX571856.1|mhcii|seq4874	antigen30|P65288|BX571856.1|mhcii|seq8595
antigen30|P65288|BX571856.1|mhcii|seq4874	antigen30|P65288|BX571856.1|mhcii|seq7104
antigen30|P65288|BX571856.1|mhcii|seq4874	antigen30|P65288|BX571856.1|mhcii|seq8596
antigen30|P65288|BX571856.1|mhcii|seq5002	antigen30|P65288|BX571856.1|mhcii|seq5002
antigen30|P65288|BX571856.1|mhcii|seq5002	antigen30|P65288|BX571856.1|mhcii|seq7789
antigen30|P65288|BX571856.1|mhcii|seq5002	antigen30|P65288|BX571856.1|mhcii|seq5003
antigen30|P65288|BX571856.1|mhcii|seq5002	antigen30|P65288|BX571856.1|mhcii|seq7790
antigen30|P65288|BX571856.1|mhcii|seq5482	antigen30|P65288|BX571856.1|mhcii|seq5482
antigen30|P65288|BX571856.1|mhcii|seq5482	antigen30|P65288|BX571856.1|mhcii|seq1153
antigen30|P65288|BX571856.1|mhcii|seq5482	antigen30|P65288|BX571856.1|mhcii|seq8227
antigen30|P65288|BX571856.1|mhcii|seq5482	antigen30|P65288|BX571856.1|mhcii|seq1154
antigen30|P65288|BX571856.1|mhcii|seq5482	antigen30|P65288|BX571856.1|mhcii|seq8228
antigen30|P65288|BX571856.1|mhcii|seq5482	antigen30|P65288|BX571856.1|mhcii|seq1155
antigen30|P65288|BX571856.1|mhcii|seq5482	antigen30|P65288|BX571856.1|mhcii|seq8229
antigen30|P65288|BX571856.1|mhcii|seq5482	antigen30|P65288|BX571856.1|mhcii|seq6694
antigen30|P65288|BX571856.1|mhcii|seq5482	antigen30|P65288|BX571856.1|mhcii|seq5479
antigen30|P65288|BX571856.1|mhcii|seq5482	antigen30|P65288|BX571856.1|mhcii|seq6695
