antigen63|P65177|CP002114.3|bcell|seq5	antigen63|P65177|CP002114.3|bcell|seq5
antigen68|Q2FJK1|CP002114.3|bcell|seq8	antigen68|Q2FJK1|CP002114.3|bcell|seq8
antigen169|Q7A0H5|CP002114.3|bcell|seq3	antigen169|Q7A0H5|CP002114.3|bcell|seq3
antigen192|P30329|CP002114.3|bcell|seq4	antigen192|P30329|CP002114.3|bcell|seq4
antigen5|Q7A768|CP002114.3|bcell|seq3	antigen5|Q7A768|CP002114.3|bcell|seq3
antigen95|Q7A7B2|CP002114.3|bcell|seq2	antigen95|Q7A7B2|CP002114.3|bcell|seq2
antigen139|P65968|CP002114.3|bcell|seq3	antigen139|P65968|CP002114.3|bcell|seq3
antigen129|P63980|CP002114.3|bcell|seq6	antigen129|P63980|CP002114.3|bcell|seq6
antigen134|A7X1P4|CP002114.3|bcell|seq3	antigen134|A7X1P4|CP002114.3|bcell|seq3
antigen7|Q99WM3|CP002114.3|bcell|seq3	antigen7|Q99WM3|CP002114.3|bcell|seq3
antigen132|Q2YV11|CP002114.3|bcell|seq9	antigen132|Q2YV11|CP002114.3|bcell|seq9
antigen68|Q2FJK1|CP002114.3|bcell|seq9	antigen68|Q2FJK1|CP002114.3|bcell|seq9
antigen61|Q6GIN8|CP002114.3|bcell|seq2	antigen61|Q6GIN8|CP002114.3|bcell|seq2
antigen169|Q7A0H5|CP002114.3|bcell|seq4	antigen169|Q7A0H5|CP002114.3|bcell|seq4
antigen22|Q2FV63|CP002114.3|bcell|seq2	antigen22|Q2FV63|CP002114.3|bcell|seq2
antigen5|Q7A768|CP002114.3|bcell|seq4	antigen5|Q7A768|CP002114.3|bcell|seq4
antigen95|Q7A7B2|CP002114.3|bcell|seq3	antigen95|Q7A7B2|CP002114.3|bcell|seq3
antigen121|Q99U50|CP002114.3|bcell|seq7	antigen121|Q99U50|CP002114.3|bcell|seq7
antigen140|Q7A417|CP002114.3|bcell|seq4	antigen140|Q7A417|CP002114.3|bcell|seq4
antigen137|Q5HHB7|CP002114.3|bcell|seq3	antigen137|Q5HHB7|CP002114.3|bcell|seq3
antigen119|Q99UI1|CP002114.3|bcell|seq2	antigen119|Q99UI1|CP002114.3|bcell|seq2
antigen28|A6U0V5|CP002114.3|bcell|seq2	antigen28|A6U0V5|CP002114.3|bcell|seq2
antigen68|Q2FJK1|CP002114.3|bcell|seq10	antigen68|Q2FJK1|CP002114.3|bcell|seq10
antigen61|Q6GIN8|CP002114.3|bcell|seq3	antigen61|Q6GIN8|CP002114.3|bcell|seq3
antigen169|Q7A0H5|CP002114.3|bcell|seq5	antigen169|Q7A0H5|CP002114.3|bcell|seq5
antigen112|Q99V03|CP002114.3|bcell|seq2	antigen112|Q99V03|CP002114.3|bcell|seq2
antigen5|Q7A768|CP002114.3|bcell|seq5	antigen5|Q7A768|CP002114.3|bcell|seq5
antigen95|Q7A7B2|CP002114.3|bcell|seq4	antigen95|Q7A7B2|CP002114.3|bcell|seq4
antigen194|Q2FEK3|CP002114.3|bcell|seq15	antigen194|Q2FEK3|CP002114.3|bcell|seq15
antigen148|P72358|CP002114.3|bcell|seq2	antigen148|P72358|CP002114.3|bcell|seq2
antigen121|Q99U50|CP002114.3|bcell|seq8	antigen121|Q99U50|CP002114.3|bcell|seq8
antigen129|P63980|CP002114.3|bcell|seq8	antigen129|P63980|CP002114.3|bcell|seq8
antigen111|A5ISH9|CP002114.3|bcell|seq3	antigen111|A5ISH9|CP002114.3|bcell|seq3
antigen134|A7X1P4|CP002114.3|bcell|seq5	antigen134|A7X1P4|CP002114.3|bcell|seq5
antigen137|Q5HHB7|CP002114.3|bcell|seq4	antigen137|Q5HHB7|CP002114.3|bcell|seq4
antigen7|Q99WM3|CP002114.3|bcell|seq5	antigen7|Q99WM3|CP002114.3|bcell|seq5
antigen68|Q2FJK1|CP002114.3|bcell|seq11	antigen68|Q2FJK1|CP002114.3|bcell|seq11
antigen61|Q6GIN8|CP002114.3|bcell|seq4	antigen61|Q6GIN8|CP002114.3|bcell|seq4
antigen169|Q7A0H5|CP002114.3|bcell|seq6	antigen169|Q7A0H5|CP002114.3|bcell|seq6
antigen112|Q99V03|CP002114.3|bcell|seq3	antigen112|Q99V03|CP002114.3|bcell|seq3
antigen95|Q7A7B2|CP002114.3|bcell|seq5	antigen95|Q7A7B2|CP002114.3|bcell|seq5
antigen194|Q2FEK3|CP002114.3|bcell|seq16	antigen194|Q2FEK3|CP002114.3|bcell|seq16
antigen148|P72358|CP002114.3|bcell|seq3	antigen148|P72358|CP002114.3|bcell|seq3
antigen111|A5ISH9|CP002114.3|bcell|seq4	antigen111|A5ISH9|CP002114.3|bcell|seq4
antigen137|Q5HHB7|CP002114.3|bcell|seq5	antigen137|Q5HHB7|CP002114.3|bcell|seq5
antigen7|Q99WM3|CP002114.3|bcell|seq6	antigen7|Q99WM3|CP002114.3|bcell|seq6
antigen132|Q2YV11|CP002114.3|bcell|seq12	antigen132|Q2YV11|CP002114.3|bcell|seq12
antigen68|Q2FJK1|CP002114.3|bcell|seq12	antigen68|Q2FJK1|CP002114.3|bcell|seq12
antigen169|Q7A0H5|CP002114.3|bcell|seq7	antigen169|Q7A0H5|CP002114.3|bcell|seq7
antigen112|Q99V03|CP002114.3|bcell|seq4	antigen112|Q99V03|CP002114.3|bcell|seq4
antigen95|Q7A7B2|CP002114.3|bcell|seq6	antigen95|Q7A7B2|CP002114.3|bcell|seq6
antigen194|Q2FEK3|CP002114.3|bcell|seq17	antigen194|Q2FEK3|CP002114.3|bcell|seq17
antigen148|P72358|CP002114.3|bcell|seq4	antigen148|P72358|CP002114.3|bcell|seq4
antigen103|Q6GJE9|CP002114.3|bcell|seq2	antigen103|Q6GJE9|CP002114.3|bcell|seq2
antigen129|P63980|CP002114.3|bcell|seq10	antigen129|P63980|CP002114.3|bcell|seq10
antigen111|A5ISH9|CP002114.3|bcell|seq5	antigen111|A5ISH9|CP002114.3|bcell|seq5
antigen140|Q7A417|CP002114.3|bcell|seq7	antigen140|Q7A417|CP002114.3|bcell|seq7
antigen119|Q99UI1|CP002114.3|bcell|seq5	antigen119|Q99UI1|CP002114.3|bcell|seq5
antigen7|Q99WM3|CP002114.3|bcell|seq7	antigen7|Q99WM3|CP002114.3|bcell|seq7
antigen28|A6U0V5|CP002114.3|bcell|seq5	antigen28|A6U0V5|CP002114.3|bcell|seq5
antigen61|Q6GIN8|CP002114.3|bcell|seq6	antigen61|Q6GIN8|CP002114.3|bcell|seq6
antigen169|Q7A0H5|CP002114.3|bcell|seq8	antigen169|Q7A0H5|CP002114.3|bcell|seq8
antigen63|P65177|CP002114.3|bcell|seq2	antigen63|P65177|CP002114.3|bcell|seq2
antigen5|Q7A768|CP002114.3|bcell|seq8	antigen5|Q7A768|CP002114.3|bcell|seq8
antigen148|P72358|CP002114.3|bcell|seq5	antigen148|P72358|CP002114.3|bcell|seq5
antigen103|Q6GJE9|CP002114.3|bcell|seq3	antigen103|Q6GJE9|CP002114.3|bcell|seq3
antigen111|A5ISH9|CP002114.3|bcell|seq6	antigen111|A5ISH9|CP002114.3|bcell|seq6
antigen137|Q5HHB7|CP002114.3|bcell|seq7	antigen137|Q5HHB7|CP002114.3|bcell|seq7
antigen119|Q99UI1|CP002114.3|bcell|seq6	antigen119|Q99UI1|CP002114.3|bcell|seq6
antigen149|Q99QV7|CP002114.3|bcell|seq2	antigen149|Q99QV7|CP002114.3|bcell|seq2
antigen28|A6U0V5|CP002114.3|bcell|seq6	antigen28|A6U0V5|CP002114.3|bcell|seq6
antigen181|P66998|CP002114.3|bcell|seq2	antigen181|P66998|CP002114.3|bcell|seq2
antigen61|Q6GIN8|CP002114.3|bcell|seq7	antigen61|Q6GIN8|CP002114.3|bcell|seq7
antigen63|P65177|CP002114.3|bcell|seq3	antigen63|P65177|CP002114.3|bcell|seq3
antigen95|Q7A7B2|CP002114.3|bcell|seq8	antigen95|Q7A7B2|CP002114.3|bcell|seq8
antigen103|Q6GJE9|CP002114.3|bcell|seq4	antigen103|Q6GJE9|CP002114.3|bcell|seq4
antigen111|A5ISH9|CP002114.3|bcell|seq7	antigen111|A5ISH9|CP002114.3|bcell|seq7
antigen140|Q7A417|CP002114.3|bcell|seq9	antigen140|Q7A417|CP002114.3|bcell|seq9
antigen134|A7X1P4|CP002114.3|bcell|seq9	antigen134|A7X1P4|CP002114.3|bcell|seq9
antigen137|Q5HHB7|CP002114.3|bcell|seq8	antigen137|Q5HHB7|CP002114.3|bcell|seq8
antigen149|Q99QV7|CP002114.3|bcell|seq3	antigen149|Q99QV7|CP002114.3|bcell|seq3
antigen28|A6U0V5|CP002114.3|bcell|seq7	antigen28|A6U0V5|CP002114.3|bcell|seq7
antigen109|Q6GHU5|CP002114.3|bcell|seq3	antigen109|Q6GHU5|CP002114.3|bcell|seq3
antigen181|P66998|CP002114.3|bcell|seq3	antigen181|P66998|CP002114.3|bcell|seq3
antigen61|Q6GIN8|CP002114.3|bcell|seq8	antigen61|Q6GIN8|CP002114.3|bcell|seq8
antigen84|A5ITJ2|CP002114.3|bcell|seq2	antigen84|A5ITJ2|CP002114.3|bcell|seq2
antigen112|Q99V03|CP002114.3|bcell|seq7	antigen112|Q99V03|CP002114.3|bcell|seq7
antigen63|P65177|CP002114.3|bcell|seq4	antigen63|P65177|CP002114.3|bcell|seq4
antigen5|Q7A768|CP002114.3|bcell|seq10	antigen5|Q7A768|CP002114.3|bcell|seq10
antigen99|Q2YT14|CP002114.3|bcell|seq2	antigen99|Q2YT14|CP002114.3|bcell|seq2
antigen156|A8YZL5|CP002114.3|bcell|seq2	antigen156|A8YZL5|CP002114.3|bcell|seq2
antigen103|Q6GJE9|CP002114.3|bcell|seq5	antigen103|Q6GJE9|CP002114.3|bcell|seq5
antigen129|P63980|CP002114.3|bcell|seq13	antigen129|P63980|CP002114.3|bcell|seq13
antigen111|A5ISH9|CP002114.3|bcell|seq8	antigen111|A5ISH9|CP002114.3|bcell|seq8
antigen140|Q7A417|CP002114.3|bcell|seq10	antigen140|Q7A417|CP002114.3|bcell|seq10
antigen137|Q5HHB7|CP002114.3|bcell|seq9	antigen137|Q5HHB7|CP002114.3|bcell|seq9
antigen119|Q99UI1|CP002114.3|bcell|seq8	antigen119|Q99UI1|CP002114.3|bcell|seq8
antigen7|Q99WM3|CP002114.3|bcell|seq10	antigen7|Q99WM3|CP002114.3|bcell|seq10
antigen149|Q99QV7|CP002114.3|bcell|seq4	antigen149|Q99QV7|CP002114.3|bcell|seq4
antigen109|Q6GHU5|CP002114.3|bcell|seq4	antigen109|Q6GHU5|CP002114.3|bcell|seq4
antigen181|P66998|CP002114.3|bcell|seq4	antigen181|P66998|CP002114.3|bcell|seq4
antigen84|A5ITJ2|CP002114.3|bcell|seq3	antigen84|A5ITJ2|CP002114.3|bcell|seq3
antigen112|Q99V03|CP002114.3|bcell|seq8	antigen112|Q99V03|CP002114.3|bcell|seq8
antigen106|A0A0H3K9F2|CP002114.3|bcell|seq5	antigen106|A0A0H3K9F2|CP002114.3|bcell|seq5
antigen4|Q2YSI3|CP002114.3|bcell|seq11	antigen4|Q2YSI3|CP002114.3|bcell|seq11
antigen198|Q9ZEH3|CP002114.3|bcell|seq6	antigen198|Q9ZEH3|CP002114.3|bcell|seq6
antigen131|Q2YXC9|CP002114.3|bcell|seq4	antigen131|Q2YXC9|CP002114.3|bcell|seq4
antigen48|Q936F2|CP002114.3|bcell|seq8	antigen48|Q936F2|CP002114.3|bcell|seq8
antigen80|Q5HG90|CP002114.3|bcell|seq3	antigen80|Q5HG90|CP002114.3|bcell|seq3
antigen194|Q2FEK3|CP002114.3|bcell|seq5	antigen194|Q2FEK3|CP002114.3|bcell|seq5
antigen46|Q2YWH4|CP002114.3|bcell|seq6	antigen46|Q2YWH4|CP002114.3|bcell|seq6
antigen115|Q7A7G0|CP002114.3|bcell|seq10	antigen115|Q7A7G0|CP002114.3|bcell|seq10
antigen20|Q5HHK8|CP002114.3|bcell|seq5	antigen20|Q5HHK8|CP002114.3|bcell|seq5
antigen37|Q2YY04|CP002114.3|bcell|seq2	antigen37|Q2YY04|CP002114.3|bcell|seq2
antigen13|Q6GHM6|CP002114.3|bcell|seq10	antigen13|Q6GHM6|CP002114.3|bcell|seq10
antigen198|Q9ZEH3|CP002114.3|bcell|seq7	antigen198|Q9ZEH3|CP002114.3|bcell|seq7
antigen165|P65407|CP002114.3|bcell|seq4	antigen165|P65407|CP002114.3|bcell|seq4
antigen131|Q2YXC9|CP002114.3|bcell|seq5	antigen131|Q2YXC9|CP002114.3|bcell|seq5
antigen48|Q936F2|CP002114.3|bcell|seq9	antigen48|Q936F2|CP002114.3|bcell|seq9
