antigen139|P65968|BX571857.1|mhcii|seq1451	antigen139|P65968|BX571857.1|mhcii|seq1451
antigen139|P65968|BX571857.1|mhcii|seq898	antigen139|P65968|BX571857.1|mhcii|seq177
antigen139|P65968|BX571857.1|mhcii|seq898	antigen139|P65968|BX571857.1|mhcii|seq1105
antigen139|P65968|BX571857.1|mhcii|seq898	antigen139|P65968|BX571857.1|mhcii|seq1137
antigen139|P65968|BX571857.1|mhcii|seq898	antigen139|P65968|BX571857.1|mhcii|seq1106
antigen139|P65968|BX571857.1|mhcii|seq898	antigen139|P65968|BX571857.1|mhcii|seq1138
antigen139|P65968|BX571857.1|mhcii|seq898	antigen139|P65968|BX571857.1|mhcii|seq1107
antigen139|P65968|BX571857.1|mhcii|seq898	antigen139|P65968|BX571857.1|mhcii|seq1139
antigen139|P65968|BX571857.1|mhcii|seq898	antigen139|P65968|BX571857.1|mhcii|seq1108
antigen139|P65968|BX571857.1|mhcii|seq898	antigen139|P65968|BX571857.1|mhcii|seq1140
antigen139|P65968|BX571857.1|mhcii|seq898	antigen139|P65968|BX571857.1|mhcii|seq1109
antigen139|P65968|BX571857.1|mhcii|seq898	antigen139|P65968|BX571857.1|mhcii|seq1237
antigen139|P65968|BX571857.1|mhcii|seq898	antigen139|P65968|BX571857.1|mhcii|seq1238
antigen139|P65968|BX571857.1|mhcii|seq898	antigen139|P65968|BX571857.1|mhcii|seq1239
antigen139|P65968|BX571857.1|mhcii|seq898	antigen139|P65968|BX571857.1|mhcii|seq1240
antigen139|P65968|BX571857.1|mhcii|seq898	antigen139|P65968|BX571857.1|mhcii|seq732
antigen139|P65968|BX571857.1|mhcii|seq898	antigen139|P65968|BX571857.1|mhcii|seq733
antigen139|P65968|BX571857.1|mhcii|seq898	antigen139|P65968|BX571857.1|mhcii|seq893
antigen139|P65968|BX571857.1|mhcii|seq898	antigen139|P65968|BX571857.1|mhcii|seq894
antigen139|P65968|BX571857.1|mhcii|seq898	antigen139|P65968|BX571857.1|mhcii|seq863
antigen139|P65968|BX571857.1|mhcii|seq898	antigen139|P65968|BX571857.1|mhcii|seq895
antigen139|P65968|BX571857.1|mhcii|seq898	antigen139|P65968|BX571857.1|mhcii|seq1119
antigen139|P65968|BX571857.1|mhcii|seq898	antigen139|P65968|BX571857.1|mhcii|seq864
antigen139|P65968|BX571857.1|mhcii|seq898	antigen139|P65968|BX571857.1|mhcii|seq896
antigen139|P65968|BX571857.1|mhcii|seq898	antigen139|P65968|BX571857.1|mhcii|seq1120
antigen139|P65968|BX571857.1|mhcii|seq1186	antigen139|P65968|BX571857.1|mhcii|seq1186
antigen139|P65968|BX571857.1|mhcii|seq643	antigen139|P65968|BX571857.1|mhcii|seq643
antigen139|P65968|BX571857.1|mhcii|seq643	antigen139|P65968|BX571857.1|mhcii|seq641
antigen139|P65968|BX571857.1|mhcii|seq643	antigen139|P65968|BX571857.1|mhcii|seq833
antigen139|P65968|BX571857.1|mhcii|seq643	antigen139|P65968|BX571857.1|mhcii|seq642
antigen139|P65968|BX571857.1|mhcii|seq643	antigen139|P65968|BX571857.1|mhcii|seq834
antigen139|P65968|BX571857.1|mhcii|seq643	antigen139|P65968|BX571857.1|mhcii|seq835
antigen139|P65968|BX571857.1|mhcii|seq643	antigen139|P65968|BX571857.1|mhcii|seq836
antigen139|P65968|BX571857.1|mhcii|seq643	antigen139|P65968|BX571857.1|mhcii|seq70
antigen139|P65968|BX571857.1|mhcii|seq643	antigen139|P65968|BX571857.1|mhcii|seq71
antigen139|P65968|BX571857.1|mhcii|seq643	antigen139|P65968|BX571857.1|mhcii|seq743
antigen139|P65968|BX571857.1|mhcii|seq643	antigen139|P65968|BX571857.1|mhcii|seq72
antigen139|P65968|BX571857.1|mhcii|seq643	antigen139|P65968|BX571857.1|mhcii|seq744
antigen139|P65968|BX571857.1|mhcii|seq643	antigen139|P65968|BX571857.1|mhcii|seq745
antigen139|P65968|BX571857.1|mhcii|seq643	antigen139|P65968|BX571857.1|mhcii|seq746
antigen139|P65968|BX571857.1|mhcii|seq643	antigen139|P65968|BX571857.1|mhcii|seq747
antigen139|P65968|BX571857.1|mhcii|seq643	antigen139|P65968|BX571857.1|mhcii|seq589
antigen139|P65968|BX571857.1|mhcii|seq643	antigen139|P65968|BX571857.1|mhcii|seq590
antigen139|P65968|BX571857.1|mhcii|seq643	antigen139|P65968|BX571857.1|mhcii|seq591
antigen139|P65968|BX571857.1|mhcii|seq643	antigen139|P65968|BX571857.1|mhcii|seq592
antigen139|P65968|BX571857.1|mhcii|seq643	antigen139|P65968|BX571857.1|mhcii|seq593
antigen139|P65968|BX571857.1|mhcii|seq643	antigen139|P65968|BX571857.1|mhcii|seq594
antigen139|P65968|BX571857.1|mhcii|seq643	antigen139|P65968|BX571857.1|mhcii|seq187
antigen139|P65968|BX571857.1|mhcii|seq643	antigen139|P65968|BX571857.1|mhcii|seq188
antigen139|P65968|BX571857.1|mhcii|seq643	antigen139|P65968|BX571857.1|mhcii|seq189
antigen139|P65968|BX571857.1|mhcii|seq643	antigen139|P65968|BX571857.1|mhcii|seq190
antigen139|P65968|BX571857.1|mhcii|seq643	antigen139|P65968|BX571857.1|mhcii|seq638
antigen139|P65968|BX571857.1|mhcii|seq643	antigen139|P65968|BX571857.1|mhcii|seq191
antigen139|P65968|BX571857.1|mhcii|seq643	antigen139|P65968|BX571857.1|mhcii|seq639
antigen139|P65968|BX571857.1|mhcii|seq643	antigen139|P65968|BX571857.1|mhcii|seq192
antigen139|P65968|BX571857.1|mhcii|seq643	antigen139|P65968|BX571857.1|mhcii|seq640
antigen139|P65968|BX571857.1|mhcii|seq675	antigen139|P65968|BX571857.1|mhcii|seq675
antigen139|P65968|BX571857.1|mhcii|seq675	antigen139|P65968|BX571857.1|mhcii|seq674
antigen139|P65968|BX571857.1|mhcii|seq675	antigen139|P65968|BX571857.1|mhcii|seq965
antigen139|P65968|BX571857.1|mhcii|seq675	antigen139|P65968|BX571857.1|mhcii|seq964
antigen139|P65968|BX571857.1|mhcii|seq675	antigen139|P65968|BX571857.1|mhcii|seq492
antigen139|P65968|BX571857.1|mhcii|seq675	antigen139|P65968|BX571857.1|mhcii|seq493
antigen139|P65968|BX571857.1|mhcii|seq675	antigen139|P65968|BX571857.1|mhcii|seq980
antigen139|P65968|BX571857.1|mhcii|seq675	antigen139|P65968|BX571857.1|mhcii|seq981
antigen139|P65968|BX571857.1|mhcii|seq675	antigen139|P65968|BX571857.1|mhcii|seq1392
antigen139|P65968|BX571857.1|mhcii|seq675	antigen139|P65968|BX571857.1|mhcii|seq1391
antigen139|P65968|BX571857.1|mhcii|seq1155	antigen139|P65968|BX571857.1|mhcii|seq1155
antigen139|P65968|BX571857.1|mhcii|seq1155	antigen139|P65968|BX571857.1|mhcii|seq1153
antigen139|P65968|BX571857.1|mhcii|seq1155	antigen139|P65968|BX571857.1|mhcii|seq1154
antigen139|P65968|BX571857.1|mhcii|seq1155	antigen139|P65968|BX571857.1|mhcii|seq1092
antigen139|P65968|BX571857.1|mhcii|seq1155	antigen139|P65968|BX571857.1|mhcii|seq1093
antigen139|P65968|BX571857.1|mhcii|seq1155	antigen139|P65968|BX571857.1|mhcii|seq1094
antigen139|P65968|BX571857.1|mhcii|seq1155	antigen139|P65968|BX571857.1|mhcii|seq1063
antigen139|P65968|BX571857.1|mhcii|seq1155	antigen139|P65968|BX571857.1|mhcii|seq232
antigen139|P65968|BX571857.1|mhcii|seq1155	antigen139|P65968|BX571857.1|mhcii|seq1064
antigen139|P65968|BX571857.1|mhcii|seq1155	antigen139|P65968|BX571857.1|mhcii|seq233
antigen139|P65968|BX571857.1|mhcii|seq1155	antigen139|P65968|BX571857.1|mhcii|seq361
antigen139|P65968|BX571857.1|mhcii|seq1155	antigen139|P65968|BX571857.1|mhcii|seq1065
antigen139|P65968|BX571857.1|mhcii|seq1155	antigen139|P65968|BX571857.1|mhcii|seq234
antigen139|P65968|BX571857.1|mhcii|seq1155	antigen139|P65968|BX571857.1|mhcii|seq362
antigen139|P65968|BX571857.1|mhcii|seq1155	antigen139|P65968|BX571857.1|mhcii|seq1066
antigen139|P65968|BX571857.1|mhcii|seq1155	antigen139|P65968|BX571857.1|mhcii|seq235
antigen139|P65968|BX571857.1|mhcii|seq1155	antigen139|P65968|BX571857.1|mhcii|seq363
antigen139|P65968|BX571857.1|mhcii|seq1155	antigen139|P65968|BX571857.1|mhcii|seq1067
antigen139|P65968|BX571857.1|mhcii|seq1155	antigen139|P65968|BX571857.1|mhcii|seq12
antigen139|P65968|BX571857.1|mhcii|seq1155	antigen139|P65968|BX571857.1|mhcii|seq236
antigen139|P65968|BX571857.1|mhcii|seq1155	antigen139|P65968|BX571857.1|mhcii|seq364
antigen139|P65968|BX571857.1|mhcii|seq1155	antigen139|P65968|BX571857.1|mhcii|seq1068
antigen139|P65968|BX571857.1|mhcii|seq1155	antigen139|P65968|BX571857.1|mhcii|seq13
antigen139|P65968|BX571857.1|mhcii|seq1155	antigen139|P65968|BX571857.1|mhcii|seq237
antigen139|P65968|BX571857.1|mhcii|seq1155	antigen139|P65968|BX571857.1|mhcii|seq365
antigen139|P65968|BX571857.1|mhcii|seq1155	antigen139|P65968|BX571857.1|mhcii|seq14
antigen139|P65968|BX571857.1|mhcii|seq1155	antigen139|P65968|BX571857.1|mhcii|seq366
antigen139|P65968|BX571857.1|mhcii|seq1155	antigen139|P65968|BX571857.1|mhcii|seq15
antigen139|P65968|BX571857.1|mhcii|seq1155	antigen139|P65968|BX571857.1|mhcii|seq848
antigen139|P65968|BX571857.1|mhcii|seq1155	antigen139|P65968|BX571857.1|mhcii|seq849
antigen139|P65968|BX571857.1|mhcii|seq1155	antigen139|P65968|BX571857.1|mhcii|seq850
antigen139|P65968|BX571857.1|mhcii|seq1155	antigen139|P65968|BX571857.1|mhcii|seq882
antigen139|P65968|BX571857.1|mhcii|seq1155	antigen139|P65968|BX571857.1|mhcii|seq851
antigen139|P65968|BX571857.1|mhcii|seq1155	antigen139|P65968|BX571857.1|mhcii|seq883
antigen139|P65968|BX571857.1|mhcii|seq1155	antigen139|P65968|BX571857.1|mhcii|seq852
antigen139|P65968|BX571857.1|mhcii|seq1155	antigen139|P65968|BX571857.1|mhcii|seq853
antigen139|P65968|BX571857.1|mhcii|seq1155	antigen139|P65968|BX571857.1|mhcii|seq250
antigen139|P65968|BX571857.1|mhcii|seq1155	antigen139|P65968|BX571857.1|mhcii|seq1210
antigen139|P65968|BX571857.1|mhcii|seq1155	antigen139|P65968|BX571857.1|mhcii|seq1370
antigen139|P65968|BX571857.1|mhcii|seq1155	antigen139|P65968|BX571857.1|mhcii|seq251
antigen139|P65968|BX571857.1|mhcii|seq1155	antigen139|P65968|BX571857.1|mhcii|seq1371
antigen139|P65968|BX571857.1|mhcii|seq1155	antigen139|P65968|BX571857.1|mhcii|seq252
antigen139|P65968|BX571857.1|mhcii|seq1155	antigen139|P65968|BX571857.1|mhcii|seq1372
antigen139|P65968|BX571857.1|mhcii|seq1155	antigen139|P65968|BX571857.1|mhcii|seq253
antigen139|P65968|BX571857.1|mhcii|seq1155	antigen139|P65968|BX571857.1|mhcii|seq1373
antigen139|P65968|BX571857.1|mhcii|seq1155	antigen139|P65968|BX571857.1|mhcii|seq254
antigen139|P65968|BX571857.1|mhcii|seq1155	antigen139|P65968|BX571857.1|mhcii|seq1150
antigen139|P65968|BX571857.1|mhcii|seq1155	antigen139|P65968|BX571857.1|mhcii|seq1374
antigen139|P65968|BX571857.1|mhcii|seq1155	antigen139|P65968|BX571857.1|mhcii|seq1151
antigen139|P65968|BX571857.1|mhcii|seq1155	antigen139|P65968|BX571857.1|mhcii|seq1375
antigen139|P65968|BX571857.1|mhcii|seq1155	antigen139|P65968|BX571857.1|mhcii|seq1152
antigen139|P65968|BX571857.1|mhcii|seq420	antigen139|P65968|BX571857.1|mhcii|seq420
antigen139|P65968|BX571857.1|mhcii|seq420	antigen139|P65968|BX571857.1|mhcii|seq1128
antigen139|P65968|BX571857.1|mhcii|seq420	antigen139|P65968|BX571857.1|mhcii|seq1229
antigen139|P65968|BX571857.1|mhcii|seq420	antigen139|P65968|BX571857.1|mhcii|seq1126
antigen139|P65968|BX571857.1|mhcii|seq420	antigen139|P65968|BX571857.1|mhcii|seq1127
antigen139|P65968|BX571857.1|mhcii|seq420	antigen139|P65968|BX571857.1|mhcii|seq1228
antigen139|P65968|BX571857.1|mhcii|seq420	antigen139|P65968|BX571857.1|mhcii|seq884
antigen139|P65968|BX571857.1|mhcii|seq420	antigen139|P65968|BX571857.1|mhcii|seq885
antigen139|P65968|BX571857.1|mhcii|seq420	antigen139|P65968|BX571857.1|mhcii|seq1110
antigen139|P65968|BX571857.1|mhcii|seq420	antigen139|P65968|BX571857.1|mhcii|seq1226
antigen139|P65968|BX571857.1|mhcii|seq420	antigen139|P65968|BX571857.1|mhcii|seq1227
antigen139|P65968|BX571857.1|mhcii|seq740	antigen139|P65968|BX571857.1|mhcii|seq740
antigen139|P65968|BX571857.1|mhcii|seq740	antigen139|P65968|BX571857.1|mhcii|seq65
antigen139|P65968|BX571857.1|mhcii|seq740	antigen139|P65968|BX571857.1|mhcii|seq449
antigen139|P65968|BX571857.1|mhcii|seq740	antigen139|P65968|BX571857.1|mhcii|seq737
antigen139|P65968|BX571857.1|mhcii|seq740	antigen139|P65968|BX571857.1|mhcii|seq66
antigen139|P65968|BX571857.1|mhcii|seq740	antigen139|P65968|BX571857.1|mhcii|seq450
antigen139|P65968|BX571857.1|mhcii|seq740	antigen139|P65968|BX571857.1|mhcii|seq738
antigen139|P65968|BX571857.1|mhcii|seq740	antigen139|P65968|BX571857.1|mhcii|seq67
antigen139|P65968|BX571857.1|mhcii|seq740	antigen139|P65968|BX571857.1|mhcii|seq739
antigen139|P65968|BX571857.1|mhcii|seq740	antigen139|P65968|BX571857.1|mhcii|seq68
antigen139|P65968|BX571857.1|mhcii|seq740	antigen139|P65968|BX571857.1|mhcii|seq741
antigen139|P65968|BX571857.1|mhcii|seq740	antigen139|P65968|BX571857.1|mhcii|seq742
antigen139|P65968|BX571857.1|mhcii|seq740	antigen139|P65968|BX571857.1|mhcii|seq587
antigen139|P65968|BX571857.1|mhcii|seq740	antigen139|P65968|BX571857.1|mhcii|seq588
antigen139|P65968|BX571857.1|mhcii|seq740	antigen139|P65968|BX571857.1|mhcii|seq182
antigen139|P65968|BX571857.1|mhcii|seq740	antigen139|P65968|BX571857.1|mhcii|seq183
antigen139|P65968|BX571857.1|mhcii|seq740	antigen139|P65968|BX571857.1|mhcii|seq184
antigen139|P65968|BX571857.1|mhcii|seq740	antigen139|P65968|BX571857.1|mhcii|seq185
antigen139|P65968|BX571857.1|mhcii|seq740	antigen139|P65968|BX571857.1|mhcii|seq186
antigen139|P65968|BX571857.1|mhcii|seq740	antigen139|P65968|BX571857.1|mhcii|seq827
antigen139|P65968|BX571857.1|mhcii|seq740	antigen139|P65968|BX571857.1|mhcii|seq828
antigen139|P65968|BX571857.1|mhcii|seq740	antigen139|P65968|BX571857.1|mhcii|seq637
antigen139|P65968|BX571857.1|mhcii|seq740	antigen139|P65968|BX571857.1|mhcii|seq829
antigen139|P65968|BX571857.1|mhcii|seq740	antigen139|P65968|BX571857.1|mhcii|seq830
antigen139|P65968|BX571857.1|mhcii|seq740	antigen139|P65968|BX571857.1|mhcii|seq831
antigen139|P65968|BX571857.1|mhcii|seq740	antigen139|P65968|BX571857.1|mhcii|seq64
antigen139|P65968|BX571857.1|mhcii|seq740	antigen139|P65968|BX571857.1|mhcii|seq448
antigen139|P65968|BX571857.1|mhcii|seq740	antigen139|P65968|BX571857.1|mhcii|seq832
antigen139|P65968|BX571857.1|mhcii|seq996	antigen139|P65968|BX571857.1|mhcii|seq996
antigen139|P65968|BX571857.1|mhcii|seq996	antigen139|P65968|BX571857.1|mhcii|seq994
antigen139|P65968|BX571857.1|mhcii|seq996	antigen139|P65968|BX571857.1|mhcii|seq259
antigen139|P65968|BX571857.1|mhcii|seq996	antigen139|P65968|BX571857.1|mhcii|seq995
antigen139|P65968|BX571857.1|mhcii|seq996	antigen139|P65968|BX571857.1|mhcii|seq997
antigen139|P65968|BX571857.1|mhcii|seq996	antigen139|P65968|BX571857.1|mhcii|seq998
antigen139|P65968|BX571857.1|mhcii|seq996	antigen139|P65968|BX571857.1|mhcii|seq999
antigen139|P65968|BX571857.1|mhcii|seq996	antigen139|P65968|BX571857.1|mhcii|seq210
antigen139|P65968|BX571857.1|mhcii|seq996	antigen139|P65968|BX571857.1|mhcii|seq211
antigen139|P65968|BX571857.1|mhcii|seq996	antigen139|P65968|BX571857.1|mhcii|seq212
antigen139|P65968|BX571857.1|mhcii|seq996	antigen139|P65968|BX571857.1|mhcii|seq213
antigen139|P65968|BX571857.1|mhcii|seq996	antigen139|P65968|BX571857.1|mhcii|seq1334
antigen139|P65968|BX571857.1|mhcii|seq996	antigen139|P65968|BX571857.1|mhcii|seq1271
antigen139|P65968|BX571857.1|mhcii|seq996	antigen139|P65968|BX571857.1|mhcii|seq1335
antigen139|P65968|BX571857.1|mhcii|seq996	antigen139|P65968|BX571857.1|mhcii|seq1272
antigen139|P65968|BX571857.1|mhcii|seq996	antigen139|P65968|BX571857.1|mhcii|seq1273
antigen139|P65968|BX571857.1|mhcii|seq996	antigen139|P65968|BX571857.1|mhcii|seq1274
antigen139|P65968|BX571857.1|mhcii|seq996	antigen139|P65968|BX571857.1|mhcii|seq1275
antigen139|P65968|BX571857.1|mhcii|seq996	antigen139|P65968|BX571857.1|mhcii|seq322
antigen139|P65968|BX571857.1|mhcii|seq996	antigen139|P65968|BX571857.1|mhcii|seq323
antigen139|P65968|BX571857.1|mhcii|seq996	antigen139|P65968|BX571857.1|mhcii|seq209
antigen139|P65968|BX571857.1|mhcii|seq1156	antigen139|P65968|BX571857.1|mhcii|seq1156
antigen139|P65968|BX571857.1|mhcii|seq1156	antigen139|P65968|BX571857.1|mhcii|seq1025
antigen139|P65968|BX571857.1|mhcii|seq1156	antigen139|P65968|BX571857.1|mhcii|seq1026
antigen139|P65968|BX571857.1|mhcii|seq1156	antigen139|P65968|BX571857.1|mhcii|seq1027
antigen139|P65968|BX571857.1|mhcii|seq1156	antigen139|P65968|BX571857.1|mhcii|seq1024
antigen139|P65968|BX571857.1|mhcii|seq1316	antigen139|P65968|BX571857.1|mhcii|seq1316
antigen139|P65968|BX571857.1|mhcii|seq1348	antigen139|P65968|BX571857.1|mhcii|seq1348
antigen139|P65968|BX571857.1|mhcii|seq1348	antigen139|P65968|BX571857.1|mhcii|seq1346
antigen139|P65968|BX571857.1|mhcii|seq1348	antigen139|P65968|BX571857.1|mhcii|seq1347
antigen139|P65968|BX571857.1|mhcii|seq1348	antigen139|P65968|BX571857.1|mhcii|seq1349
antigen139|P65968|BX571857.1|mhcii|seq1348	antigen139|P65968|BX571857.1|mhcii|seq1350
antigen139|P65968|BX571857.1|mhcii|seq1348	antigen139|P65968|BX571857.1|mhcii|seq1351
antigen139|P65968|BX571857.1|mhcii|seq1348	antigen139|P65968|BX571857.1|mhcii|seq809
antigen139|P65968|BX571857.1|mhcii|seq1348	antigen139|P65968|BX571857.1|mhcii|seq810
antigen139|P65968|BX571857.1|mhcii|seq1348	antigen139|P65968|BX571857.1|mhcii|seq811
antigen139|P65968|BX571857.1|mhcii|seq1348	antigen139|P65968|BX571857.1|mhcii|seq337
antigen139|P65968|BX571857.1|mhcii|seq1348	antigen139|P65968|BX571857.1|mhcii|seq338
antigen139|P65968|BX571857.1|mhcii|seq1348	antigen139|P65968|BX571857.1|mhcii|seq339
antigen139|P65968|BX571857.1|mhcii|seq1348	antigen139|P65968|BX571857.1|mhcii|seq1043
antigen139|P65968|BX571857.1|mhcii|seq1348	antigen139|P65968|BX571857.1|mhcii|seq1216
antigen139|P65968|BX571857.1|mhcii|seq1348	antigen139|P65968|BX571857.1|mhcii|seq1040
antigen139|P65968|BX571857.1|mhcii|seq1348	antigen139|P65968|BX571857.1|mhcii|seq1213
antigen139|P65968|BX571857.1|mhcii|seq1348	antigen139|P65968|BX571857.1|mhcii|seq1041
antigen139|P65968|BX571857.1|mhcii|seq1348	antigen139|P65968|BX571857.1|mhcii|seq1214
antigen139|P65968|BX571857.1|mhcii|seq1348	antigen139|P65968|BX571857.1|mhcii|seq1042
antigen139|P65968|BX571857.1|mhcii|seq1348	antigen139|P65968|BX571857.1|mhcii|seq1215
antigen139|P65968|BX571857.1|mhcii|seq1348	antigen139|P65968|BX571857.1|mhcii|seq1044
antigen139|P65968|BX571857.1|mhcii|seq1348	antigen139|P65968|BX571857.1|mhcii|seq1217
antigen139|P65968|BX571857.1|mhcii|seq1348	antigen139|P65968|BX571857.1|mhcii|seq1045
antigen139|P65968|BX571857.1|mhcii|seq1348	antigen139|P65968|BX571857.1|mhcii|seq1218
antigen139|P65968|BX571857.1|mhcii|seq1348	antigen139|P65968|BX571857.1|mhcii|seq1046
antigen139|P65968|BX571857.1|mhcii|seq1348	antigen139|P65968|BX571857.1|mhcii|seq1219
antigen139|P65968|BX571857.1|mhcii|seq1348	antigen139|P65968|BX571857.1|mhcii|seq340
antigen139|P65968|BX571857.1|mhcii|seq1348	antigen139|P65968|BX571857.1|mhcii|seq660
antigen139|P65968|BX571857.1|mhcii|seq1348	antigen139|P65968|BX571857.1|mhcii|seq33
antigen139|P65968|BX571857.1|mhcii|seq1348	antigen139|P65968|BX571857.1|mhcii|seq341
antigen139|P65968|BX571857.1|mhcii|seq1348	antigen139|P65968|BX571857.1|mhcii|seq661
antigen139|P65968|BX571857.1|mhcii|seq1348	antigen139|P65968|BX571857.1|mhcii|seq34
antigen139|P65968|BX571857.1|mhcii|seq1348	antigen139|P65968|BX571857.1|mhcii|seq662
antigen139|P65968|BX571857.1|mhcii|seq1348	antigen139|P65968|BX571857.1|mhcii|seq35
antigen139|P65968|BX571857.1|mhcii|seq1348	antigen139|P65968|BX571857.1|mhcii|seq663
antigen139|P65968|BX571857.1|mhcii|seq1348	antigen139|P65968|BX571857.1|mhcii|seq36
antigen139|P65968|BX571857.1|mhcii|seq1348	antigen139|P65968|BX571857.1|mhcii|seq664
antigen139|P65968|BX571857.1|mhcii|seq1348	antigen139|P65968|BX571857.1|mhcii|seq37
antigen139|P65968|BX571857.1|mhcii|seq357	antigen139|P65968|BX571857.1|mhcii|seq357
antigen139|P65968|BX571857.1|mhcii|seq357	antigen139|P65968|BX571857.1|mhcii|seq226
antigen139|P65968|BX571857.1|mhcii|seq357	antigen139|P65968|BX571857.1|mhcii|seq354
antigen139|P65968|BX571857.1|mhcii|seq357	antigen139|P65968|BX571857.1|mhcii|seq355
antigen139|P65968|BX571857.1|mhcii|seq357	antigen139|P65968|BX571857.1|mhcii|seq356
antigen139|P65968|BX571857.1|mhcii|seq357	antigen139|P65968|BX571857.1|mhcii|seq358
antigen139|P65968|BX571857.1|mhcii|seq357	antigen139|P65968|BX571857.1|mhcii|seq841
antigen139|P65968|BX571857.1|mhcii|seq357	antigen139|P65968|BX571857.1|mhcii|seq1364
antigen139|P65968|BX571857.1|mhcii|seq357	antigen139|P65968|BX571857.1|mhcii|seq1365
antigen139|P65968|BX571857.1|mhcii|seq357	antigen139|P65968|BX571857.1|mhcii|seq1145
antigen139|P65968|BX571857.1|mhcii|seq357	antigen139|P65968|BX571857.1|mhcii|seq1056
antigen139|P65968|BX571857.1|mhcii|seq357	antigen139|P65968|BX571857.1|mhcii|seq1060
antigen139|P65968|BX571857.1|mhcii|seq357	antigen139|P65968|BX571857.1|mhcii|seq1057
antigen139|P65968|BX571857.1|mhcii|seq357	antigen139|P65968|BX571857.1|mhcii|seq1058
antigen139|P65968|BX571857.1|mhcii|seq357	antigen139|P65968|BX571857.1|mhcii|seq227
antigen139|P65968|BX571857.1|mhcii|seq357	antigen139|P65968|BX571857.1|mhcii|seq1059
antigen139|P65968|BX571857.1|mhcii|seq357	antigen139|P65968|BX571857.1|mhcii|seq228
antigen139|P65968|BX571857.1|mhcii|seq357	antigen139|P65968|BX571857.1|mhcii|seq229
antigen139|P65968|BX571857.1|mhcii|seq357	antigen139|P65968|BX571857.1|mhcii|seq1061
antigen139|P65968|BX571857.1|mhcii|seq357	antigen139|P65968|BX571857.1|mhcii|seq230
antigen139|P65968|BX571857.1|mhcii|seq357	antigen139|P65968|BX571857.1|mhcii|seq1062
antigen139|P65968|BX571857.1|mhcii|seq357	antigen139|P65968|BX571857.1|mhcii|seq231
antigen139|P65968|BX571857.1|mhcii|seq357	antigen139|P65968|BX571857.1|mhcii|seq359
antigen139|P65968|BX571857.1|mhcii|seq357	antigen139|P65968|BX571857.1|mhcii|seq583
antigen139|P65968|BX571857.1|mhcii|seq357	antigen139|P65968|BX571857.1|mhcii|seq360
antigen139|P65968|BX571857.1|mhcii|seq357	antigen139|P65968|BX571857.1|mhcii|seq584
antigen139|P65968|BX571857.1|mhcii|seq357	antigen139|P65968|BX571857.1|mhcii|seq585
antigen139|P65968|BX571857.1|mhcii|seq357	antigen139|P65968|BX571857.1|mhcii|seq586
antigen139|P65968|BX571857.1|mhcii|seq357	antigen139|P65968|BX571857.1|mhcii|seq842
antigen139|P65968|BX571857.1|mhcii|seq357	antigen139|P65968|BX571857.1|mhcii|seq843
antigen139|P65968|BX571857.1|mhcii|seq357	antigen139|P65968|BX571857.1|mhcii|seq844
antigen139|P65968|BX571857.1|mhcii|seq357	antigen139|P65968|BX571857.1|mhcii|seq845
antigen139|P65968|BX571857.1|mhcii|seq357	antigen139|P65968|BX571857.1|mhcii|seq846
antigen139|P65968|BX571857.1|mhcii|seq357	antigen139|P65968|BX571857.1|mhcii|seq847
antigen139|P65968|BX571857.1|mhcii|seq357	antigen139|P65968|BX571857.1|mhcii|seq632
antigen139|P65968|BX571857.1|mhcii|seq357	antigen139|P65968|BX571857.1|mhcii|seq633
antigen139|P65968|BX571857.1|mhcii|seq357	antigen139|P65968|BX571857.1|mhcii|seq1369
antigen139|P65968|BX571857.1|mhcii|seq357	antigen139|P65968|BX571857.1|mhcii|seq634
antigen139|P65968|BX571857.1|mhcii|seq357	antigen139|P65968|BX571857.1|mhcii|seq635
antigen139|P65968|BX571857.1|mhcii|seq357	antigen139|P65968|BX571857.1|mhcii|seq636
antigen139|P65968|BX571857.1|mhcii|seq549	antigen139|P65968|BX571857.1|mhcii|seq549
antigen139|P65968|BX571857.1|mhcii|seq549	antigen139|P65968|BX571857.1|mhcii|seq545
antigen139|P65968|BX571857.1|mhcii|seq549	antigen139|P65968|BX571857.1|mhcii|seq546
antigen139|P65968|BX571857.1|mhcii|seq549	antigen139|P65968|BX571857.1|mhcii|seq547
antigen139|P65968|BX571857.1|mhcii|seq549	antigen139|P65968|BX571857.1|mhcii|seq548
antigen139|P65968|BX571857.1|mhcii|seq549	antigen139|P65968|BX571857.1|mhcii|seq619
antigen139|P65968|BX571857.1|mhcii|seq549	antigen139|P65968|BX571857.1|mhcii|seq620
antigen139|P65968|BX571857.1|mhcii|seq549	antigen139|P65968|BX571857.1|mhcii|seq301
antigen139|P65968|BX571857.1|mhcii|seq549	antigen139|P65968|BX571857.1|mhcii|seq621
antigen139|P65968|BX571857.1|mhcii|seq549	antigen139|P65968|BX571857.1|mhcii|seq302
antigen139|P65968|BX571857.1|mhcii|seq549	antigen139|P65968|BX571857.1|mhcii|seq622
antigen139|P65968|BX571857.1|mhcii|seq549	antigen139|P65968|BX571857.1|mhcii|seq303
antigen139|P65968|BX571857.1|mhcii|seq549	antigen139|P65968|BX571857.1|mhcii|seq623
antigen139|P65968|BX571857.1|mhcii|seq549	antigen139|P65968|BX571857.1|mhcii|seq304
antigen139|P65968|BX571857.1|mhcii|seq549	antigen139|P65968|BX571857.1|mhcii|seq336
