antigen19|P68789|BX571856.1|mhcii|seq6121	antigen19|P68789|BX571856.1|mhcii|seq6121
antigen19|P68789|BX571856.1|mhcii|seq4548	antigen19|P68789|BX571856.1|mhcii|seq313
antigen19|P68789|BX571856.1|mhcii|seq4548	antigen19|P68789|BX571856.1|mhcii|seq314
antigen19|P68789|BX571856.1|mhcii|seq4548	antigen19|P68789|BX571856.1|mhcii|seq315
antigen19|P68789|BX571856.1|mhcii|seq4548	antigen19|P68789|BX571856.1|mhcii|seq4543
antigen19|P68789|BX571856.1|mhcii|seq4548	antigen19|P68789|BX571856.1|mhcii|seq4544
antigen19|P68789|BX571856.1|mhcii|seq4804	antigen19|P68789|BX571856.1|mhcii|seq4804
antigen19|P68789|BX571856.1|mhcii|seq4804	antigen19|P68789|BX571856.1|mhcii|seq4803
antigen19|P68789|BX571856.1|mhcii|seq4804	antigen19|P68789|BX571856.1|mhcii|seq4805
antigen19|P68789|BX571856.1|mhcii|seq5252	antigen19|P68789|BX571856.1|mhcii|seq5252
antigen19|P68789|BX571856.1|mhcii|seq5252	antigen19|P68789|BX571856.1|mhcii|seq5249
antigen19|P68789|BX571856.1|mhcii|seq5252	antigen19|P68789|BX571856.1|mhcii|seq5250
antigen19|P68789|BX571856.1|mhcii|seq5252	antigen19|P68789|BX571856.1|mhcii|seq5251
antigen19|P68789|BX571856.1|mhcii|seq5252	antigen19|P68789|BX571856.1|mhcii|seq681
antigen19|P68789|BX571856.1|mhcii|seq5252	antigen19|P68789|BX571856.1|mhcii|seq1833
antigen19|P68789|BX571856.1|mhcii|seq5252	antigen19|P68789|BX571856.1|mhcii|seq682
antigen19|P68789|BX571856.1|mhcii|seq5252	antigen19|P68789|BX571856.1|mhcii|seq1834
antigen19|P68789|BX571856.1|mhcii|seq5252	antigen19|P68789|BX571856.1|mhcii|seq683
antigen19|P68789|BX571856.1|mhcii|seq5252	antigen19|P68789|BX571856.1|mhcii|seq1835
antigen19|P68789|BX571856.1|mhcii|seq5252	antigen19|P68789|BX571856.1|mhcii|seq684
antigen19|P68789|BX571856.1|mhcii|seq5252	antigen19|P68789|BX571856.1|mhcii|seq1836
antigen19|P68789|BX571856.1|mhcii|seq5252	antigen19|P68789|BX571856.1|mhcii|seq1837
antigen19|P68789|BX571856.1|mhcii|seq5252	antigen19|P68789|BX571856.1|mhcii|seq1838
antigen19|P68789|BX571856.1|mhcii|seq5252	antigen19|P68789|BX571856.1|mhcii|seq3726
antigen19|P68789|BX571856.1|mhcii|seq5252	antigen19|P68789|BX571856.1|mhcii|seq4558
antigen19|P68789|BX571856.1|mhcii|seq5252	antigen19|P68789|BX571856.1|mhcii|seq6446
antigen19|P68789|BX571856.1|mhcii|seq5252	antigen19|P68789|BX571856.1|mhcii|seq3727
antigen19|P68789|BX571856.1|mhcii|seq5252	antigen19|P68789|BX571856.1|mhcii|seq4559
antigen19|P68789|BX571856.1|mhcii|seq5252	antigen19|P68789|BX571856.1|mhcii|seq6447
antigen19|P68789|BX571856.1|mhcii|seq5252	antigen19|P68789|BX571856.1|mhcii|seq3728
antigen19|P68789|BX571856.1|mhcii|seq5252	antigen19|P68789|BX571856.1|mhcii|seq6448
antigen19|P68789|BX571856.1|mhcii|seq5252	antigen19|P68789|BX571856.1|mhcii|seq6449
antigen19|P68789|BX571856.1|mhcii|seq5252	antigen19|P68789|BX571856.1|mhcii|seq6450
antigen19|P68789|BX571856.1|mhcii|seq5252	antigen19|P68789|BX571856.1|mhcii|seq4633
antigen19|P68789|BX571856.1|mhcii|seq5252	antigen19|P68789|BX571856.1|mhcii|seq4634
antigen19|P68789|BX571856.1|mhcii|seq5252	antigen19|P68789|BX571856.1|mhcii|seq4635
antigen19|P68789|BX571856.1|mhcii|seq5252	antigen19|P68789|BX571856.1|mhcii|seq4636
antigen19|P68789|BX571856.1|mhcii|seq5252	antigen19|P68789|BX571856.1|mhcii|seq4637
antigen19|P68789|BX571856.1|mhcii|seq5252	antigen19|P68789|BX571856.1|mhcii|seq5247
antigen19|P68789|BX571856.1|mhcii|seq5252	antigen19|P68789|BX571856.1|mhcii|seq5248
antigen19|P68789|BX571856.1|mhcii|seq3045	antigen19|P68789|BX571856.1|mhcii|seq3045
antigen19|P68789|BX571856.1|mhcii|seq3045	antigen19|P68789|BX571856.1|mhcii|seq3044
antigen19|P68789|BX571856.1|mhcii|seq3045	antigen19|P68789|BX571856.1|mhcii|seq3046
antigen19|P68789|BX571856.1|mhcii|seq3045	antigen19|P68789|BX571856.1|mhcii|seq2091
antigen19|P68789|BX571856.1|mhcii|seq3141	antigen19|P68789|BX571856.1|mhcii|seq3141
antigen19|P68789|BX571856.1|mhcii|seq3141	antigen19|P68789|BX571856.1|mhcii|seq290
antigen19|P68789|BX571856.1|mhcii|seq3141	antigen19|P68789|BX571856.1|mhcii|seq3138
antigen19|P68789|BX571856.1|mhcii|seq3141	antigen19|P68789|BX571856.1|mhcii|seq291
antigen19|P68789|BX571856.1|mhcii|seq3141	antigen19|P68789|BX571856.1|mhcii|seq2883
antigen19|P68789|BX571856.1|mhcii|seq3141	antigen19|P68789|BX571856.1|mhcii|seq3139
antigen19|P68789|BX571856.1|mhcii|seq3141	antigen19|P68789|BX571856.1|mhcii|seq2884
antigen19|P68789|BX571856.1|mhcii|seq3141	antigen19|P68789|BX571856.1|mhcii|seq3140
antigen19|P68789|BX571856.1|mhcii|seq3141	antigen19|P68789|BX571856.1|mhcii|seq2885
antigen19|P68789|BX571856.1|mhcii|seq3141	antigen19|P68789|BX571856.1|mhcii|seq4613
antigen19|P68789|BX571856.1|mhcii|seq3141	antigen19|P68789|BX571856.1|mhcii|seq2886
antigen19|P68789|BX571856.1|mhcii|seq3141	antigen19|P68789|BX571856.1|mhcii|seq3142
antigen19|P68789|BX571856.1|mhcii|seq3141	antigen19|P68789|BX571856.1|mhcii|seq4614
antigen19|P68789|BX571856.1|mhcii|seq3141	antigen19|P68789|BX571856.1|mhcii|seq2887
antigen19|P68789|BX571856.1|mhcii|seq3141	antigen19|P68789|BX571856.1|mhcii|seq3143
antigen19|P68789|BX571856.1|mhcii|seq3141	antigen19|P68789|BX571856.1|mhcii|seq4615
antigen19|P68789|BX571856.1|mhcii|seq3141	antigen19|P68789|BX571856.1|mhcii|seq2888
antigen19|P68789|BX571856.1|mhcii|seq3141	antigen19|P68789|BX571856.1|mhcii|seq3144
antigen19|P68789|BX571856.1|mhcii|seq3141	antigen19|P68789|BX571856.1|mhcii|seq4616
antigen19|P68789|BX571856.1|mhcii|seq3141	antigen19|P68789|BX571856.1|mhcii|seq2889
antigen19|P68789|BX571856.1|mhcii|seq3141	antigen19|P68789|BX571856.1|mhcii|seq3145
antigen19|P68789|BX571856.1|mhcii|seq3141	antigen19|P68789|BX571856.1|mhcii|seq4617
antigen19|P68789|BX571856.1|mhcii|seq3141	antigen19|P68789|BX571856.1|mhcii|seq4618
antigen19|P68789|BX571856.1|mhcii|seq3141	antigen19|P68789|BX571856.1|mhcii|seq1739
antigen19|P68789|BX571856.1|mhcii|seq3141	antigen19|P68789|BX571856.1|mhcii|seq1740
antigen19|P68789|BX571856.1|mhcii|seq3141	antigen19|P68789|BX571856.1|mhcii|seq1741
antigen19|P68789|BX571856.1|mhcii|seq3141	antigen19|P68789|BX571856.1|mhcii|seq1742
antigen19|P68789|BX571856.1|mhcii|seq3141	antigen19|P68789|BX571856.1|mhcii|seq2647
antigen19|P68789|BX571856.1|mhcii|seq3141	antigen19|P68789|BX571856.1|mhcii|seq2648
antigen19|P68789|BX571856.1|mhcii|seq3557	antigen19|P68789|BX571856.1|mhcii|seq3557
antigen19|P68789|BX571856.1|mhcii|seq3557	antigen19|P68789|BX571856.1|mhcii|seq4257
antigen19|P68789|BX571856.1|mhcii|seq3557	antigen19|P68789|BX571856.1|mhcii|seq3554
antigen19|P68789|BX571856.1|mhcii|seq3557	antigen19|P68789|BX571856.1|mhcii|seq3555
antigen19|P68789|BX571856.1|mhcii|seq3557	antigen19|P68789|BX571856.1|mhcii|seq3556
antigen19|P68789|BX571856.1|mhcii|seq3557	antigen19|P68789|BX571856.1|mhcii|seq2822
antigen19|P68789|BX571856.1|mhcii|seq3557	antigen19|P68789|BX571856.1|mhcii|seq3558
antigen19|P68789|BX571856.1|mhcii|seq3557	antigen19|P68789|BX571856.1|mhcii|seq2823
antigen19|P68789|BX571856.1|mhcii|seq3557	antigen19|P68789|BX571856.1|mhcii|seq3559
antigen19|P68789|BX571856.1|mhcii|seq3557	antigen19|P68789|BX571856.1|mhcii|seq2824
antigen19|P68789|BX571856.1|mhcii|seq3557	antigen19|P68789|BX571856.1|mhcii|seq3560
antigen19|P68789|BX571856.1|mhcii|seq3557	antigen19|P68789|BX571856.1|mhcii|seq2825
antigen19|P68789|BX571856.1|mhcii|seq3557	antigen19|P68789|BX571856.1|mhcii|seq3689
antigen19|P68789|BX571856.1|mhcii|seq3557	antigen19|P68789|BX571856.1|mhcii|seq2826
antigen19|P68789|BX571856.1|mhcii|seq3557	antigen19|P68789|BX571856.1|mhcii|seq3690
antigen19|P68789|BX571856.1|mhcii|seq3557	antigen19|P68789|BX571856.1|mhcii|seq2827
antigen19|P68789|BX571856.1|mhcii|seq3557	antigen19|P68789|BX571856.1|mhcii|seq2447
antigen19|P68789|BX571856.1|mhcii|seq3557	antigen19|P68789|BX571856.1|mhcii|seq2448
antigen19|P68789|BX571856.1|mhcii|seq3557	antigen19|P68789|BX571856.1|mhcii|seq2449
antigen19|P68789|BX571856.1|mhcii|seq3557	antigen19|P68789|BX571856.1|mhcii|seq1234
antigen19|P68789|BX571856.1|mhcii|seq3557	antigen19|P68789|BX571856.1|mhcii|seq2450
antigen19|P68789|BX571856.1|mhcii|seq3557	antigen19|P68789|BX571856.1|mhcii|seq4146
antigen19|P68789|BX571856.1|mhcii|seq3557	antigen19|P68789|BX571856.1|mhcii|seq1235
antigen19|P68789|BX571856.1|mhcii|seq3557	antigen19|P68789|BX571856.1|mhcii|seq2451
antigen19|P68789|BX571856.1|mhcii|seq3557	antigen19|P68789|BX571856.1|mhcii|seq1236
antigen19|P68789|BX571856.1|mhcii|seq3557	antigen19|P68789|BX571856.1|mhcii|seq4254
antigen19|P68789|BX571856.1|mhcii|seq3557	antigen19|P68789|BX571856.1|mhcii|seq4255
antigen19|P68789|BX571856.1|mhcii|seq3557	antigen19|P68789|BX571856.1|mhcii|seq4256
antigen19|P68789|BX571856.1|mhcii|seq3941	antigen19|P68789|BX571856.1|mhcii|seq3941
antigen19|P68789|BX571856.1|mhcii|seq3941	antigen19|P68789|BX571856.1|mhcii|seq2721
antigen19|P68789|BX571856.1|mhcii|seq3941	antigen19|P68789|BX571856.1|mhcii|seq2722
antigen19|P68789|BX571856.1|mhcii|seq3941	antigen19|P68789|BX571856.1|mhcii|seq3938
antigen19|P68789|BX571856.1|mhcii|seq3941	antigen19|P68789|BX571856.1|mhcii|seq4482
antigen19|P68789|BX571856.1|mhcii|seq3941	antigen19|P68789|BX571856.1|mhcii|seq2723
antigen19|P68789|BX571856.1|mhcii|seq3941	antigen19|P68789|BX571856.1|mhcii|seq3939
antigen19|P68789|BX571856.1|mhcii|seq3941	antigen19|P68789|BX571856.1|mhcii|seq2276
antigen19|P68789|BX571856.1|mhcii|seq3941	antigen19|P68789|BX571856.1|mhcii|seq3940
antigen19|P68789|BX571856.1|mhcii|seq3941	antigen19|P68789|BX571856.1|mhcii|seq2277
antigen19|P68789|BX571856.1|mhcii|seq3941	antigen19|P68789|BX571856.1|mhcii|seq2278
antigen19|P68789|BX571856.1|mhcii|seq3941	antigen19|P68789|BX571856.1|mhcii|seq3942
antigen19|P68789|BX571856.1|mhcii|seq3941	antigen19|P68789|BX571856.1|mhcii|seq2279
antigen19|P68789|BX571856.1|mhcii|seq3941	antigen19|P68789|BX571856.1|mhcii|seq2314
antigen19|P68789|BX571856.1|mhcii|seq3941	antigen19|P68789|BX571856.1|mhcii|seq2315
antigen19|P68789|BX571856.1|mhcii|seq3941	antigen19|P68789|BX571856.1|mhcii|seq2316
antigen19|P68789|BX571856.1|mhcii|seq3941	antigen19|P68789|BX571856.1|mhcii|seq2317
antigen19|P68789|BX571856.1|mhcii|seq3941	antigen19|P68789|BX571856.1|mhcii|seq2318
antigen19|P68789|BX571856.1|mhcii|seq3941	antigen19|P68789|BX571856.1|mhcii|seq2319
antigen19|P68789|BX571856.1|mhcii|seq3941	antigen19|P68789|BX571856.1|mhcii|seq2320
antigen19|P68789|BX571856.1|mhcii|seq3941	antigen19|P68789|BX571856.1|mhcii|seq4822
antigen19|P68789|BX571856.1|mhcii|seq3941	antigen19|P68789|BX571856.1|mhcii|seq4823
antigen19|P68789|BX571856.1|mhcii|seq3941	antigen19|P68789|BX571856.1|mhcii|seq4824
antigen19|P68789|BX571856.1|mhcii|seq3941	antigen19|P68789|BX571856.1|mhcii|seq4825
antigen19|P68789|BX571856.1|mhcii|seq3941	antigen19|P68789|BX571856.1|mhcii|seq4826
antigen19|P68789|BX571856.1|mhcii|seq3941	antigen19|P68789|BX571856.1|mhcii|seq4827
antigen19|P68789|BX571856.1|mhcii|seq4069	antigen19|P68789|BX571856.1|mhcii|seq4069
antigen19|P68789|BX571856.1|mhcii|seq4069	antigen19|P68789|BX571856.1|mhcii|seq4070
antigen19|P68789|BX571856.1|mhcii|seq4549	antigen19|P68789|BX571856.1|mhcii|seq4549
antigen19|P68789|BX571856.1|mhcii|seq4549	antigen19|P68789|BX571856.1|mhcii|seq4550
antigen19|P68789|BX571856.1|mhcii|seq4549	antigen19|P68789|BX571856.1|mhcii|seq4551
antigen19|P68789|BX571856.1|mhcii|seq4773	antigen19|P68789|BX571856.1|mhcii|seq4773
antigen19|P68789|BX571856.1|mhcii|seq4997	antigen19|P68789|BX571856.1|mhcii|seq4997
antigen19|P68789|BX571856.1|mhcii|seq4997	antigen19|P68789|BX571856.1|mhcii|seq4993
antigen19|P68789|BX571856.1|mhcii|seq4997	antigen19|P68789|BX571856.1|mhcii|seq4994
antigen19|P68789|BX571856.1|mhcii|seq4997	antigen19|P68789|BX571856.1|mhcii|seq4995
antigen19|P68789|BX571856.1|mhcii|seq4997	antigen19|P68789|BX571856.1|mhcii|seq4996
antigen19|P68789|BX571856.1|mhcii|seq4997	antigen19|P68789|BX571856.1|mhcii|seq70
antigen19|P68789|BX571856.1|mhcii|seq4997	antigen19|P68789|BX571856.1|mhcii|seq742
antigen19|P68789|BX571856.1|mhcii|seq4997	antigen19|P68789|BX571856.1|mhcii|seq71
antigen19|P68789|BX571856.1|mhcii|seq4997	antigen19|P68789|BX571856.1|mhcii|seq743
antigen19|P68789|BX571856.1|mhcii|seq4997	antigen19|P68789|BX571856.1|mhcii|seq72
antigen19|P68789|BX571856.1|mhcii|seq4997	antigen19|P68789|BX571856.1|mhcii|seq744
antigen19|P68789|BX571856.1|mhcii|seq4997	antigen19|P68789|BX571856.1|mhcii|seq73
antigen19|P68789|BX571856.1|mhcii|seq4997	antigen19|P68789|BX571856.1|mhcii|seq745
antigen19|P68789|BX571856.1|mhcii|seq4997	antigen19|P68789|BX571856.1|mhcii|seq74
antigen19|P68789|BX571856.1|mhcii|seq4997	antigen19|P68789|BX571856.1|mhcii|seq746
antigen19|P68789|BX571856.1|mhcii|seq4997	antigen19|P68789|BX571856.1|mhcii|seq75
antigen19|P68789|BX571856.1|mhcii|seq4997	antigen19|P68789|BX571856.1|mhcii|seq4078
antigen19|P68789|BX571856.1|mhcii|seq4997	antigen19|P68789|BX571856.1|mhcii|seq4079
antigen19|P68789|BX571856.1|mhcii|seq4997	antigen19|P68789|BX571856.1|mhcii|seq4080
antigen19|P68789|BX571856.1|mhcii|seq4997	antigen19|P68789|BX571856.1|mhcii|seq4081
antigen19|P68789|BX571856.1|mhcii|seq4997	antigen19|P68789|BX571856.1|mhcii|seq2514
antigen19|P68789|BX571856.1|mhcii|seq4997	antigen19|P68789|BX571856.1|mhcii|seq2515
antigen19|P68789|BX571856.1|mhcii|seq4997	antigen19|P68789|BX571856.1|mhcii|seq2516
antigen19|P68789|BX571856.1|mhcii|seq4997	antigen19|P68789|BX571856.1|mhcii|seq2517
antigen19|P68789|BX571856.1|mhcii|seq4997	antigen19|P68789|BX571856.1|mhcii|seq2518
antigen19|P68789|BX571856.1|mhcii|seq4997	antigen19|P68789|BX571856.1|mhcii|seq2487
antigen19|P68789|BX571856.1|mhcii|seq4997	antigen19|P68789|BX571856.1|mhcii|seq2519
antigen19|P68789|BX571856.1|mhcii|seq4997	antigen19|P68789|BX571856.1|mhcii|seq4919
antigen19|P68789|BX571856.1|mhcii|seq4997	antigen19|P68789|BX571856.1|mhcii|seq2488
antigen19|P68789|BX571856.1|mhcii|seq4997	antigen19|P68789|BX571856.1|mhcii|seq4920
antigen19|P68789|BX571856.1|mhcii|seq4997	antigen19|P68789|BX571856.1|mhcii|seq5112
antigen19|P68789|BX571856.1|mhcii|seq4997	antigen19|P68789|BX571856.1|mhcii|seq2489
antigen19|P68789|BX571856.1|mhcii|seq4997	antigen19|P68789|BX571856.1|mhcii|seq4921
antigen19|P68789|BX571856.1|mhcii|seq4997	antigen19|P68789|BX571856.1|mhcii|seq5113
antigen19|P68789|BX571856.1|mhcii|seq4997	antigen19|P68789|BX571856.1|mhcii|seq1818
antigen19|P68789|BX571856.1|mhcii|seq4997	antigen19|P68789|BX571856.1|mhcii|seq4922
antigen19|P68789|BX571856.1|mhcii|seq4997	antigen19|P68789|BX571856.1|mhcii|seq5114
antigen19|P68789|BX571856.1|mhcii|seq4997	antigen19|P68789|BX571856.1|mhcii|seq1819
antigen19|P68789|BX571856.1|mhcii|seq4997	antigen19|P68789|BX571856.1|mhcii|seq1820
antigen19|P68789|BX571856.1|mhcii|seq4997	antigen19|P68789|BX571856.1|mhcii|seq1821
antigen19|P68789|BX571856.1|mhcii|seq4997	antigen19|P68789|BX571856.1|mhcii|seq1822
antigen19|P68789|BX571856.1|mhcii|seq4997	antigen19|P68789|BX571856.1|mhcii|seq4992
antigen19|P68789|BX571856.1|mhcii|seq6021	antigen19|P68789|BX571856.1|mhcii|seq6021
antigen19|P68789|BX571856.1|mhcii|seq6181	antigen19|P68789|BX571856.1|mhcii|seq6181
antigen19|P68789|BX571856.1|mhcii|seq6181	antigen19|P68789|BX571856.1|mhcii|seq6182
antigen19|P68789|BX571856.1|mhcii|seq6181	antigen19|P68789|BX571856.1|mhcii|seq6183
antigen19|P68789|BX571856.1|mhcii|seq6213	antigen19|P68789|BX571856.1|mhcii|seq6213
antigen19|P68789|BX571856.1|mhcii|seq6213	antigen19|P68789|BX571856.1|mhcii|seq6211
antigen19|P68789|BX571856.1|mhcii|seq6213	antigen19|P68789|BX571856.1|mhcii|seq6212
antigen19|P68789|BX571856.1|mhcii|seq6213	antigen19|P68789|BX571856.1|mhcii|seq5269
antigen19|P68789|BX571856.1|mhcii|seq6213	antigen19|P68789|BX571856.1|mhcii|seq5268
antigen19|P68789|BX571856.1|mhcii|seq6213	antigen19|P68789|BX571856.1|mhcii|seq5270
antigen19|P68789|BX571856.1|mhcii|seq6213	antigen19|P68789|BX571856.1|mhcii|seq6272
antigen19|P68789|BX571856.1|mhcii|seq6213	antigen19|P68789|BX571856.1|mhcii|seq6271
antigen19|P68789|BX571856.1|mhcii|seq6277	antigen19|P68789|BX571856.1|mhcii|seq6277
antigen19|P68789|BX571856.1|mhcii|seq6277	antigen19|P68789|BX571856.1|mhcii|seq6274
antigen19|P68789|BX571856.1|mhcii|seq6277	antigen19|P68789|BX571856.1|mhcii|seq6275
antigen19|P68789|BX571856.1|mhcii|seq6277	antigen19|P68789|BX571856.1|mhcii|seq6276
antigen19|P68789|BX571856.1|mhcii|seq6277	antigen19|P68789|BX571856.1|mhcii|seq6214
antigen19|P68789|BX571856.1|mhcii|seq6277	antigen19|P68789|BX571856.1|mhcii|seq6278
antigen19|P68789|BX571856.1|mhcii|seq6277	antigen19|P68789|BX571856.1|mhcii|seq6215
antigen19|P68789|BX571856.1|mhcii|seq6277	antigen19|P68789|BX571856.1|mhcii|seq6279
antigen19|P68789|BX571856.1|mhcii|seq6277	antigen19|P68789|BX571856.1|mhcii|seq6216
antigen19|P68789|BX571856.1|mhcii|seq6277	antigen19|P68789|BX571856.1|mhcii|seq6280
antigen19|P68789|BX571856.1|mhcii|seq6277	antigen19|P68789|BX571856.1|mhcii|seq6217
antigen19|P68789|BX571856.1|mhcii|seq6277	antigen19|P68789|BX571856.1|mhcii|seq6281
antigen19|P68789|BX571856.1|mhcii|seq6277	antigen19|P68789|BX571856.1|mhcii|seq4074
antigen19|P68789|BX571856.1|mhcii|seq6277	antigen19|P68789|BX571856.1|mhcii|seq6218
antigen19|P68789|BX571856.1|mhcii|seq6277	antigen19|P68789|BX571856.1|mhcii|seq4075
antigen19|P68789|BX571856.1|mhcii|seq6277	antigen19|P68789|BX571856.1|mhcii|seq6219
antigen19|P68789|BX571856.1|mhcii|seq6277	antigen19|P68789|BX571856.1|mhcii|seq1932
antigen19|P68789|BX571856.1|mhcii|seq6277	antigen19|P68789|BX571856.1|mhcii|seq5272
antigen19|P68789|BX571856.1|mhcii|seq6277	antigen19|P68789|BX571856.1|mhcii|seq4076
antigen19|P68789|BX571856.1|mhcii|seq6277	antigen19|P68789|BX571856.1|mhcii|seq6220
antigen19|P68789|BX571856.1|mhcii|seq6277	antigen19|P68789|BX571856.1|mhcii|seq1933
antigen19|P68789|BX571856.1|mhcii|seq6277	antigen19|P68789|BX571856.1|mhcii|seq5273
antigen19|P68789|BX571856.1|mhcii|seq6277	antigen19|P68789|BX571856.1|mhcii|seq4077
antigen19|P68789|BX571856.1|mhcii|seq6277	antigen19|P68789|BX571856.1|mhcii|seq1934
antigen19|P68789|BX571856.1|mhcii|seq6277	antigen19|P68789|BX571856.1|mhcii|seq5274
antigen19|P68789|BX571856.1|mhcii|seq6277	antigen19|P68789|BX571856.1|mhcii|seq1935
antigen19|P68789|BX571856.1|mhcii|seq6277	antigen19|P68789|BX571856.1|mhcii|seq5275
antigen19|P68789|BX571856.1|mhcii|seq6277	antigen19|P68789|BX571856.1|mhcii|seq5107
antigen19|P68789|BX571856.1|mhcii|seq6277	antigen19|P68789|BX571856.1|mhcii|seq5108
antigen19|P68789|BX571856.1|mhcii|seq6277	antigen19|P68789|BX571856.1|mhcii|seq5109
antigen19|P68789|BX571856.1|mhcii|seq6277	antigen19|P68789|BX571856.1|mhcii|seq5110
antigen19|P68789|BX571856.1|mhcii|seq6277	antigen19|P68789|BX571856.1|mhcii|seq5111
antigen19|P68789|BX571856.1|mhcii|seq6277	antigen19|P68789|BX571856.1|mhcii|seq1816
antigen19|P68789|BX571856.1|mhcii|seq6277	antigen19|P68789|BX571856.1|mhcii|seq69
antigen19|P68789|BX571856.1|mhcii|seq6277	antigen19|P68789|BX571856.1|mhcii|seq1817
antigen19|P68789|BX571856.1|mhcii|seq166	antigen19|P68789|BX571856.1|mhcii|seq166
antigen19|P68789|BX571856.1|mhcii|seq1062	antigen19|P68789|BX571856.1|mhcii|seq1062
antigen19|P68789|BX571856.1|mhcii|seq1062	antigen19|P68789|BX571856.1|mhcii|seq1063
antigen19|P68789|BX571856.1|mhcii|seq1126	antigen19|P68789|BX571856.1|mhcii|seq1126
antigen19|P68789|BX571856.1|mhcii|seq1126	antigen19|P68789|BX571856.1|mhcii|seq4641
antigen19|P68789|BX571856.1|mhcii|seq1126	antigen19|P68789|BX571856.1|mhcii|seq4642
antigen19|P68789|BX571856.1|mhcii|seq1126	antigen19|P68789|BX571856.1|mhcii|seq1123
antigen19|P68789|BX571856.1|mhcii|seq1126	antigen19|P68789|BX571856.1|mhcii|seq1124
antigen19|P68789|BX571856.1|mhcii|seq1126	antigen19|P68789|BX571856.1|mhcii|seq4644
antigen19|P68789|BX571856.1|mhcii|seq1126	antigen19|P68789|BX571856.1|mhcii|seq1125
antigen19|P68789|BX571856.1|mhcii|seq1126	antigen19|P68789|BX571856.1|mhcii|seq4645
antigen19|P68789|BX571856.1|mhcii|seq1126	antigen19|P68789|BX571856.1|mhcii|seq1127
antigen19|P68789|BX571856.1|mhcii|seq1126	antigen19|P68789|BX571856.1|mhcii|seq2895
antigen19|P68789|BX571856.1|mhcii|seq1126	antigen19|P68789|BX571856.1|mhcii|seq168
antigen19|P68789|BX571856.1|mhcii|seq1126	antigen19|P68789|BX571856.1|mhcii|seq2896
antigen19|P68789|BX571856.1|mhcii|seq1126	antigen19|P68789|BX571856.1|mhcii|seq169
antigen19|P68789|BX571856.1|mhcii|seq1126	antigen19|P68789|BX571856.1|mhcii|seq1945
antigen19|P68789|BX571856.1|mhcii|seq1126	antigen19|P68789|BX571856.1|mhcii|seq1946
antigen19|P68789|BX571856.1|mhcii|seq1126	antigen19|P68789|BX571856.1|mhcii|seq1947
antigen19|P68789|BX571856.1|mhcii|seq1126	antigen19|P68789|BX571856.1|mhcii|seq1948
antigen19|P68789|BX571856.1|mhcii|seq1318	antigen19|P68789|BX571856.1|mhcii|seq1318
antigen19|P68789|BX571856.1|mhcii|seq1734	antigen19|P68789|BX571856.1|mhcii|seq1734
antigen19|P68789|BX571856.1|mhcii|seq2182	antigen19|P68789|BX571856.1|mhcii|seq2182
antigen19|P68789|BX571856.1|mhcii|seq2182	antigen19|P68789|BX571856.1|mhcii|seq5495
antigen19|P68789|BX571856.1|mhcii|seq2182	antigen19|P68789|BX571856.1|mhcii|seq2181
antigen19|P68789|BX571856.1|mhcii|seq2182	antigen19|P68789|BX571856.1|mhcii|seq5494
antigen19|P68789|BX571856.1|mhcii|seq2182	antigen19|P68789|BX571856.1|mhcii|seq3029
antigen19|P68789|BX571856.1|mhcii|seq2310	antigen19|P68789|BX571856.1|mhcii|seq2310
antigen19|P68789|BX571856.1|mhcii|seq3494	antigen19|P68789|BX571856.1|mhcii|seq3494
antigen19|P68789|BX571856.1|mhcii|seq3494	antigen19|P68789|BX571856.1|mhcii|seq3495
antigen19|P68789|BX571856.1|mhcii|seq4390	antigen19|P68789|BX571856.1|mhcii|seq4390
antigen19|P68789|BX571856.1|mhcii|seq4390	antigen19|P68789|BX571856.1|mhcii|seq5710
antigen19|P68789|BX571856.1|mhcii|seq4390	antigen19|P68789|BX571856.1|mhcii|seq1921
antigen19|P68789|BX571856.1|mhcii|seq4390	antigen19|P68789|BX571856.1|mhcii|seq1922
antigen19|P68789|BX571856.1|mhcii|seq4390	antigen19|P68789|BX571856.1|mhcii|seq2658
antigen19|P68789|BX571856.1|mhcii|seq4390	antigen19|P68789|BX571856.1|mhcii|seq2659
antigen19|P68789|BX571856.1|mhcii|seq4390	antigen19|P68789|BX571856.1|mhcii|seq4387
antigen19|P68789|BX571856.1|mhcii|seq4390	antigen19|P68789|BX571856.1|mhcii|seq5707
antigen19|P68789|BX571856.1|mhcii|seq4390	antigen19|P68789|BX571856.1|mhcii|seq1156
antigen19|P68789|BX571856.1|mhcii|seq4390	antigen19|P68789|BX571856.1|mhcii|seq2660
antigen19|P68789|BX571856.1|mhcii|seq4390	antigen19|P68789|BX571856.1|mhcii|seq4388
antigen19|P68789|BX571856.1|mhcii|seq4390	antigen19|P68789|BX571856.1|mhcii|seq5708
antigen19|P68789|BX571856.1|mhcii|seq4390	antigen19|P68789|BX571856.1|mhcii|seq1157
antigen19|P68789|BX571856.1|mhcii|seq4390	antigen19|P68789|BX571856.1|mhcii|seq1797
antigen19|P68789|BX571856.1|mhcii|seq4390	antigen19|P68789|BX571856.1|mhcii|seq4389
antigen19|P68789|BX571856.1|mhcii|seq4390	antigen19|P68789|BX571856.1|mhcii|seq5709
antigen19|P68789|BX571856.1|mhcii|seq4390	antigen19|P68789|BX571856.1|mhcii|seq1158
