antigen43|P06886|BX571857.1|mhcii|seq1287	antigen43|P06886|BX571857.1|mhcii|seq1287
antigen43|P06886|BX571857.1|mhcii|seq813	antigen43|P06886|BX571857.1|mhcii|seq814
antigen43|P06886|BX571857.1|mhcii|seq813	antigen43|P06886|BX571857.1|mhcii|seq1358
antigen43|P06886|BX571857.1|mhcii|seq813	antigen43|P06886|BX571857.1|mhcii|seq815
antigen43|P06886|BX571857.1|mhcii|seq813	antigen43|P06886|BX571857.1|mhcii|seq825
antigen43|P06886|BX571857.1|mhcii|seq813	antigen43|P06886|BX571857.1|mhcii|seq826
antigen43|P06886|BX571857.1|mhcii|seq813	antigen43|P06886|BX571857.1|mhcii|seq827
antigen43|P06886|BX571857.1|mhcii|seq813	antigen43|P06886|BX571857.1|mhcii|seq1404
antigen43|P06886|BX571857.1|mhcii|seq813	antigen43|P06886|BX571857.1|mhcii|seq1086
antigen43|P06886|BX571857.1|mhcii|seq813	antigen43|P06886|BX571857.1|mhcii|seq1087
antigen43|P06886|BX571857.1|mhcii|seq813	antigen43|P06886|BX571857.1|mhcii|seq1088
antigen43|P06886|BX571857.1|mhcii|seq1005	antigen43|P06886|BX571857.1|mhcii|seq1005
antigen43|P06886|BX571857.1|mhcii|seq1005	antigen43|P06886|BX571857.1|mhcii|seq1002
antigen43|P06886|BX571857.1|mhcii|seq1005	antigen43|P06886|BX571857.1|mhcii|seq1003
antigen43|P06886|BX571857.1|mhcii|seq1005	antigen43|P06886|BX571857.1|mhcii|seq1004
antigen43|P06886|BX571857.1|mhcii|seq1005	antigen43|P06886|BX571857.1|mhcii|seq1006
antigen43|P06886|BX571857.1|mhcii|seq1005	antigen43|P06886|BX571857.1|mhcii|seq1429
antigen43|P06886|BX571857.1|mhcii|seq1005	antigen43|P06886|BX571857.1|mhcii|seq1430
antigen43|P06886|BX571857.1|mhcii|seq1005	antigen43|P06886|BX571857.1|mhcii|seq1431
antigen43|P06886|BX571857.1|mhcii|seq1005	antigen43|P06886|BX571857.1|mhcii|seq798
antigen43|P06886|BX571857.1|mhcii|seq1005	antigen43|P06886|BX571857.1|mhcii|seq799
antigen43|P06886|BX571857.1|mhcii|seq1005	antigen43|P06886|BX571857.1|mhcii|seq800
antigen43|P06886|BX571857.1|mhcii|seq1005	antigen43|P06886|BX571857.1|mhcii|seq425
antigen43|P06886|BX571857.1|mhcii|seq1005	antigen43|P06886|BX571857.1|mhcii|seq3
antigen43|P06886|BX571857.1|mhcii|seq1005	antigen43|P06886|BX571857.1|mhcii|seq17
antigen43|P06886|BX571857.1|mhcii|seq1005	antigen43|P06886|BX571857.1|mhcii|seq127
antigen43|P06886|BX571857.1|mhcii|seq1005	antigen43|P06886|BX571857.1|mhcii|seq4
antigen43|P06886|BX571857.1|mhcii|seq1005	antigen43|P06886|BX571857.1|mhcii|seq18
antigen43|P06886|BX571857.1|mhcii|seq1005	antigen43|P06886|BX571857.1|mhcii|seq128
antigen43|P06886|BX571857.1|mhcii|seq1005	antigen43|P06886|BX571857.1|mhcii|seq5
antigen43|P06886|BX571857.1|mhcii|seq1005	antigen43|P06886|BX571857.1|mhcii|seq129
antigen43|P06886|BX571857.1|mhcii|seq1005	antigen43|P06886|BX571857.1|mhcii|seq19
antigen43|P06886|BX571857.1|mhcii|seq1005	antigen43|P06886|BX571857.1|mhcii|seq6
antigen43|P06886|BX571857.1|mhcii|seq1005	antigen43|P06886|BX571857.1|mhcii|seq130
antigen43|P06886|BX571857.1|mhcii|seq1005	antigen43|P06886|BX571857.1|mhcii|seq20
antigen43|P06886|BX571857.1|mhcii|seq1005	antigen43|P06886|BX571857.1|mhcii|seq422
antigen43|P06886|BX571857.1|mhcii|seq1005	antigen43|P06886|BX571857.1|mhcii|seq7
antigen43|P06886|BX571857.1|mhcii|seq1005	antigen43|P06886|BX571857.1|mhcii|seq131
antigen43|P06886|BX571857.1|mhcii|seq1005	antigen43|P06886|BX571857.1|mhcii|seq21
antigen43|P06886|BX571857.1|mhcii|seq1005	antigen43|P06886|BX571857.1|mhcii|seq423
antigen43|P06886|BX571857.1|mhcii|seq1005	antigen43|P06886|BX571857.1|mhcii|seq424
antigen43|P06886|BX571857.1|mhcii|seq1005	antigen43|P06886|BX571857.1|mhcii|seq426
antigen43|P06886|BX571857.1|mhcii|seq1005	antigen43|P06886|BX571857.1|mhcii|seq427
antigen43|P06886|BX571857.1|mhcii|seq1005	antigen43|P06886|BX571857.1|mhcii|seq428
antigen43|P06886|BX571857.1|mhcii|seq1005	antigen43|P06886|BX571857.1|mhcii|seq429
antigen43|P06886|BX571857.1|mhcii|seq1005	antigen43|P06886|BX571857.1|mhcii|seq1007
antigen43|P06886|BX571857.1|mhcii|seq1005	antigen43|P06886|BX571857.1|mhcii|seq209
antigen43|P06886|BX571857.1|mhcii|seq1005	antigen43|P06886|BX571857.1|mhcii|seq210
antigen43|P06886|BX571857.1|mhcii|seq1005	antigen43|P06886|BX571857.1|mhcii|seq211
antigen43|P06886|BX571857.1|mhcii|seq1005	antigen43|P06886|BX571857.1|mhcii|seq212
antigen43|P06886|BX571857.1|mhcii|seq1005	antigen43|P06886|BX571857.1|mhcii|seq213
antigen43|P06886|BX571857.1|mhcii|seq1005	antigen43|P06886|BX571857.1|mhcii|seq214
antigen43|P06886|BX571857.1|mhcii|seq1005	antigen43|P06886|BX571857.1|mhcii|seq1432
antigen43|P06886|BX571857.1|mhcii|seq1005	antigen43|P06886|BX571857.1|mhcii|seq1433
antigen43|P06886|BX571857.1|mhcii|seq1005	antigen43|P06886|BX571857.1|mhcii|seq1434
antigen43|P06886|BX571857.1|mhcii|seq289	antigen43|P06886|BX571857.1|mhcii|seq289
antigen43|P06886|BX571857.1|mhcii|seq289	antigen43|P06886|BX571857.1|mhcii|seq1313
antigen43|P06886|BX571857.1|mhcii|seq289	antigen43|P06886|BX571857.1|mhcii|seq1314
antigen43|P06886|BX571857.1|mhcii|seq289	antigen43|P06886|BX571857.1|mhcii|seq835
antigen43|P06886|BX571857.1|mhcii|seq289	antigen43|P06886|BX571857.1|mhcii|seq963
antigen43|P06886|BX571857.1|mhcii|seq289	antigen43|P06886|BX571857.1|mhcii|seq1251
antigen43|P06886|BX571857.1|mhcii|seq289	antigen43|P06886|BX571857.1|mhcii|seq1315
antigen43|P06886|BX571857.1|mhcii|seq289	antigen43|P06886|BX571857.1|mhcii|seq836
antigen43|P06886|BX571857.1|mhcii|seq289	antigen43|P06886|BX571857.1|mhcii|seq964
antigen43|P06886|BX571857.1|mhcii|seq289	antigen43|P06886|BX571857.1|mhcii|seq1252
antigen43|P06886|BX571857.1|mhcii|seq289	antigen43|P06886|BX571857.1|mhcii|seq1316
antigen43|P06886|BX571857.1|mhcii|seq289	antigen43|P06886|BX571857.1|mhcii|seq325
antigen43|P06886|BX571857.1|mhcii|seq289	antigen43|P06886|BX571857.1|mhcii|seq965
antigen43|P06886|BX571857.1|mhcii|seq289	antigen43|P06886|BX571857.1|mhcii|seq1253
antigen43|P06886|BX571857.1|mhcii|seq289	antigen43|P06886|BX571857.1|mhcii|seq326
antigen43|P06886|BX571857.1|mhcii|seq289	antigen43|P06886|BX571857.1|mhcii|seq966
antigen43|P06886|BX571857.1|mhcii|seq289	antigen43|P06886|BX571857.1|mhcii|seq1254
antigen43|P06886|BX571857.1|mhcii|seq289	antigen43|P06886|BX571857.1|mhcii|seq327
antigen43|P06886|BX571857.1|mhcii|seq289	antigen43|P06886|BX571857.1|mhcii|seq967
antigen43|P06886|BX571857.1|mhcii|seq289	antigen43|P06886|BX571857.1|mhcii|seq1255
antigen43|P06886|BX571857.1|mhcii|seq289	antigen43|P06886|BX571857.1|mhcii|seq328
antigen43|P06886|BX571857.1|mhcii|seq289	antigen43|P06886|BX571857.1|mhcii|seq968
antigen43|P06886|BX571857.1|mhcii|seq289	antigen43|P06886|BX571857.1|mhcii|seq1224
antigen43|P06886|BX571857.1|mhcii|seq289	antigen43|P06886|BX571857.1|mhcii|seq1256
antigen43|P06886|BX571857.1|mhcii|seq289	antigen43|P06886|BX571857.1|mhcii|seq329
antigen43|P06886|BX571857.1|mhcii|seq289	antigen43|P06886|BX571857.1|mhcii|seq1225
antigen43|P06886|BX571857.1|mhcii|seq289	antigen43|P06886|BX571857.1|mhcii|seq1226
antigen43|P06886|BX571857.1|mhcii|seq289	antigen43|P06886|BX571857.1|mhcii|seq1107
antigen43|P06886|BX571857.1|mhcii|seq289	antigen43|P06886|BX571857.1|mhcii|seq532
antigen43|P06886|BX571857.1|mhcii|seq289	antigen43|P06886|BX571857.1|mhcii|seq1108
antigen43|P06886|BX571857.1|mhcii|seq289	antigen43|P06886|BX571857.1|mhcii|seq533
antigen43|P06886|BX571857.1|mhcii|seq289	antigen43|P06886|BX571857.1|mhcii|seq1109
antigen43|P06886|BX571857.1|mhcii|seq289	antigen43|P06886|BX571857.1|mhcii|seq534
antigen43|P06886|BX571857.1|mhcii|seq289	antigen43|P06886|BX571857.1|mhcii|seq1110
antigen43|P06886|BX571857.1|mhcii|seq289	antigen43|P06886|BX571857.1|mhcii|seq535
antigen43|P06886|BX571857.1|mhcii|seq289	antigen43|P06886|BX571857.1|mhcii|seq1111
antigen43|P06886|BX571857.1|mhcii|seq289	antigen43|P06886|BX571857.1|mhcii|seq1175
antigen43|P06886|BX571857.1|mhcii|seq289	antigen43|P06886|BX571857.1|mhcii|seq1112
antigen43|P06886|BX571857.1|mhcii|seq289	antigen43|P06886|BX571857.1|mhcii|seq1176
antigen43|P06886|BX571857.1|mhcii|seq289	antigen43|P06886|BX571857.1|mhcii|seq1177
antigen43|P06886|BX571857.1|mhcii|seq289	antigen43|P06886|BX571857.1|mhcii|seq1178
antigen43|P06886|BX571857.1|mhcii|seq289	antigen43|P06886|BX571857.1|mhcii|seq1179
antigen43|P06886|BX571857.1|mhcii|seq289	antigen43|P06886|BX571857.1|mhcii|seq284
antigen43|P06886|BX571857.1|mhcii|seq289	antigen43|P06886|BX571857.1|mhcii|seq1180
antigen43|P06886|BX571857.1|mhcii|seq289	antigen43|P06886|BX571857.1|mhcii|seq285
antigen43|P06886|BX571857.1|mhcii|seq289	antigen43|P06886|BX571857.1|mhcii|seq286
antigen43|P06886|BX571857.1|mhcii|seq289	antigen43|P06886|BX571857.1|mhcii|seq287
antigen43|P06886|BX571857.1|mhcii|seq289	antigen43|P06886|BX571857.1|mhcii|seq1311
antigen43|P06886|BX571857.1|mhcii|seq289	antigen43|P06886|BX571857.1|mhcii|seq288
antigen43|P06886|BX571857.1|mhcii|seq289	antigen43|P06886|BX571857.1|mhcii|seq1312
antigen43|P06886|BX571857.1|mhcii|seq545	antigen43|P06886|BX571857.1|mhcii|seq545
antigen43|P06886|BX571857.1|mhcii|seq545	antigen43|P06886|BX571857.1|mhcii|seq1153
antigen43|P06886|BX571857.1|mhcii|seq545	antigen43|P06886|BX571857.1|mhcii|seq546
antigen43|P06886|BX571857.1|mhcii|seq545	antigen43|P06886|BX571857.1|mhcii|seq1154
antigen43|P06886|BX571857.1|mhcii|seq545	antigen43|P06886|BX571857.1|mhcii|seq931
antigen43|P06886|BX571857.1|mhcii|seq545	antigen43|P06886|BX571857.1|mhcii|seq1155
antigen43|P06886|BX571857.1|mhcii|seq545	antigen43|P06886|BX571857.1|mhcii|seq900
antigen43|P06886|BX571857.1|mhcii|seq545	antigen43|P06886|BX571857.1|mhcii|seq932
antigen43|P06886|BX571857.1|mhcii|seq545	antigen43|P06886|BX571857.1|mhcii|seq1156
antigen43|P06886|BX571857.1|mhcii|seq545	antigen43|P06886|BX571857.1|mhcii|seq901
antigen43|P06886|BX571857.1|mhcii|seq545	antigen43|P06886|BX571857.1|mhcii|seq933
antigen43|P06886|BX571857.1|mhcii|seq545	antigen43|P06886|BX571857.1|mhcii|seq1157
antigen43|P06886|BX571857.1|mhcii|seq545	antigen43|P06886|BX571857.1|mhcii|seq902
antigen43|P06886|BX571857.1|mhcii|seq545	antigen43|P06886|BX571857.1|mhcii|seq934
antigen43|P06886|BX571857.1|mhcii|seq545	antigen43|P06886|BX571857.1|mhcii|seq903
antigen43|P06886|BX571857.1|mhcii|seq545	antigen43|P06886|BX571857.1|mhcii|seq935
antigen43|P06886|BX571857.1|mhcii|seq545	antigen43|P06886|BX571857.1|mhcii|seq904
antigen43|P06886|BX571857.1|mhcii|seq545	antigen43|P06886|BX571857.1|mhcii|seq936
antigen43|P06886|BX571857.1|mhcii|seq545	antigen43|P06886|BX571857.1|mhcii|seq905
antigen43|P06886|BX571857.1|mhcii|seq545	antigen43|P06886|BX571857.1|mhcii|seq785
antigen43|P06886|BX571857.1|mhcii|seq545	antigen43|P06886|BX571857.1|mhcii|seq754
antigen43|P06886|BX571857.1|mhcii|seq545	antigen43|P06886|BX571857.1|mhcii|seq786
antigen43|P06886|BX571857.1|mhcii|seq545	antigen43|P06886|BX571857.1|mhcii|seq755
antigen43|P06886|BX571857.1|mhcii|seq545	antigen43|P06886|BX571857.1|mhcii|seq787
antigen43|P06886|BX571857.1|mhcii|seq545	antigen43|P06886|BX571857.1|mhcii|seq756
antigen43|P06886|BX571857.1|mhcii|seq545	antigen43|P06886|BX571857.1|mhcii|seq788
antigen43|P06886|BX571857.1|mhcii|seq545	antigen43|P06886|BX571857.1|mhcii|seq757
antigen43|P06886|BX571857.1|mhcii|seq545	antigen43|P06886|BX571857.1|mhcii|seq789
antigen43|P06886|BX571857.1|mhcii|seq545	antigen43|P06886|BX571857.1|mhcii|seq1461
antigen43|P06886|BX571857.1|mhcii|seq545	antigen43|P06886|BX571857.1|mhcii|seq598
antigen43|P06886|BX571857.1|mhcii|seq545	antigen43|P06886|BX571857.1|mhcii|seq758
antigen43|P06886|BX571857.1|mhcii|seq545	antigen43|P06886|BX571857.1|mhcii|seq790
antigen43|P06886|BX571857.1|mhcii|seq545	antigen43|P06886|BX571857.1|mhcii|seq1462
antigen43|P06886|BX571857.1|mhcii|seq545	antigen43|P06886|BX571857.1|mhcii|seq1463
antigen43|P06886|BX571857.1|mhcii|seq545	antigen43|P06886|BX571857.1|mhcii|seq1464
antigen43|P06886|BX571857.1|mhcii|seq545	antigen43|P06886|BX571857.1|mhcii|seq857
antigen43|P06886|BX571857.1|mhcii|seq545	antigen43|P06886|BX571857.1|mhcii|seq858
antigen43|P06886|BX571857.1|mhcii|seq545	antigen43|P06886|BX571857.1|mhcii|seq859
antigen43|P06886|BX571857.1|mhcii|seq545	antigen43|P06886|BX571857.1|mhcii|seq860
antigen43|P06886|BX571857.1|mhcii|seq545	antigen43|P06886|BX571857.1|mhcii|seq541
antigen43|P06886|BX571857.1|mhcii|seq545	antigen43|P06886|BX571857.1|mhcii|seq797
antigen43|P06886|BX571857.1|mhcii|seq545	antigen43|P06886|BX571857.1|mhcii|seq542
antigen43|P06886|BX571857.1|mhcii|seq545	antigen43|P06886|BX571857.1|mhcii|seq543
antigen43|P06886|BX571857.1|mhcii|seq545	antigen43|P06886|BX571857.1|mhcii|seq544
antigen43|P06886|BX571857.1|mhcii|seq545	antigen43|P06886|BX571857.1|mhcii|seq1152
antigen43|P06886|BX571857.1|mhcii|seq673	antigen43|P06886|BX571857.1|mhcii|seq673
antigen43|P06886|BX571857.1|mhcii|seq673	antigen43|P06886|BX571857.1|mhcii|seq385
antigen43|P06886|BX571857.1|mhcii|seq673	antigen43|P06886|BX571857.1|mhcii|seq386
antigen43|P06886|BX571857.1|mhcii|seq673	antigen43|P06886|BX571857.1|mhcii|seq387
antigen43|P06886|BX571857.1|mhcii|seq673	antigen43|P06886|BX571857.1|mhcii|seq388
antigen43|P06886|BX571857.1|mhcii|seq673	antigen43|P06886|BX571857.1|mhcii|seq389
antigen43|P06886|BX571857.1|mhcii|seq673	antigen43|P06886|BX571857.1|mhcii|seq713
antigen43|P06886|BX571857.1|mhcii|seq673	antigen43|P06886|BX571857.1|mhcii|seq714
antigen43|P06886|BX571857.1|mhcii|seq673	antigen43|P06886|BX571857.1|mhcii|seq715
antigen43|P06886|BX571857.1|mhcii|seq673	antigen43|P06886|BX571857.1|mhcii|seq716
antigen43|P06886|BX571857.1|mhcii|seq673	antigen43|P06886|BX571857.1|mhcii|seq876
antigen43|P06886|BX571857.1|mhcii|seq673	antigen43|P06886|BX571857.1|mhcii|seq717
antigen43|P06886|BX571857.1|mhcii|seq673	antigen43|P06886|BX571857.1|mhcii|seq877
antigen43|P06886|BX571857.1|mhcii|seq673	antigen43|P06886|BX571857.1|mhcii|seq718
antigen43|P06886|BX571857.1|mhcii|seq673	antigen43|P06886|BX571857.1|mhcii|seq878
antigen43|P06886|BX571857.1|mhcii|seq673	antigen43|P06886|BX571857.1|mhcii|seq303
antigen43|P06886|BX571857.1|mhcii|seq673	antigen43|P06886|BX571857.1|mhcii|seq879
antigen43|P06886|BX571857.1|mhcii|seq673	antigen43|P06886|BX571857.1|mhcii|seq304
antigen43|P06886|BX571857.1|mhcii|seq673	antigen43|P06886|BX571857.1|mhcii|seq880
antigen43|P06886|BX571857.1|mhcii|seq673	antigen43|P06886|BX571857.1|mhcii|seq881
antigen43|P06886|BX571857.1|mhcii|seq673	antigen43|P06886|BX571857.1|mhcii|seq1393
antigen43|P06886|BX571857.1|mhcii|seq673	antigen43|P06886|BX571857.1|mhcii|seq1394
antigen43|P06886|BX571857.1|mhcii|seq673	antigen43|P06886|BX571857.1|mhcii|seq1395
antigen43|P06886|BX571857.1|mhcii|seq673	antigen43|P06886|BX571857.1|mhcii|seq245
antigen43|P06886|BX571857.1|mhcii|seq673	antigen43|P06886|BX571857.1|mhcii|seq246
antigen43|P06886|BX571857.1|mhcii|seq673	antigen43|P06886|BX571857.1|mhcii|seq1238
antigen43|P06886|BX571857.1|mhcii|seq673	antigen43|P06886|BX571857.1|mhcii|seq247
antigen43|P06886|BX571857.1|mhcii|seq673	antigen43|P06886|BX571857.1|mhcii|seq919
antigen43|P06886|BX571857.1|mhcii|seq673	antigen43|P06886|BX571857.1|mhcii|seq1239
antigen43|P06886|BX571857.1|mhcii|seq673	antigen43|P06886|BX571857.1|mhcii|seq248
antigen43|P06886|BX571857.1|mhcii|seq673	antigen43|P06886|BX571857.1|mhcii|seq920
antigen43|P06886|BX571857.1|mhcii|seq673	antigen43|P06886|BX571857.1|mhcii|seq1240
antigen43|P06886|BX571857.1|mhcii|seq673	antigen43|P06886|BX571857.1|mhcii|seq249
antigen43|P06886|BX571857.1|mhcii|seq673	antigen43|P06886|BX571857.1|mhcii|seq921
antigen43|P06886|BX571857.1|mhcii|seq673	antigen43|P06886|BX571857.1|mhcii|seq1241
antigen43|P06886|BX571857.1|mhcii|seq673	antigen43|P06886|BX571857.1|mhcii|seq250
antigen43|P06886|BX571857.1|mhcii|seq673	antigen43|P06886|BX571857.1|mhcii|seq922
antigen43|P06886|BX571857.1|mhcii|seq673	antigen43|P06886|BX571857.1|mhcii|seq91
antigen43|P06886|BX571857.1|mhcii|seq673	antigen43|P06886|BX571857.1|mhcii|seq923
antigen43|P06886|BX571857.1|mhcii|seq673	antigen43|P06886|BX571857.1|mhcii|seq92
antigen43|P06886|BX571857.1|mhcii|seq673	antigen43|P06886|BX571857.1|mhcii|seq668
antigen43|P06886|BX571857.1|mhcii|seq673	antigen43|P06886|BX571857.1|mhcii|seq93
antigen43|P06886|BX571857.1|mhcii|seq673	antigen43|P06886|BX571857.1|mhcii|seq669
antigen43|P06886|BX571857.1|mhcii|seq673	antigen43|P06886|BX571857.1|mhcii|seq94
antigen43|P06886|BX571857.1|mhcii|seq673	antigen43|P06886|BX571857.1|mhcii|seq190
antigen43|P06886|BX571857.1|mhcii|seq673	antigen43|P06886|BX571857.1|mhcii|seq670
antigen43|P06886|BX571857.1|mhcii|seq673	antigen43|P06886|BX571857.1|mhcii|seq95
antigen43|P06886|BX571857.1|mhcii|seq673	antigen43|P06886|BX571857.1|mhcii|seq671
antigen43|P06886|BX571857.1|mhcii|seq673	antigen43|P06886|BX571857.1|mhcii|seq96
antigen43|P06886|BX571857.1|mhcii|seq673	antigen43|P06886|BX571857.1|mhcii|seq384
antigen43|P06886|BX571857.1|mhcii|seq673	antigen43|P06886|BX571857.1|mhcii|seq672
antigen43|P06886|BX571857.1|mhcii|seq1057	antigen43|P06886|BX571857.1|mhcii|seq1057
antigen43|P06886|BX571857.1|mhcii|seq1057	antigen43|P06886|BX571857.1|mhcii|seq1058
antigen43|P06886|BX571857.1|mhcii|seq1057	antigen43|P06886|BX571857.1|mhcii|seq1059
antigen43|P06886|BX571857.1|mhcii|seq1057	antigen43|P06886|BX571857.1|mhcii|seq1060
antigen43|P06886|BX571857.1|mhcii|seq1057	antigen43|P06886|BX571857.1|mhcii|seq942
antigen43|P06886|BX571857.1|mhcii|seq1057	antigen43|P06886|BX571857.1|mhcii|seq943
antigen43|P06886|BX571857.1|mhcii|seq1057	antigen43|P06886|BX571857.1|mhcii|seq1103
antigen43|P06886|BX571857.1|mhcii|seq1057	antigen43|P06886|BX571857.1|mhcii|seq1308
antigen43|P06886|BX571857.1|mhcii|seq1057	antigen43|P06886|BX571857.1|mhcii|seq944
antigen43|P06886|BX571857.1|mhcii|seq1057	antigen43|P06886|BX571857.1|mhcii|seq1104
antigen43|P06886|BX571857.1|mhcii|seq1057	antigen43|P06886|BX571857.1|mhcii|seq1309
antigen43|P06886|BX571857.1|mhcii|seq1057	antigen43|P06886|BX571857.1|mhcii|seq1105
antigen43|P06886|BX571857.1|mhcii|seq1057	antigen43|P06886|BX571857.1|mhcii|seq1310
antigen43|P06886|BX571857.1|mhcii|seq1057	antigen43|P06886|BX571857.1|mhcii|seq1106
antigen43|P06886|BX571857.1|mhcii|seq1057	antigen43|P06886|BX571857.1|mhcii|seq1173
antigen43|P06886|BX571857.1|mhcii|seq1057	antigen43|P06886|BX571857.1|mhcii|seq1174
antigen43|P06886|BX571857.1|mhcii|seq1057	antigen43|P06886|BX571857.1|mhcii|seq987
antigen43|P06886|BX571857.1|mhcii|seq1057	antigen43|P06886|BX571857.1|mhcii|seq1339
antigen43|P06886|BX571857.1|mhcii|seq1057	antigen43|P06886|BX571857.1|mhcii|seq988
antigen43|P06886|BX571857.1|mhcii|seq1057	antigen43|P06886|BX571857.1|mhcii|seq1054
antigen43|P06886|BX571857.1|mhcii|seq1057	antigen43|P06886|BX571857.1|mhcii|seq1055
antigen43|P06886|BX571857.1|mhcii|seq1057	antigen43|P06886|BX571857.1|mhcii|seq1056
antigen43|P06886|BX571857.1|mhcii|seq1057	antigen43|P06886|BX571857.1|mhcii|seq945
antigen43|P06886|BX571857.1|mhcii|seq1057	antigen43|P06886|BX571857.1|mhcii|seq946
antigen43|P06886|BX571857.1|mhcii|seq66	antigen43|P06886|BX571857.1|mhcii|seq66
antigen43|P06886|BX571857.1|mhcii|seq66	antigen43|P06886|BX571857.1|mhcii|seq65
antigen43|P06886|BX571857.1|mhcii|seq66	antigen43|P06886|BX571857.1|mhcii|seq417
antigen43|P06886|BX571857.1|mhcii|seq66	antigen43|P06886|BX571857.1|mhcii|seq354
antigen43|P06886|BX571857.1|mhcii|seq66	antigen43|P06886|BX571857.1|mhcii|seq418
antigen43|P06886|BX571857.1|mhcii|seq66	antigen43|P06886|BX571857.1|mhcii|seq578
antigen43|P06886|BX571857.1|mhcii|seq66	antigen43|P06886|BX571857.1|mhcii|seq355
antigen43|P06886|BX571857.1|mhcii|seq66	antigen43|P06886|BX571857.1|mhcii|seq419
antigen43|P06886|BX571857.1|mhcii|seq66	antigen43|P06886|BX571857.1|mhcii|seq579
antigen43|P06886|BX571857.1|mhcii|seq66	antigen43|P06886|BX571857.1|mhcii|seq1283
antigen43|P06886|BX571857.1|mhcii|seq66	antigen43|P06886|BX571857.1|mhcii|seq356
antigen43|P06886|BX571857.1|mhcii|seq66	antigen43|P06886|BX571857.1|mhcii|seq580
antigen43|P06886|BX571857.1|mhcii|seq66	antigen43|P06886|BX571857.1|mhcii|seq1284
antigen43|P06886|BX571857.1|mhcii|seq66	antigen43|P06886|BX571857.1|mhcii|seq357
antigen43|P06886|BX571857.1|mhcii|seq66	antigen43|P06886|BX571857.1|mhcii|seq581
antigen43|P06886|BX571857.1|mhcii|seq66	antigen43|P06886|BX571857.1|mhcii|seq1285
antigen43|P06886|BX571857.1|mhcii|seq66	antigen43|P06886|BX571857.1|mhcii|seq358
antigen43|P06886|BX571857.1|mhcii|seq66	antigen43|P06886|BX571857.1|mhcii|seq582
antigen43|P06886|BX571857.1|mhcii|seq66	antigen43|P06886|BX571857.1|mhcii|seq1286
antigen43|P06886|BX571857.1|mhcii|seq66	antigen43|P06886|BX571857.1|mhcii|seq359
antigen43|P06886|BX571857.1|mhcii|seq66	antigen43|P06886|BX571857.1|mhcii|seq583
antigen43|P06886|BX571857.1|mhcii|seq66	antigen43|P06886|BX571857.1|mhcii|seq200
antigen43|P06886|BX571857.1|mhcii|seq66	antigen43|P06886|BX571857.1|mhcii|seq201
antigen43|P06886|BX571857.1|mhcii|seq66	antigen43|P06886|BX571857.1|mhcii|seq202
antigen43|P06886|BX571857.1|mhcii|seq66	antigen43|P06886|BX571857.1|mhcii|seq203
antigen43|P06886|BX571857.1|mhcii|seq66	antigen43|P06886|BX571857.1|mhcii|seq459
antigen43|P06886|BX571857.1|mhcii|seq66	antigen43|P06886|BX571857.1|mhcii|seq204
antigen43|P06886|BX571857.1|mhcii|seq66	antigen43|P06886|BX571857.1|mhcii|seq460
antigen43|P06886|BX571857.1|mhcii|seq66	antigen43|P06886|BX571857.1|mhcii|seq205
antigen43|P06886|BX571857.1|mhcii|seq66	antigen43|P06886|BX571857.1|mhcii|seq1421
antigen43|P06886|BX571857.1|mhcii|seq66	antigen43|P06886|BX571857.1|mhcii|seq1422
antigen43|P06886|BX571857.1|mhcii|seq66	antigen43|P06886|BX571857.1|mhcii|seq111
antigen43|P06886|BX571857.1|mhcii|seq66	antigen43|P06886|BX571857.1|mhcii|seq1423
antigen43|P06886|BX571857.1|mhcii|seq66	antigen43|P06886|BX571857.1|mhcii|seq1424
antigen43|P06886|BX571857.1|mhcii|seq66	antigen43|P06886|BX571857.1|mhcii|seq369
antigen43|P06886|BX571857.1|mhcii|seq66	antigen43|P06886|BX571857.1|mhcii|seq1425
antigen43|P06886|BX571857.1|mhcii|seq66	antigen43|P06886|BX571857.1|mhcii|seq370
antigen43|P06886|BX571857.1|mhcii|seq66	antigen43|P06886|BX571857.1|mhcii|seq339
antigen43|P06886|BX571857.1|mhcii|seq66	antigen43|P06886|BX571857.1|mhcii|seq371
antigen43|P06886|BX571857.1|mhcii|seq66	antigen43|P06886|BX571857.1|mhcii|seq340
antigen43|P06886|BX571857.1|mhcii|seq66	antigen43|P06886|BX571857.1|mhcii|seq372
antigen43|P06886|BX571857.1|mhcii|seq66	antigen43|P06886|BX571857.1|mhcii|seq341
antigen43|P06886|BX571857.1|mhcii|seq66	antigen43|P06886|BX571857.1|mhcii|seq373
antigen43|P06886|BX571857.1|mhcii|seq66	antigen43|P06886|BX571857.1|mhcii|seq342
antigen43|P06886|BX571857.1|mhcii|seq66	antigen43|P06886|BX571857.1|mhcii|seq374
antigen43|P06886|BX571857.1|mhcii|seq66	antigen43|P06886|BX571857.1|mhcii|seq343
antigen43|P06886|BX571857.1|mhcii|seq66	antigen43|P06886|BX571857.1|mhcii|seq344
antigen43|P06886|BX571857.1|mhcii|seq66	antigen43|P06886|BX571857.1|mhcii|seq61
antigen43|P06886|BX571857.1|mhcii|seq66	antigen43|P06886|BX571857.1|mhcii|seq62
antigen43|P06886|BX571857.1|mhcii|seq66	antigen43|P06886|BX571857.1|mhcii|seq63
antigen43|P06886|BX571857.1|mhcii|seq66	antigen43|P06886|BX571857.1|mhcii|seq64
