antigen32|Q5HFH6|BX571857.1|mhcii|seq1	antigen32|Q5HFH6|BX571857.1|mhcii|seq1
antigen32|Q5HFH6|BX571857.1|mhcii|seq360	antigen32|Q5HFH6|BX571857.1|mhcii|seq6287
antigen32|Q5HFH6|BX571857.1|mhcii|seq360	antigen32|Q5HFH6|BX571857.1|mhcii|seq4112
antigen32|Q5HFH6|BX571857.1|mhcii|seq360	antigen32|Q5HFH6|BX571857.1|mhcii|seq5328
antigen32|Q5HFH6|BX571857.1|mhcii|seq360	antigen32|Q5HFH6|BX571857.1|mhcii|seq6288
antigen32|Q5HFH6|BX571857.1|mhcii|seq360	antigen32|Q5HFH6|BX571857.1|mhcii|seq4113
antigen32|Q5HFH6|BX571857.1|mhcii|seq360	antigen32|Q5HFH6|BX571857.1|mhcii|seq5329
antigen32|Q5HFH6|BX571857.1|mhcii|seq360	antigen32|Q5HFH6|BX571857.1|mhcii|seq6289
antigen32|Q5HFH6|BX571857.1|mhcii|seq360	antigen32|Q5HFH6|BX571857.1|mhcii|seq4114
antigen32|Q5HFH6|BX571857.1|mhcii|seq360	antigen32|Q5HFH6|BX571857.1|mhcii|seq5330
antigen32|Q5HFH6|BX571857.1|mhcii|seq360	antigen32|Q5HFH6|BX571857.1|mhcii|seq4115
antigen32|Q5HFH6|BX571857.1|mhcii|seq360	antigen32|Q5HFH6|BX571857.1|mhcii|seq5331
antigen32|Q5HFH6|BX571857.1|mhcii|seq360	antigen32|Q5HFH6|BX571857.1|mhcii|seq5332
antigen32|Q5HFH6|BX571857.1|mhcii|seq360	antigen32|Q5HFH6|BX571857.1|mhcii|seq6677
antigen32|Q5HFH6|BX571857.1|mhcii|seq360	antigen32|Q5HFH6|BX571857.1|mhcii|seq310
antigen32|Q5HFH6|BX571857.1|mhcii|seq360	antigen32|Q5HFH6|BX571857.1|mhcii|seq6678
antigen32|Q5HFH6|BX571857.1|mhcii|seq360	antigen32|Q5HFH6|BX571857.1|mhcii|seq311
antigen32|Q5HFH6|BX571857.1|mhcii|seq360	antigen32|Q5HFH6|BX571857.1|mhcii|seq6679
antigen32|Q5HFH6|BX571857.1|mhcii|seq360	antigen32|Q5HFH6|BX571857.1|mhcii|seq312
antigen32|Q5HFH6|BX571857.1|mhcii|seq360	antigen32|Q5HFH6|BX571857.1|mhcii|seq2200
antigen32|Q5HFH6|BX571857.1|mhcii|seq360	antigen32|Q5HFH6|BX571857.1|mhcii|seq6648
antigen32|Q5HFH6|BX571857.1|mhcii|seq360	antigen32|Q5HFH6|BX571857.1|mhcii|seq313
antigen32|Q5HFH6|BX571857.1|mhcii|seq360	antigen32|Q5HFH6|BX571857.1|mhcii|seq2201
antigen32|Q5HFH6|BX571857.1|mhcii|seq360	antigen32|Q5HFH6|BX571857.1|mhcii|seq6649
antigen32|Q5HFH6|BX571857.1|mhcii|seq360	antigen32|Q5HFH6|BX571857.1|mhcii|seq314
antigen32|Q5HFH6|BX571857.1|mhcii|seq360	antigen32|Q5HFH6|BX571857.1|mhcii|seq2202
antigen32|Q5HFH6|BX571857.1|mhcii|seq360	antigen32|Q5HFH6|BX571857.1|mhcii|seq315
antigen32|Q5HFH6|BX571857.1|mhcii|seq360	antigen32|Q5HFH6|BX571857.1|mhcii|seq2203
antigen32|Q5HFH6|BX571857.1|mhcii|seq360	antigen32|Q5HFH6|BX571857.1|mhcii|seq2204
antigen32|Q5HFH6|BX571857.1|mhcii|seq360	antigen32|Q5HFH6|BX571857.1|mhcii|seq2205
antigen32|Q5HFH6|BX571857.1|mhcii|seq616	antigen32|Q5HFH6|BX571857.1|mhcii|seq616
antigen32|Q5HFH6|BX571857.1|mhcii|seq936	antigen32|Q5HFH6|BX571857.1|mhcii|seq936
antigen32|Q5HFH6|BX571857.1|mhcii|seq936	antigen32|Q5HFH6|BX571857.1|mhcii|seq6145
antigen32|Q5HFH6|BX571857.1|mhcii|seq936	antigen32|Q5HFH6|BX571857.1|mhcii|seq2163
antigen32|Q5HFH6|BX571857.1|mhcii|seq936	antigen32|Q5HFH6|BX571857.1|mhcii|seq2164
antigen32|Q5HFH6|BX571857.1|mhcii|seq936	antigen32|Q5HFH6|BX571857.1|mhcii|seq2165
antigen32|Q5HFH6|BX571857.1|mhcii|seq936	antigen32|Q5HFH6|BX571857.1|mhcii|seq5080
antigen32|Q5HFH6|BX571857.1|mhcii|seq936	antigen32|Q5HFH6|BX571857.1|mhcii|seq5081
antigen32|Q5HFH6|BX571857.1|mhcii|seq936	antigen32|Q5HFH6|BX571857.1|mhcii|seq5082
antigen32|Q5HFH6|BX571857.1|mhcii|seq936	antigen32|Q5HFH6|BX571857.1|mhcii|seq2686
antigen32|Q5HFH6|BX571857.1|mhcii|seq936	antigen32|Q5HFH6|BX571857.1|mhcii|seq6142
antigen32|Q5HFH6|BX571857.1|mhcii|seq936	antigen32|Q5HFH6|BX571857.1|mhcii|seq2687
antigen32|Q5HFH6|BX571857.1|mhcii|seq936	antigen32|Q5HFH6|BX571857.1|mhcii|seq6143
antigen32|Q5HFH6|BX571857.1|mhcii|seq936	antigen32|Q5HFH6|BX571857.1|mhcii|seq6144
antigen32|Q5HFH6|BX571857.1|mhcii|seq936	antigen32|Q5HFH6|BX571857.1|mhcii|seq6785
antigen32|Q5HFH6|BX571857.1|mhcii|seq936	antigen32|Q5HFH6|BX571857.1|mhcii|seq6786
antigen32|Q5HFH6|BX571857.1|mhcii|seq936	antigen32|Q5HFH6|BX571857.1|mhcii|seq2162
antigen32|Q5HFH6|BX571857.1|mhcii|seq936	antigen32|Q5HFH6|BX571857.1|mhcii|seq5079
antigen32|Q5HFH6|BX571857.1|mhcii|seq936	antigen32|Q5HFH6|BX571857.1|mhcii|seq6141
antigen32|Q5HFH6|BX571857.1|mhcii|seq936	antigen32|Q5HFH6|BX571857.1|mhcii|seq6760
antigen32|Q5HFH6|BX571857.1|mhcii|seq936	antigen32|Q5HFH6|BX571857.1|mhcii|seq4045
antigen32|Q5HFH6|BX571857.1|mhcii|seq936	antigen32|Q5HFH6|BX571857.1|mhcii|seq933
antigen32|Q5HFH6|BX571857.1|mhcii|seq936	antigen32|Q5HFH6|BX571857.1|mhcii|seq934
antigen32|Q5HFH6|BX571857.1|mhcii|seq936	antigen32|Q5HFH6|BX571857.1|mhcii|seq935
antigen32|Q5HFH6|BX571857.1|mhcii|seq936	antigen32|Q5HFH6|BX571857.1|mhcii|seq4042
antigen32|Q5HFH6|BX571857.1|mhcii|seq936	antigen32|Q5HFH6|BX571857.1|mhcii|seq4043
antigen32|Q5HFH6|BX571857.1|mhcii|seq936	antigen32|Q5HFH6|BX571857.1|mhcii|seq4044
antigen32|Q5HFH6|BX571857.1|mhcii|seq936	antigen32|Q5HFH6|BX571857.1|mhcii|seq4046
antigen32|Q5HFH6|BX571857.1|mhcii|seq936	antigen32|Q5HFH6|BX571857.1|mhcii|seq922
antigen32|Q5HFH6|BX571857.1|mhcii|seq936	antigen32|Q5HFH6|BX571857.1|mhcii|seq6782
antigen32|Q5HFH6|BX571857.1|mhcii|seq936	antigen32|Q5HFH6|BX571857.1|mhcii|seq6783
antigen32|Q5HFH6|BX571857.1|mhcii|seq936	antigen32|Q5HFH6|BX571857.1|mhcii|seq6784
antigen32|Q5HFH6|BX571857.1|mhcii|seq1704	antigen32|Q5HFH6|BX571857.1|mhcii|seq1704
antigen32|Q5HFH6|BX571857.1|mhcii|seq2152	antigen32|Q5HFH6|BX571857.1|mhcii|seq2152
antigen32|Q5HFH6|BX571857.1|mhcii|seq2152	antigen32|Q5HFH6|BX571857.1|mhcii|seq68
antigen32|Q5HFH6|BX571857.1|mhcii|seq2152	antigen32|Q5HFH6|BX571857.1|mhcii|seq2149
antigen32|Q5HFH6|BX571857.1|mhcii|seq2152	antigen32|Q5HFH6|BX571857.1|mhcii|seq65
antigen32|Q5HFH6|BX571857.1|mhcii|seq2152	antigen32|Q5HFH6|BX571857.1|mhcii|seq2150
antigen32|Q5HFH6|BX571857.1|mhcii|seq2152	antigen32|Q5HFH6|BX571857.1|mhcii|seq66
antigen32|Q5HFH6|BX571857.1|mhcii|seq2152	antigen32|Q5HFH6|BX571857.1|mhcii|seq2151
antigen32|Q5HFH6|BX571857.1|mhcii|seq2152	antigen32|Q5HFH6|BX571857.1|mhcii|seq67
antigen32|Q5HFH6|BX571857.1|mhcii|seq2152	antigen32|Q5HFH6|BX571857.1|mhcii|seq2153
antigen32|Q5HFH6|BX571857.1|mhcii|seq2152	antigen32|Q5HFH6|BX571857.1|mhcii|seq69
antigen32|Q5HFH6|BX571857.1|mhcii|seq2152	antigen32|Q5HFH6|BX571857.1|mhcii|seq5004
antigen32|Q5HFH6|BX571857.1|mhcii|seq2152	antigen32|Q5HFH6|BX571857.1|mhcii|seq5005
antigen32|Q5HFH6|BX571857.1|mhcii|seq2152	antigen32|Q5HFH6|BX571857.1|mhcii|seq5006
antigen32|Q5HFH6|BX571857.1|mhcii|seq2152	antigen32|Q5HFH6|BX571857.1|mhcii|seq5935
antigen32|Q5HFH6|BX571857.1|mhcii|seq2152	antigen32|Q5HFH6|BX571857.1|mhcii|seq5936
antigen32|Q5HFH6|BX571857.1|mhcii|seq2152	antigen32|Q5HFH6|BX571857.1|mhcii|seq5937
antigen32|Q5HFH6|BX571857.1|mhcii|seq2152	antigen32|Q5HFH6|BX571857.1|mhcii|seq5938
antigen32|Q5HFH6|BX571857.1|mhcii|seq2152	antigen32|Q5HFH6|BX571857.1|mhcii|seq1909
antigen32|Q5HFH6|BX571857.1|mhcii|seq2152	antigen32|Q5HFH6|BX571857.1|mhcii|seq1910
antigen32|Q5HFH6|BX571857.1|mhcii|seq2152	antigen32|Q5HFH6|BX571857.1|mhcii|seq1911
antigen32|Q5HFH6|BX571857.1|mhcii|seq2152	antigen32|Q5HFH6|BX571857.1|mhcii|seq6521
antigen32|Q5HFH6|BX571857.1|mhcii|seq2152	antigen32|Q5HFH6|BX571857.1|mhcii|seq6522
antigen32|Q5HFH6|BX571857.1|mhcii|seq2152	antigen32|Q5HFH6|BX571857.1|mhcii|seq6523
antigen32|Q5HFH6|BX571857.1|mhcii|seq2152	antigen32|Q5HFH6|BX571857.1|mhcii|seq1212
antigen32|Q5HFH6|BX571857.1|mhcii|seq2152	antigen32|Q5HFH6|BX571857.1|mhcii|seq1213
antigen32|Q5HFH6|BX571857.1|mhcii|seq2504	antigen32|Q5HFH6|BX571857.1|mhcii|seq2504
antigen32|Q5HFH6|BX571857.1|mhcii|seq2952	antigen32|Q5HFH6|BX571857.1|mhcii|seq2952
antigen32|Q5HFH6|BX571857.1|mhcii|seq2952	antigen32|Q5HFH6|BX571857.1|mhcii|seq5124
antigen32|Q5HFH6|BX571857.1|mhcii|seq2952	antigen32|Q5HFH6|BX571857.1|mhcii|seq243
antigen32|Q5HFH6|BX571857.1|mhcii|seq2952	antigen32|Q5HFH6|BX571857.1|mhcii|seq2953
antigen32|Q5HFH6|BX571857.1|mhcii|seq3560	antigen32|Q5HFH6|BX571857.1|mhcii|seq3560
antigen32|Q5HFH6|BX571857.1|mhcii|seq3560	antigen32|Q5HFH6|BX571857.1|mhcii|seq3558
antigen32|Q5HFH6|BX571857.1|mhcii|seq3560	antigen32|Q5HFH6|BX571857.1|mhcii|seq3559
antigen32|Q5HFH6|BX571857.1|mhcii|seq4040	antigen32|Q5HFH6|BX571857.1|mhcii|seq4040
antigen32|Q5HFH6|BX571857.1|mhcii|seq4040	antigen32|Q5HFH6|BX571857.1|mhcii|seq4035
antigen32|Q5HFH6|BX571857.1|mhcii|seq4040	antigen32|Q5HFH6|BX571857.1|mhcii|seq4036
antigen32|Q5HFH6|BX571857.1|mhcii|seq4040	antigen32|Q5HFH6|BX571857.1|mhcii|seq4037
antigen32|Q5HFH6|BX571857.1|mhcii|seq4040	antigen32|Q5HFH6|BX571857.1|mhcii|seq4038
antigen32|Q5HFH6|BX571857.1|mhcii|seq4040	antigen32|Q5HFH6|BX571857.1|mhcii|seq4039
antigen32|Q5HFH6|BX571857.1|mhcii|seq4040	antigen32|Q5HFH6|BX571857.1|mhcii|seq1448
antigen32|Q5HFH6|BX571857.1|mhcii|seq4040	antigen32|Q5HFH6|BX571857.1|mhcii|seq4910
antigen32|Q5HFH6|BX571857.1|mhcii|seq4040	antigen32|Q5HFH6|BX571857.1|mhcii|seq655
antigen32|Q5HFH6|BX571857.1|mhcii|seq4040	antigen32|Q5HFH6|BX571857.1|mhcii|seq656
antigen32|Q5HFH6|BX571857.1|mhcii|seq4040	antigen32|Q5HFH6|BX571857.1|mhcii|seq657
antigen32|Q5HFH6|BX571857.1|mhcii|seq4040	antigen32|Q5HFH6|BX571857.1|mhcii|seq658
antigen32|Q5HFH6|BX571857.1|mhcii|seq4040	antigen32|Q5HFH6|BX571857.1|mhcii|seq179
antigen32|Q5HFH6|BX571857.1|mhcii|seq4040	antigen32|Q5HFH6|BX571857.1|mhcii|seq659
antigen32|Q5HFH6|BX571857.1|mhcii|seq4040	antigen32|Q5HFH6|BX571857.1|mhcii|seq180
antigen32|Q5HFH6|BX571857.1|mhcii|seq4040	antigen32|Q5HFH6|BX571857.1|mhcii|seq660
antigen32|Q5HFH6|BX571857.1|mhcii|seq4040	antigen32|Q5HFH6|BX571857.1|mhcii|seq1428
antigen32|Q5HFH6|BX571857.1|mhcii|seq4040	antigen32|Q5HFH6|BX571857.1|mhcii|seq4980
antigen32|Q5HFH6|BX571857.1|mhcii|seq4040	antigen32|Q5HFH6|BX571857.1|mhcii|seq1429
antigen32|Q5HFH6|BX571857.1|mhcii|seq4040	antigen32|Q5HFH6|BX571857.1|mhcii|seq4981
antigen32|Q5HFH6|BX571857.1|mhcii|seq4040	antigen32|Q5HFH6|BX571857.1|mhcii|seq822
antigen32|Q5HFH6|BX571857.1|mhcii|seq4040	antigen32|Q5HFH6|BX571857.1|mhcii|seq1430
antigen32|Q5HFH6|BX571857.1|mhcii|seq4040	antigen32|Q5HFH6|BX571857.1|mhcii|seq4982
antigen32|Q5HFH6|BX571857.1|mhcii|seq4040	antigen32|Q5HFH6|BX571857.1|mhcii|seq823
antigen32|Q5HFH6|BX571857.1|mhcii|seq4040	antigen32|Q5HFH6|BX571857.1|mhcii|seq1431
antigen32|Q5HFH6|BX571857.1|mhcii|seq4040	antigen32|Q5HFH6|BX571857.1|mhcii|seq4983
antigen32|Q5HFH6|BX571857.1|mhcii|seq4040	antigen32|Q5HFH6|BX571857.1|mhcii|seq824
antigen32|Q5HFH6|BX571857.1|mhcii|seq4040	antigen32|Q5HFH6|BX571857.1|mhcii|seq1432
antigen32|Q5HFH6|BX571857.1|mhcii|seq4040	antigen32|Q5HFH6|BX571857.1|mhcii|seq4984
antigen32|Q5HFH6|BX571857.1|mhcii|seq4040	antigen32|Q5HFH6|BX571857.1|mhcii|seq825
antigen32|Q5HFH6|BX571857.1|mhcii|seq4040	antigen32|Q5HFH6|BX571857.1|mhcii|seq1433
antigen32|Q5HFH6|BX571857.1|mhcii|seq4040	antigen32|Q5HFH6|BX571857.1|mhcii|seq4985
antigen32|Q5HFH6|BX571857.1|mhcii|seq4040	antigen32|Q5HFH6|BX571857.1|mhcii|seq2618
antigen32|Q5HFH6|BX571857.1|mhcii|seq4040	antigen32|Q5HFH6|BX571857.1|mhcii|seq3834
antigen32|Q5HFH6|BX571857.1|mhcii|seq4040	antigen32|Q5HFH6|BX571857.1|mhcii|seq5498
antigen32|Q5HFH6|BX571857.1|mhcii|seq4040	antigen32|Q5HFH6|BX571857.1|mhcii|seq2619
antigen32|Q5HFH6|BX571857.1|mhcii|seq4040	antigen32|Q5HFH6|BX571857.1|mhcii|seq3835
antigen32|Q5HFH6|BX571857.1|mhcii|seq4040	antigen32|Q5HFH6|BX571857.1|mhcii|seq5499
antigen32|Q5HFH6|BX571857.1|mhcii|seq4040	antigen32|Q5HFH6|BX571857.1|mhcii|seq2620
antigen32|Q5HFH6|BX571857.1|mhcii|seq4040	antigen32|Q5HFH6|BX571857.1|mhcii|seq3836
antigen32|Q5HFH6|BX571857.1|mhcii|seq4040	antigen32|Q5HFH6|BX571857.1|mhcii|seq5500
antigen32|Q5HFH6|BX571857.1|mhcii|seq4040	antigen32|Q5HFH6|BX571857.1|mhcii|seq2621
antigen32|Q5HFH6|BX571857.1|mhcii|seq4040	antigen32|Q5HFH6|BX571857.1|mhcii|seq5501
antigen32|Q5HFH6|BX571857.1|mhcii|seq4040	antigen32|Q5HFH6|BX571857.1|mhcii|seq2622
antigen32|Q5HFH6|BX571857.1|mhcii|seq4040	antigen32|Q5HFH6|BX571857.1|mhcii|seq5502
antigen32|Q5HFH6|BX571857.1|mhcii|seq4040	antigen32|Q5HFH6|BX571857.1|mhcii|seq2623
antigen32|Q5HFH6|BX571857.1|mhcii|seq4072	antigen32|Q5HFH6|BX571857.1|mhcii|seq4072
antigen32|Q5HFH6|BX571857.1|mhcii|seq4072	antigen32|Q5HFH6|BX571857.1|mhcii|seq3073
antigen32|Q5HFH6|BX571857.1|mhcii|seq4072	antigen32|Q5HFH6|BX571857.1|mhcii|seq4071
antigen32|Q5HFH6|BX571857.1|mhcii|seq4072	antigen32|Q5HFH6|BX571857.1|mhcii|seq6186
antigen32|Q5HFH6|BX571857.1|mhcii|seq4072	antigen32|Q5HFH6|BX571857.1|mhcii|seq6187
antigen32|Q5HFH6|BX571857.1|mhcii|seq4072	antigen32|Q5HFH6|BX571857.1|mhcii|seq5888
antigen32|Q5HFH6|BX571857.1|mhcii|seq4072	antigen32|Q5HFH6|BX571857.1|mhcii|seq5887
antigen32|Q5HFH6|BX571857.1|mhcii|seq4072	antigen32|Q5HFH6|BX571857.1|mhcii|seq3072
antigen32|Q5HFH6|BX571857.1|mhcii|seq4072	antigen32|Q5HFH6|BX571857.1|mhcii|seq1787
antigen32|Q5HFH6|BX571857.1|mhcii|seq4072	antigen32|Q5HFH6|BX571857.1|mhcii|seq1786
antigen32|Q5HFH6|BX571857.1|mhcii|seq4072	antigen32|Q5HFH6|BX571857.1|mhcii|seq1790
antigen32|Q5HFH6|BX571857.1|mhcii|seq4104	antigen32|Q5HFH6|BX571857.1|mhcii|seq4104
antigen32|Q5HFH6|BX571857.1|mhcii|seq4104	antigen32|Q5HFH6|BX571857.1|mhcii|seq4102
antigen32|Q5HFH6|BX571857.1|mhcii|seq4104	antigen32|Q5HFH6|BX571857.1|mhcii|seq4103
antigen32|Q5HFH6|BX571857.1|mhcii|seq4104	antigen32|Q5HFH6|BX571857.1|mhcii|seq4105
antigen32|Q5HFH6|BX571857.1|mhcii|seq4104	antigen32|Q5HFH6|BX571857.1|mhcii|seq4106
antigen32|Q5HFH6|BX571857.1|mhcii|seq4104	antigen32|Q5HFH6|BX571857.1|mhcii|seq2192
antigen32|Q5HFH6|BX571857.1|mhcii|seq4104	antigen32|Q5HFH6|BX571857.1|mhcii|seq2193
antigen32|Q5HFH6|BX571857.1|mhcii|seq4104	antigen32|Q5HFH6|BX571857.1|mhcii|seq2194
antigen32|Q5HFH6|BX571857.1|mhcii|seq4104	antigen32|Q5HFH6|BX571857.1|mhcii|seq2195
antigen32|Q5HFH6|BX571857.1|mhcii|seq4104	antigen32|Q5HFH6|BX571857.1|mhcii|seq5564
antigen32|Q5HFH6|BX571857.1|mhcii|seq4104	antigen32|Q5HFH6|BX571857.1|mhcii|seq5565
antigen32|Q5HFH6|BX571857.1|mhcii|seq4104	antigen32|Q5HFH6|BX571857.1|mhcii|seq302
antigen32|Q5HFH6|BX571857.1|mhcii|seq4104	antigen32|Q5HFH6|BX571857.1|mhcii|seq5408
antigen32|Q5HFH6|BX571857.1|mhcii|seq4104	antigen32|Q5HFH6|BX571857.1|mhcii|seq5566
antigen32|Q5HFH6|BX571857.1|mhcii|seq4104	antigen32|Q5HFH6|BX571857.1|mhcii|seq5409
antigen32|Q5HFH6|BX571857.1|mhcii|seq4104	antigen32|Q5HFH6|BX571857.1|mhcii|seq303
antigen32|Q5HFH6|BX571857.1|mhcii|seq4296	antigen32|Q5HFH6|BX571857.1|mhcii|seq4296
antigen32|Q5HFH6|BX571857.1|mhcii|seq4296	antigen32|Q5HFH6|BX571857.1|mhcii|seq4297
antigen32|Q5HFH6|BX571857.1|mhcii|seq4552	antigen32|Q5HFH6|BX571857.1|mhcii|seq4552
antigen32|Q5HFH6|BX571857.1|mhcii|seq4552	antigen32|Q5HFH6|BX571857.1|mhcii|seq678
antigen32|Q5HFH6|BX571857.1|mhcii|seq4552	antigen32|Q5HFH6|BX571857.1|mhcii|seq676
antigen32|Q5HFH6|BX571857.1|mhcii|seq4552	antigen32|Q5HFH6|BX571857.1|mhcii|seq677
antigen32|Q5HFH6|BX571857.1|mhcii|seq4552	antigen32|Q5HFH6|BX571857.1|mhcii|seq4551
antigen32|Q5HFH6|BX571857.1|mhcii|seq4552	antigen32|Q5HFH6|BX571857.1|mhcii|seq3117
antigen32|Q5HFH6|BX571857.1|mhcii|seq4552	antigen32|Q5HFH6|BX571857.1|mhcii|seq3118
antigen32|Q5HFH6|BX571857.1|mhcii|seq4552	antigen32|Q5HFH6|BX571857.1|mhcii|seq5303
antigen32|Q5HFH6|BX571857.1|mhcii|seq4776	antigen32|Q5HFH6|BX571857.1|mhcii|seq4776
antigen32|Q5HFH6|BX571857.1|mhcii|seq5032	antigen32|Q5HFH6|BX571857.1|mhcii|seq5032
antigen32|Q5HFH6|BX571857.1|mhcii|seq5032	antigen32|Q5HFH6|BX571857.1|mhcii|seq5031
antigen32|Q5HFH6|BX571857.1|mhcii|seq5032	antigen32|Q5HFH6|BX571857.1|mhcii|seq5033
antigen32|Q5HFH6|BX571857.1|mhcii|seq5032	antigen32|Q5HFH6|BX571857.1|mhcii|seq5034
antigen32|Q5HFH6|BX571857.1|mhcii|seq5032	antigen32|Q5HFH6|BX571857.1|mhcii|seq1772
antigen32|Q5HFH6|BX571857.1|mhcii|seq5032	antigen32|Q5HFH6|BX571857.1|mhcii|seq1771
antigen32|Q5HFH6|BX571857.1|mhcii|seq5032	antigen32|Q5HFH6|BX571857.1|mhcii|seq1773
antigen32|Q5HFH6|BX571857.1|mhcii|seq5032	antigen32|Q5HFH6|BX571857.1|mhcii|seq6097
antigen32|Q5HFH6|BX571857.1|mhcii|seq5032	antigen32|Q5HFH6|BX571857.1|mhcii|seq6096
antigen32|Q5HFH6|BX571857.1|mhcii|seq5032	antigen32|Q5HFH6|BX571857.1|mhcii|seq2041
antigen32|Q5HFH6|BX571857.1|mhcii|seq5608	antigen32|Q5HFH6|BX571857.1|mhcii|seq5608
antigen32|Q5HFH6|BX571857.1|mhcii|seq5800	antigen32|Q5HFH6|BX571857.1|mhcii|seq5800
antigen32|Q5HFH6|BX571857.1|mhcii|seq5960	antigen32|Q5HFH6|BX571857.1|mhcii|seq5960
antigen32|Q5HFH6|BX571857.1|mhcii|seq5960	antigen32|Q5HFH6|BX571857.1|mhcii|seq5961
antigen32|Q5HFH6|BX571857.1|mhcii|seq6056	antigen32|Q5HFH6|BX571857.1|mhcii|seq6056
antigen32|Q5HFH6|BX571857.1|mhcii|seq6056	antigen32|Q5HFH6|BX571857.1|mhcii|seq6053
antigen32|Q5HFH6|BX571857.1|mhcii|seq6056	antigen32|Q5HFH6|BX571857.1|mhcii|seq6054
antigen32|Q5HFH6|BX571857.1|mhcii|seq6056	antigen32|Q5HFH6|BX571857.1|mhcii|seq6055
antigen32|Q5HFH6|BX571857.1|mhcii|seq6056	antigen32|Q5HFH6|BX571857.1|mhcii|seq1929
antigen32|Q5HFH6|BX571857.1|mhcii|seq6056	antigen32|Q5HFH6|BX571857.1|mhcii|seq6057
antigen32|Q5HFH6|BX571857.1|mhcii|seq6056	antigen32|Q5HFH6|BX571857.1|mhcii|seq1930
antigen32|Q5HFH6|BX571857.1|mhcii|seq6056	antigen32|Q5HFH6|BX571857.1|mhcii|seq6058
antigen32|Q5HFH6|BX571857.1|mhcii|seq6056	antigen32|Q5HFH6|BX571857.1|mhcii|seq2961
antigen32|Q5HFH6|BX571857.1|mhcii|seq6056	antigen32|Q5HFH6|BX571857.1|mhcii|seq5873
antigen32|Q5HFH6|BX571857.1|mhcii|seq6056	antigen32|Q5HFH6|BX571857.1|mhcii|seq5832
antigen32|Q5HFH6|BX571857.1|mhcii|seq6056	antigen32|Q5HFH6|BX571857.1|mhcii|seq5594
antigen32|Q5HFH6|BX571857.1|mhcii|seq6056	antigen32|Q5HFH6|BX571857.1|mhcii|seq2962
antigen32|Q5HFH6|BX571857.1|mhcii|seq6056	antigen32|Q5HFH6|BX571857.1|mhcii|seq3954
antigen32|Q5HFH6|BX571857.1|mhcii|seq6056	antigen32|Q5HFH6|BX571857.1|mhcii|seq5874
antigen32|Q5HFH6|BX571857.1|mhcii|seq6056	antigen32|Q5HFH6|BX571857.1|mhcii|seq737
antigen32|Q5HFH6|BX571857.1|mhcii|seq6056	antigen32|Q5HFH6|BX571857.1|mhcii|seq5833
antigen32|Q5HFH6|BX571857.1|mhcii|seq6056	antigen32|Q5HFH6|BX571857.1|mhcii|seq5595
antigen32|Q5HFH6|BX571857.1|mhcii|seq6056	antigen32|Q5HFH6|BX571857.1|mhcii|seq3955
antigen32|Q5HFH6|BX571857.1|mhcii|seq6056	antigen32|Q5HFH6|BX571857.1|mhcii|seq3987
antigen32|Q5HFH6|BX571857.1|mhcii|seq6056	antigen32|Q5HFH6|BX571857.1|mhcii|seq5875
antigen32|Q5HFH6|BX571857.1|mhcii|seq6056	antigen32|Q5HFH6|BX571857.1|mhcii|seq738
antigen32|Q5HFH6|BX571857.1|mhcii|seq6056	antigen32|Q5HFH6|BX571857.1|mhcii|seq5834
antigen32|Q5HFH6|BX571857.1|mhcii|seq6056	antigen32|Q5HFH6|BX571857.1|mhcii|seq5596
antigen32|Q5HFH6|BX571857.1|mhcii|seq6056	antigen32|Q5HFH6|BX571857.1|mhcii|seq724
antigen32|Q5HFH6|BX571857.1|mhcii|seq6056	antigen32|Q5HFH6|BX571857.1|mhcii|seq3956
antigen32|Q5HFH6|BX571857.1|mhcii|seq6056	antigen32|Q5HFH6|BX571857.1|mhcii|seq3988
antigen32|Q5HFH6|BX571857.1|mhcii|seq6056	antigen32|Q5HFH6|BX571857.1|mhcii|seq5876
antigen32|Q5HFH6|BX571857.1|mhcii|seq6056	antigen32|Q5HFH6|BX571857.1|mhcii|seq739
antigen32|Q5HFH6|BX571857.1|mhcii|seq6056	antigen32|Q5HFH6|BX571857.1|mhcii|seq5835
antigen32|Q5HFH6|BX571857.1|mhcii|seq6056	antigen32|Q5HFH6|BX571857.1|mhcii|seq5597
antigen32|Q5HFH6|BX571857.1|mhcii|seq6056	antigen32|Q5HFH6|BX571857.1|mhcii|seq725
antigen32|Q5HFH6|BX571857.1|mhcii|seq6056	antigen32|Q5HFH6|BX571857.1|mhcii|seq3957
antigen32|Q5HFH6|BX571857.1|mhcii|seq6056	antigen32|Q5HFH6|BX571857.1|mhcii|seq3989
antigen32|Q5HFH6|BX571857.1|mhcii|seq6056	antigen32|Q5HFH6|BX571857.1|mhcii|seq726
antigen32|Q5HFH6|BX571857.1|mhcii|seq6056	antigen32|Q5HFH6|BX571857.1|mhcii|seq3958
antigen32|Q5HFH6|BX571857.1|mhcii|seq6056	antigen32|Q5HFH6|BX571857.1|mhcii|seq727
antigen32|Q5HFH6|BX571857.1|mhcii|seq6056	antigen32|Q5HFH6|BX571857.1|mhcii|seq728
antigen32|Q5HFH6|BX571857.1|mhcii|seq6056	antigen32|Q5HFH6|BX571857.1|mhcii|seq729
antigen32|Q5HFH6|BX571857.1|mhcii|seq6056	antigen32|Q5HFH6|BX571857.1|mhcii|seq1276
antigen32|Q5HFH6|BX571857.1|mhcii|seq6056	antigen32|Q5HFH6|BX571857.1|mhcii|seq1277
