antigen32|Q5HFH6|BX571856.1|mhcii|seq1	antigen32|Q5HFH6|BX571856.1|mhcii|seq1
antigen32|Q5HFH6|BX571856.1|mhcii|seq1353	antigen32|Q5HFH6|BX571856.1|mhcii|seq721
antigen32|Q5HFH6|BX571856.1|mhcii|seq1353	antigen32|Q5HFH6|BX571856.1|mhcii|seq74
antigen32|Q5HFH6|BX571856.1|mhcii|seq1353	antigen32|Q5HFH6|BX571856.1|mhcii|seq722
antigen32|Q5HFH6|BX571856.1|mhcii|seq1353	antigen32|Q5HFH6|BX571856.1|mhcii|seq75
antigen32|Q5HFH6|BX571856.1|mhcii|seq1353	antigen32|Q5HFH6|BX571856.1|mhcii|seq2200
antigen32|Q5HFH6|BX571856.1|mhcii|seq1353	antigen32|Q5HFH6|BX571856.1|mhcii|seq2201
antigen32|Q5HFH6|BX571856.1|mhcii|seq1353	antigen32|Q5HFH6|BX571856.1|mhcii|seq2937
antigen32|Q5HFH6|BX571856.1|mhcii|seq1353	antigen32|Q5HFH6|BX571856.1|mhcii|seq2202
antigen32|Q5HFH6|BX571856.1|mhcii|seq1353	antigen32|Q5HFH6|BX571856.1|mhcii|seq2938
antigen32|Q5HFH6|BX571856.1|mhcii|seq1353	antigen32|Q5HFH6|BX571856.1|mhcii|seq3066
antigen32|Q5HFH6|BX571856.1|mhcii|seq1353	antigen32|Q5HFH6|BX571856.1|mhcii|seq288
antigen32|Q5HFH6|BX571856.1|mhcii|seq1353	antigen32|Q5HFH6|BX571856.1|mhcii|seq1499
antigen32|Q5HFH6|BX571856.1|mhcii|seq1353	antigen32|Q5HFH6|BX571856.1|mhcii|seq2203
antigen32|Q5HFH6|BX571856.1|mhcii|seq1353	antigen32|Q5HFH6|BX571856.1|mhcii|seq2939
antigen32|Q5HFH6|BX571856.1|mhcii|seq1353	antigen32|Q5HFH6|BX571856.1|mhcii|seq3067
antigen32|Q5HFH6|BX571856.1|mhcii|seq1353	antigen32|Q5HFH6|BX571856.1|mhcii|seq289
antigen32|Q5HFH6|BX571856.1|mhcii|seq1353	antigen32|Q5HFH6|BX571856.1|mhcii|seq1500
antigen32|Q5HFH6|BX571856.1|mhcii|seq1353	antigen32|Q5HFH6|BX571856.1|mhcii|seq2204
antigen32|Q5HFH6|BX571856.1|mhcii|seq1353	antigen32|Q5HFH6|BX571856.1|mhcii|seq2940
antigen32|Q5HFH6|BX571856.1|mhcii|seq1353	antigen32|Q5HFH6|BX571856.1|mhcii|seq3068
antigen32|Q5HFH6|BX571856.1|mhcii|seq1353	antigen32|Q5HFH6|BX571856.1|mhcii|seq290
antigen32|Q5HFH6|BX571856.1|mhcii|seq1353	antigen32|Q5HFH6|BX571856.1|mhcii|seq573
antigen32|Q5HFH6|BX571856.1|mhcii|seq1353	antigen32|Q5HFH6|BX571856.1|mhcii|seq1501
antigen32|Q5HFH6|BX571856.1|mhcii|seq1353	antigen32|Q5HFH6|BX571856.1|mhcii|seq2205
antigen32|Q5HFH6|BX571856.1|mhcii|seq1353	antigen32|Q5HFH6|BX571856.1|mhcii|seq3069
antigen32|Q5HFH6|BX571856.1|mhcii|seq1353	antigen32|Q5HFH6|BX571856.1|mhcii|seq1502
antigen32|Q5HFH6|BX571856.1|mhcii|seq1353	antigen32|Q5HFH6|BX571856.1|mhcii|seq1503
antigen32|Q5HFH6|BX571856.1|mhcii|seq1737	antigen32|Q5HFH6|BX571856.1|mhcii|seq1737
antigen32|Q5HFH6|BX571856.1|mhcii|seq1737	antigen32|Q5HFH6|BX571856.1|mhcii|seq1735
antigen32|Q5HFH6|BX571856.1|mhcii|seq1737	antigen32|Q5HFH6|BX571856.1|mhcii|seq1736
antigen32|Q5HFH6|BX571856.1|mhcii|seq1737	antigen32|Q5HFH6|BX571856.1|mhcii|seq1738
antigen32|Q5HFH6|BX571856.1|mhcii|seq1737	antigen32|Q5HFH6|BX571856.1|mhcii|seq1739
antigen32|Q5HFH6|BX571856.1|mhcii|seq1737	antigen32|Q5HFH6|BX571856.1|mhcii|seq1740
antigen32|Q5HFH6|BX571856.1|mhcii|seq1737	antigen32|Q5HFH6|BX571856.1|mhcii|seq1070
antigen32|Q5HFH6|BX571856.1|mhcii|seq1737	antigen32|Q5HFH6|BX571856.1|mhcii|seq463
antigen32|Q5HFH6|BX571856.1|mhcii|seq1737	antigen32|Q5HFH6|BX571856.1|mhcii|seq1071
antigen32|Q5HFH6|BX571856.1|mhcii|seq1737	antigen32|Q5HFH6|BX571856.1|mhcii|seq464
antigen32|Q5HFH6|BX571856.1|mhcii|seq1737	antigen32|Q5HFH6|BX571856.1|mhcii|seq1072
antigen32|Q5HFH6|BX571856.1|mhcii|seq1737	antigen32|Q5HFH6|BX571856.1|mhcii|seq1073
antigen32|Q5HFH6|BX571856.1|mhcii|seq1737	antigen32|Q5HFH6|BX571856.1|mhcii|seq1069
antigen32|Q5HFH6|BX571856.1|mhcii|seq1801	antigen32|Q5HFH6|BX571856.1|mhcii|seq1801
antigen32|Q5HFH6|BX571856.1|mhcii|seq2857	antigen32|Q5HFH6|BX571856.1|mhcii|seq2857
antigen32|Q5HFH6|BX571856.1|mhcii|seq3145	antigen32|Q5HFH6|BX571856.1|mhcii|seq3145
antigen32|Q5HFH6|BX571856.1|mhcii|seq3145	antigen32|Q5HFH6|BX571856.1|mhcii|seq2625
antigen32|Q5HFH6|BX571856.1|mhcii|seq3145	antigen32|Q5HFH6|BX571856.1|mhcii|seq865
antigen32|Q5HFH6|BX571856.1|mhcii|seq3145	antigen32|Q5HFH6|BX571856.1|mhcii|seq113
antigen32|Q5HFH6|BX571856.1|mhcii|seq3145	antigen32|Q5HFH6|BX571856.1|mhcii|seq1666
antigen32|Q5HFH6|BX571856.1|mhcii|seq3145	antigen32|Q5HFH6|BX571856.1|mhcii|seq2744
antigen32|Q5HFH6|BX571856.1|mhcii|seq3145	antigen32|Q5HFH6|BX571856.1|mhcii|seq2626
antigen32|Q5HFH6|BX571856.1|mhcii|seq3145	antigen32|Q5HFH6|BX571856.1|mhcii|seq866
antigen32|Q5HFH6|BX571856.1|mhcii|seq3145	antigen32|Q5HFH6|BX571856.1|mhcii|seq114
antigen32|Q5HFH6|BX571856.1|mhcii|seq3145	antigen32|Q5HFH6|BX571856.1|mhcii|seq579
antigen32|Q5HFH6|BX571856.1|mhcii|seq3145	antigen32|Q5HFH6|BX571856.1|mhcii|seq1667
antigen32|Q5HFH6|BX571856.1|mhcii|seq3145	antigen32|Q5HFH6|BX571856.1|mhcii|seq2745
antigen32|Q5HFH6|BX571856.1|mhcii|seq3145	antigen32|Q5HFH6|BX571856.1|mhcii|seq2627
antigen32|Q5HFH6|BX571856.1|mhcii|seq3145	antigen32|Q5HFH6|BX571856.1|mhcii|seq867
antigen32|Q5HFH6|BX571856.1|mhcii|seq3145	antigen32|Q5HFH6|BX571856.1|mhcii|seq115
antigen32|Q5HFH6|BX571856.1|mhcii|seq3145	antigen32|Q5HFH6|BX571856.1|mhcii|seq1668
antigen32|Q5HFH6|BX571856.1|mhcii|seq3145	antigen32|Q5HFH6|BX571856.1|mhcii|seq2628
antigen32|Q5HFH6|BX571856.1|mhcii|seq3145	antigen32|Q5HFH6|BX571856.1|mhcii|seq868
antigen32|Q5HFH6|BX571856.1|mhcii|seq3145	antigen32|Q5HFH6|BX571856.1|mhcii|seq116
antigen32|Q5HFH6|BX571856.1|mhcii|seq3145	antigen32|Q5HFH6|BX571856.1|mhcii|seq1669
antigen32|Q5HFH6|BX571856.1|mhcii|seq3145	antigen32|Q5HFH6|BX571856.1|mhcii|seq2629
antigen32|Q5HFH6|BX571856.1|mhcii|seq3145	antigen32|Q5HFH6|BX571856.1|mhcii|seq869
antigen32|Q5HFH6|BX571856.1|mhcii|seq3145	antigen32|Q5HFH6|BX571856.1|mhcii|seq117
antigen32|Q5HFH6|BX571856.1|mhcii|seq3145	antigen32|Q5HFH6|BX571856.1|mhcii|seq3141
antigen32|Q5HFH6|BX571856.1|mhcii|seq3145	antigen32|Q5HFH6|BX571856.1|mhcii|seq1670
antigen32|Q5HFH6|BX571856.1|mhcii|seq3145	antigen32|Q5HFH6|BX571856.1|mhcii|seq3142
antigen32|Q5HFH6|BX571856.1|mhcii|seq3145	antigen32|Q5HFH6|BX571856.1|mhcii|seq1671
antigen32|Q5HFH6|BX571856.1|mhcii|seq3145	antigen32|Q5HFH6|BX571856.1|mhcii|seq3143
antigen32|Q5HFH6|BX571856.1|mhcii|seq3145	antigen32|Q5HFH6|BX571856.1|mhcii|seq1672
antigen32|Q5HFH6|BX571856.1|mhcii|seq3145	antigen32|Q5HFH6|BX571856.1|mhcii|seq3144
antigen32|Q5HFH6|BX571856.1|mhcii|seq3145	antigen32|Q5HFH6|BX571856.1|mhcii|seq1673
antigen32|Q5HFH6|BX571856.1|mhcii|seq3145	antigen32|Q5HFH6|BX571856.1|mhcii|seq1674
antigen32|Q5HFH6|BX571856.1|mhcii|seq3145	antigen32|Q5HFH6|BX571856.1|mhcii|seq3146
antigen32|Q5HFH6|BX571856.1|mhcii|seq3145	antigen32|Q5HFH6|BX571856.1|mhcii|seq3147
antigen32|Q5HFH6|BX571856.1|mhcii|seq3145	antigen32|Q5HFH6|BX571856.1|mhcii|seq3148
antigen32|Q5HFH6|BX571856.1|mhcii|seq3145	antigen32|Q5HFH6|BX571856.1|mhcii|seq3149
antigen32|Q5HFH6|BX571856.1|mhcii|seq3145	antigen32|Q5HFH6|BX571856.1|mhcii|seq111
antigen32|Q5HFH6|BX571856.1|mhcii|seq3145	antigen32|Q5HFH6|BX571856.1|mhcii|seq2623
antigen32|Q5HFH6|BX571856.1|mhcii|seq3145	antigen32|Q5HFH6|BX571856.1|mhcii|seq1202
antigen32|Q5HFH6|BX571856.1|mhcii|seq3145	antigen32|Q5HFH6|BX571856.1|mhcii|seq2624
antigen32|Q5HFH6|BX571856.1|mhcii|seq3145	antigen32|Q5HFH6|BX571856.1|mhcii|seq112
antigen32|Q5HFH6|BX571856.1|mhcii|seq3145	antigen32|Q5HFH6|BX571856.1|mhcii|seq864
antigen32|Q5HFH6|BX571856.1|mhcii|seq42	antigen32|Q5HFH6|BX571856.1|mhcii|seq42
antigen32|Q5HFH6|BX571856.1|mhcii|seq42	antigen32|Q5HFH6|BX571856.1|mhcii|seq397
antigen32|Q5HFH6|BX571856.1|mhcii|seq42	antigen32|Q5HFH6|BX571856.1|mhcii|seq2245
antigen32|Q5HFH6|BX571856.1|mhcii|seq42	antigen32|Q5HFH6|BX571856.1|mhcii|seq1958
antigen32|Q5HFH6|BX571856.1|mhcii|seq42	antigen32|Q5HFH6|BX571856.1|mhcii|seq2246
antigen32|Q5HFH6|BX571856.1|mhcii|seq42	antigen32|Q5HFH6|BX571856.1|mhcii|seq39
antigen32|Q5HFH6|BX571856.1|mhcii|seq42	antigen32|Q5HFH6|BX571856.1|mhcii|seq1959
antigen32|Q5HFH6|BX571856.1|mhcii|seq42	antigen32|Q5HFH6|BX571856.1|mhcii|seq2247
antigen32|Q5HFH6|BX571856.1|mhcii|seq42	antigen32|Q5HFH6|BX571856.1|mhcii|seq1128
antigen32|Q5HFH6|BX571856.1|mhcii|seq42	antigen32|Q5HFH6|BX571856.1|mhcii|seq1960
antigen32|Q5HFH6|BX571856.1|mhcii|seq42	antigen32|Q5HFH6|BX571856.1|mhcii|seq2248
antigen32|Q5HFH6|BX571856.1|mhcii|seq42	antigen32|Q5HFH6|BX571856.1|mhcii|seq393
antigen32|Q5HFH6|BX571856.1|mhcii|seq42	antigen32|Q5HFH6|BX571856.1|mhcii|seq1129
antigen32|Q5HFH6|BX571856.1|mhcii|seq42	antigen32|Q5HFH6|BX571856.1|mhcii|seq1961
antigen32|Q5HFH6|BX571856.1|mhcii|seq42	antigen32|Q5HFH6|BX571856.1|mhcii|seq2249
antigen32|Q5HFH6|BX571856.1|mhcii|seq42	antigen32|Q5HFH6|BX571856.1|mhcii|seq394
antigen32|Q5HFH6|BX571856.1|mhcii|seq42	antigen32|Q5HFH6|BX571856.1|mhcii|seq1130
antigen32|Q5HFH6|BX571856.1|mhcii|seq42	antigen32|Q5HFH6|BX571856.1|mhcii|seq1962
antigen32|Q5HFH6|BX571856.1|mhcii|seq42	antigen32|Q5HFH6|BX571856.1|mhcii|seq43
antigen32|Q5HFH6|BX571856.1|mhcii|seq42	antigen32|Q5HFH6|BX571856.1|mhcii|seq395
antigen32|Q5HFH6|BX571856.1|mhcii|seq42	antigen32|Q5HFH6|BX571856.1|mhcii|seq1131
antigen32|Q5HFH6|BX571856.1|mhcii|seq42	antigen32|Q5HFH6|BX571856.1|mhcii|seq44
antigen32|Q5HFH6|BX571856.1|mhcii|seq42	antigen32|Q5HFH6|BX571856.1|mhcii|seq396
antigen32|Q5HFH6|BX571856.1|mhcii|seq42	antigen32|Q5HFH6|BX571856.1|mhcii|seq1132
antigen32|Q5HFH6|BX571856.1|mhcii|seq42	antigen32|Q5HFH6|BX571856.1|mhcii|seq1133
antigen32|Q5HFH6|BX571856.1|mhcii|seq42	antigen32|Q5HFH6|BX571856.1|mhcii|seq398
antigen32|Q5HFH6|BX571856.1|mhcii|seq42	antigen32|Q5HFH6|BX571856.1|mhcii|seq399
antigen32|Q5HFH6|BX571856.1|mhcii|seq42	antigen32|Q5HFH6|BX571856.1|mhcii|seq400
antigen32|Q5HFH6|BX571856.1|mhcii|seq42	antigen32|Q5HFH6|BX571856.1|mhcii|seq401
antigen32|Q5HFH6|BX571856.1|mhcii|seq42	antigen32|Q5HFH6|BX571856.1|mhcii|seq338
antigen32|Q5HFH6|BX571856.1|mhcii|seq42	antigen32|Q5HFH6|BX571856.1|mhcii|seq339
antigen32|Q5HFH6|BX571856.1|mhcii|seq42	antigen32|Q5HFH6|BX571856.1|mhcii|seq340
antigen32|Q5HFH6|BX571856.1|mhcii|seq42	antigen32|Q5HFH6|BX571856.1|mhcii|seq45
antigen32|Q5HFH6|BX571856.1|mhcii|seq42	antigen32|Q5HFH6|BX571856.1|mhcii|seq341
antigen32|Q5HFH6|BX571856.1|mhcii|seq42	antigen32|Q5HFH6|BX571856.1|mhcii|seq3030
antigen32|Q5HFH6|BX571856.1|mhcii|seq42	antigen32|Q5HFH6|BX571856.1|mhcii|seq3031
antigen32|Q5HFH6|BX571856.1|mhcii|seq42	antigen32|Q5HFH6|BX571856.1|mhcii|seq3032
antigen32|Q5HFH6|BX571856.1|mhcii|seq42	antigen32|Q5HFH6|BX571856.1|mhcii|seq3033
antigen32|Q5HFH6|BX571856.1|mhcii|seq42	antigen32|Q5HFH6|BX571856.1|mhcii|seq3034
antigen32|Q5HFH6|BX571856.1|mhcii|seq106	antigen32|Q5HFH6|BX571856.1|mhcii|seq106
antigen32|Q5HFH6|BX571856.1|mhcii|seq106	antigen32|Q5HFH6|BX571856.1|mhcii|seq2618
antigen32|Q5HFH6|BX571856.1|mhcii|seq266	antigen32|Q5HFH6|BX571856.1|mhcii|seq266
antigen32|Q5HFH6|BX571856.1|mhcii|seq266	antigen32|Q5HFH6|BX571856.1|mhcii|seq261
antigen32|Q5HFH6|BX571856.1|mhcii|seq266	antigen32|Q5HFH6|BX571856.1|mhcii|seq262
antigen32|Q5HFH6|BX571856.1|mhcii|seq266	antigen32|Q5HFH6|BX571856.1|mhcii|seq263
antigen32|Q5HFH6|BX571856.1|mhcii|seq266	antigen32|Q5HFH6|BX571856.1|mhcii|seq264
antigen32|Q5HFH6|BX571856.1|mhcii|seq266	antigen32|Q5HFH6|BX571856.1|mhcii|seq265
antigen32|Q5HFH6|BX571856.1|mhcii|seq266	antigen32|Q5HFH6|BX571856.1|mhcii|seq1900
antigen32|Q5HFH6|BX571856.1|mhcii|seq266	antigen32|Q5HFH6|BX571856.1|mhcii|seq1901
antigen32|Q5HFH6|BX571856.1|mhcii|seq266	antigen32|Q5HFH6|BX571856.1|mhcii|seq1902
antigen32|Q5HFH6|BX571856.1|mhcii|seq266	antigen32|Q5HFH6|BX571856.1|mhcii|seq1903
antigen32|Q5HFH6|BX571856.1|mhcii|seq266	antigen32|Q5HFH6|BX571856.1|mhcii|seq1904
antigen32|Q5HFH6|BX571856.1|mhcii|seq266	antigen32|Q5HFH6|BX571856.1|mhcii|seq1905
antigen32|Q5HFH6|BX571856.1|mhcii|seq266	antigen32|Q5HFH6|BX571856.1|mhcii|seq2353
antigen32|Q5HFH6|BX571856.1|mhcii|seq266	antigen32|Q5HFH6|BX571856.1|mhcii|seq1810
antigen32|Q5HFH6|BX571856.1|mhcii|seq266	antigen32|Q5HFH6|BX571856.1|mhcii|seq2354
antigen32|Q5HFH6|BX571856.1|mhcii|seq266	antigen32|Q5HFH6|BX571856.1|mhcii|seq1811
antigen32|Q5HFH6|BX571856.1|mhcii|seq266	antigen32|Q5HFH6|BX571856.1|mhcii|seq2355
antigen32|Q5HFH6|BX571856.1|mhcii|seq266	antigen32|Q5HFH6|BX571856.1|mhcii|seq1812
antigen32|Q5HFH6|BX571856.1|mhcii|seq266	antigen32|Q5HFH6|BX571856.1|mhcii|seq2356
antigen32|Q5HFH6|BX571856.1|mhcii|seq266	antigen32|Q5HFH6|BX571856.1|mhcii|seq1813
antigen32|Q5HFH6|BX571856.1|mhcii|seq266	antigen32|Q5HFH6|BX571856.1|mhcii|seq2357
antigen32|Q5HFH6|BX571856.1|mhcii|seq266	antigen32|Q5HFH6|BX571856.1|mhcii|seq2581
antigen32|Q5HFH6|BX571856.1|mhcii|seq266	antigen32|Q5HFH6|BX571856.1|mhcii|seq1814
antigen32|Q5HFH6|BX571856.1|mhcii|seq266	antigen32|Q5HFH6|BX571856.1|mhcii|seq2582
antigen32|Q5HFH6|BX571856.1|mhcii|seq266	antigen32|Q5HFH6|BX571856.1|mhcii|seq1815
antigen32|Q5HFH6|BX571856.1|mhcii|seq266	antigen32|Q5HFH6|BX571856.1|mhcii|seq2583
antigen32|Q5HFH6|BX571856.1|mhcii|seq266	antigen32|Q5HFH6|BX571856.1|mhcii|seq2584
antigen32|Q5HFH6|BX571856.1|mhcii|seq266	antigen32|Q5HFH6|BX571856.1|mhcii|seq2585
antigen32|Q5HFH6|BX571856.1|mhcii|seq266	antigen32|Q5HFH6|BX571856.1|mhcii|seq2586
antigen32|Q5HFH6|BX571856.1|mhcii|seq266	antigen32|Q5HFH6|BX571856.1|mhcii|seq3130
antigen32|Q5HFH6|BX571856.1|mhcii|seq266	antigen32|Q5HFH6|BX571856.1|mhcii|seq3131
antigen32|Q5HFH6|BX571856.1|mhcii|seq266	antigen32|Q5HFH6|BX571856.1|mhcii|seq3132
antigen32|Q5HFH6|BX571856.1|mhcii|seq266	antigen32|Q5HFH6|BX571856.1|mhcii|seq3133
antigen32|Q5HFH6|BX571856.1|mhcii|seq266	antigen32|Q5HFH6|BX571856.1|mhcii|seq3134
antigen32|Q5HFH6|BX571856.1|mhcii|seq266	antigen32|Q5HFH6|BX571856.1|mhcii|seq3135
antigen32|Q5HFH6|BX571856.1|mhcii|seq714	antigen32|Q5HFH6|BX571856.1|mhcii|seq714
antigen32|Q5HFH6|BX571856.1|mhcii|seq714	antigen32|Q5HFH6|BX571856.1|mhcii|seq67
antigen32|Q5HFH6|BX571856.1|mhcii|seq714	antigen32|Q5HFH6|BX571856.1|mhcii|seq1346
antigen32|Q5HFH6|BX571856.1|mhcii|seq714	antigen32|Q5HFH6|BX571856.1|mhcii|seq3078
antigen32|Q5HFH6|BX571856.1|mhcii|seq714	antigen32|Q5HFH6|BX571856.1|mhcii|seq711
antigen32|Q5HFH6|BX571856.1|mhcii|seq714	antigen32|Q5HFH6|BX571856.1|mhcii|seq64
antigen32|Q5HFH6|BX571856.1|mhcii|seq714	antigen32|Q5HFH6|BX571856.1|mhcii|seq3079
antigen32|Q5HFH6|BX571856.1|mhcii|seq714	antigen32|Q5HFH6|BX571856.1|mhcii|seq712
antigen32|Q5HFH6|BX571856.1|mhcii|seq714	antigen32|Q5HFH6|BX571856.1|mhcii|seq65
antigen32|Q5HFH6|BX571856.1|mhcii|seq714	antigen32|Q5HFH6|BX571856.1|mhcii|seq3080
antigen32|Q5HFH6|BX571856.1|mhcii|seq714	antigen32|Q5HFH6|BX571856.1|mhcii|seq713
antigen32|Q5HFH6|BX571856.1|mhcii|seq714	antigen32|Q5HFH6|BX571856.1|mhcii|seq66
antigen32|Q5HFH6|BX571856.1|mhcii|seq714	antigen32|Q5HFH6|BX571856.1|mhcii|seq1545
antigen32|Q5HFH6|BX571856.1|mhcii|seq714	antigen32|Q5HFH6|BX571856.1|mhcii|seq173
antigen32|Q5HFH6|BX571856.1|mhcii|seq714	antigen32|Q5HFH6|BX571856.1|mhcii|seq3081
antigen32|Q5HFH6|BX571856.1|mhcii|seq714	antigen32|Q5HFH6|BX571856.1|mhcii|seq1546
antigen32|Q5HFH6|BX571856.1|mhcii|seq714	antigen32|Q5HFH6|BX571856.1|mhcii|seq174
antigen32|Q5HFH6|BX571856.1|mhcii|seq714	antigen32|Q5HFH6|BX571856.1|mhcii|seq3082
antigen32|Q5HFH6|BX571856.1|mhcii|seq714	antigen32|Q5HFH6|BX571856.1|mhcii|seq715
antigen32|Q5HFH6|BX571856.1|mhcii|seq714	antigen32|Q5HFH6|BX571856.1|mhcii|seq68
antigen32|Q5HFH6|BX571856.1|mhcii|seq714	antigen32|Q5HFH6|BX571856.1|mhcii|seq1547
antigen32|Q5HFH6|BX571856.1|mhcii|seq714	antigen32|Q5HFH6|BX571856.1|mhcii|seq175
antigen32|Q5HFH6|BX571856.1|mhcii|seq714	antigen32|Q5HFH6|BX571856.1|mhcii|seq716
antigen32|Q5HFH6|BX571856.1|mhcii|seq714	antigen32|Q5HFH6|BX571856.1|mhcii|seq69
antigen32|Q5HFH6|BX571856.1|mhcii|seq714	antigen32|Q5HFH6|BX571856.1|mhcii|seq1548
antigen32|Q5HFH6|BX571856.1|mhcii|seq714	antigen32|Q5HFH6|BX571856.1|mhcii|seq176
antigen32|Q5HFH6|BX571856.1|mhcii|seq714	antigen32|Q5HFH6|BX571856.1|mhcii|seq564
antigen32|Q5HFH6|BX571856.1|mhcii|seq714	antigen32|Q5HFH6|BX571856.1|mhcii|seq2196
antigen32|Q5HFH6|BX571856.1|mhcii|seq714	antigen32|Q5HFH6|BX571856.1|mhcii|seq565
antigen32|Q5HFH6|BX571856.1|mhcii|seq714	antigen32|Q5HFH6|BX571856.1|mhcii|seq2197
antigen32|Q5HFH6|BX571856.1|mhcii|seq714	antigen32|Q5HFH6|BX571856.1|mhcii|seq566
antigen32|Q5HFH6|BX571856.1|mhcii|seq714	antigen32|Q5HFH6|BX571856.1|mhcii|seq2198
antigen32|Q5HFH6|BX571856.1|mhcii|seq714	antigen32|Q5HFH6|BX571856.1|mhcii|seq567
antigen32|Q5HFH6|BX571856.1|mhcii|seq714	antigen32|Q5HFH6|BX571856.1|mhcii|seq2199
antigen32|Q5HFH6|BX571856.1|mhcii|seq714	antigen32|Q5HFH6|BX571856.1|mhcii|seq568
antigen32|Q5HFH6|BX571856.1|mhcii|seq1002	antigen32|Q5HFH6|BX571856.1|mhcii|seq1002
antigen32|Q5HFH6|BX571856.1|mhcii|seq1002	antigen32|Q5HFH6|BX571856.1|mhcii|seq1653
antigen32|Q5HFH6|BX571856.1|mhcii|seq1002	antigen32|Q5HFH6|BX571856.1|mhcii|seq2758
antigen32|Q5HFH6|BX571856.1|mhcii|seq1002	antigen32|Q5HFH6|BX571856.1|mhcii|seq2849
antigen32|Q5HFH6|BX571856.1|mhcii|seq1002	antigen32|Q5HFH6|BX571856.1|mhcii|seq2757
antigen32|Q5HFH6|BX571856.1|mhcii|seq1002	antigen32|Q5HFH6|BX571856.1|mhcii|seq2848
antigen32|Q5HFH6|BX571856.1|mhcii|seq2314	antigen32|Q5HFH6|BX571856.1|mhcii|seq2314
antigen32|Q5HFH6|BX571856.1|mhcii|seq2314	antigen32|Q5HFH6|BX571856.1|mhcii|seq2813
antigen32|Q5HFH6|BX571856.1|mhcii|seq2314	antigen32|Q5HFH6|BX571856.1|mhcii|seq2315
antigen32|Q5HFH6|BX571856.1|mhcii|seq2314	antigen32|Q5HFH6|BX571856.1|mhcii|seq2814
antigen32|Q5HFH6|BX571856.1|mhcii|seq2378	antigen32|Q5HFH6|BX571856.1|mhcii|seq2378
antigen32|Q5HFH6|BX571856.1|mhcii|seq2602	antigen32|Q5HFH6|BX571856.1|mhcii|seq2602
antigen32|Q5HFH6|BX571856.1|mhcii|seq267	antigen32|Q5HFH6|BX571856.1|mhcii|seq267
antigen32|Q5HFH6|BX571856.1|mhcii|seq619	antigen32|Q5HFH6|BX571856.1|mhcii|seq619
antigen32|Q5HFH6|BX571856.1|mhcii|seq619	antigen32|Q5HFH6|BX571856.1|mhcii|seq47
antigen32|Q5HFH6|BX571856.1|mhcii|seq1643	antigen32|Q5HFH6|BX571856.1|mhcii|seq1643
antigen32|Q5HFH6|BX571856.1|mhcii|seq1643	antigen32|Q5HFH6|BX571856.1|mhcii|seq1638
antigen32|Q5HFH6|BX571856.1|mhcii|seq1643	antigen32|Q5HFH6|BX571856.1|mhcii|seq1063
antigen32|Q5HFH6|BX571856.1|mhcii|seq1643	antigen32|Q5HFH6|BX571856.1|mhcii|seq1639
antigen32|Q5HFH6|BX571856.1|mhcii|seq1643	antigen32|Q5HFH6|BX571856.1|mhcii|seq1064
antigen32|Q5HFH6|BX571856.1|mhcii|seq1643	antigen32|Q5HFH6|BX571856.1|mhcii|seq1640
antigen32|Q5HFH6|BX571856.1|mhcii|seq1643	antigen32|Q5HFH6|BX571856.1|mhcii|seq2536
antigen32|Q5HFH6|BX571856.1|mhcii|seq1643	antigen32|Q5HFH6|BX571856.1|mhcii|seq457
antigen32|Q5HFH6|BX571856.1|mhcii|seq1643	antigen32|Q5HFH6|BX571856.1|mhcii|seq1065
antigen32|Q5HFH6|BX571856.1|mhcii|seq1643	antigen32|Q5HFH6|BX571856.1|mhcii|seq1641
antigen32|Q5HFH6|BX571856.1|mhcii|seq1643	antigen32|Q5HFH6|BX571856.1|mhcii|seq2537
antigen32|Q5HFH6|BX571856.1|mhcii|seq1643	antigen32|Q5HFH6|BX571856.1|mhcii|seq458
antigen32|Q5HFH6|BX571856.1|mhcii|seq1643	antigen32|Q5HFH6|BX571856.1|mhcii|seq1066
antigen32|Q5HFH6|BX571856.1|mhcii|seq1643	antigen32|Q5HFH6|BX571856.1|mhcii|seq1642
antigen32|Q5HFH6|BX571856.1|mhcii|seq1643	antigen32|Q5HFH6|BX571856.1|mhcii|seq2538
antigen32|Q5HFH6|BX571856.1|mhcii|seq1643	antigen32|Q5HFH6|BX571856.1|mhcii|seq459
antigen32|Q5HFH6|BX571856.1|mhcii|seq1643	antigen32|Q5HFH6|BX571856.1|mhcii|seq1067
antigen32|Q5HFH6|BX571856.1|mhcii|seq1643	antigen32|Q5HFH6|BX571856.1|mhcii|seq2539
antigen32|Q5HFH6|BX571856.1|mhcii|seq1643	antigen32|Q5HFH6|BX571856.1|mhcii|seq460
antigen32|Q5HFH6|BX571856.1|mhcii|seq1643	antigen32|Q5HFH6|BX571856.1|mhcii|seq1068
antigen32|Q5HFH6|BX571856.1|mhcii|seq1643	antigen32|Q5HFH6|BX571856.1|mhcii|seq2540
antigen32|Q5HFH6|BX571856.1|mhcii|seq1643	antigen32|Q5HFH6|BX571856.1|mhcii|seq461
antigen32|Q5HFH6|BX571856.1|mhcii|seq1643	antigen32|Q5HFH6|BX571856.1|mhcii|seq2541
antigen32|Q5HFH6|BX571856.1|mhcii|seq1643	antigen32|Q5HFH6|BX571856.1|mhcii|seq558
antigen32|Q5HFH6|BX571856.1|mhcii|seq1643	antigen32|Q5HFH6|BX571856.1|mhcii|seq2611
